% Artificial instance
% algorithm type = best
1 1.000000000000000e+02 1.000000000000000e+02 GRS 15 15
6 6.309573444801933e+01 6.309573444801933e+01 4L 15 15
24 3.981071705534973e+01 3.981071705534973e+01 default 15 15
42 2.511886431509580e+01 2.511886431509580e+01 GRS 15 15
72 1.584893192461113e+01 1.584893192461113e+01 SLSQP 15 15
124 1.000000000000000e+01 1.000000000000000e+01 SLSQP 15 15
179 6.309573444801933e+00 6.309573444801933e+00 SLSQP 15 15
191 3.981071705534972e+00 3.981071705534972e+00 SLSQP 15 15
243 2.511886431509580e+00 2.511886431509580e+00 SLSQP 15 15
457 1.584893192461114e+00 1.584893192461114e+00 SLSQP 15 15
460 1.000000000000000e+00 1.000000000000000e+00 SLSQP 15 15
1411 6.309573444801932e-01 6.309573444801932e-01 SLSQP 15 15
1418 3.981071705534972e-01 3.981071705534972e-01 SLSQP 15 15
1421 2.511886431509580e-01 2.511886431509580e-01 SLSQP 15 15
1424 1.584893192461113e-01 1.584893192461113e-01 SLSQP 15 15
1427 1.000000000000000e-01 1.000000000000000e-01 SLSQP 15 15
1430 6.309573444801933e-02 6.309573444801933e-02 SLSQP 15 15
1431 3.981071705534973e-02 3.981071705534973e-02 SLSQP 15 15
1433 2.511886431509579e-02 2.511886431509579e-02 SLSQP 15 15
1436 1.584893192461113e-02 1.584893192461113e-02 SLSQP 15 15
1444 1.000000000000000e-02 1.000000000000000e-02 SLSQP 15 15
1446 6.309573444801930e-03 6.309573444801930e-03 SLSQP 15 15
1448 3.981071705534973e-03 3.981071705534973e-03 SLSQP 15 15
1459 2.511886431509579e-03 2.511886431509579e-03 SLSQP 15 15
1461 1.584893192461114e-03 1.584893192461114e-03 SLSQP 15 15
1462 1.000000000000000e-03 1.000000000000000e-03 SLSQP 15 15
1470 6.309573444801930e-04 6.309573444801930e-04 SLSQP 15 15
1475 3.981071705534974e-04 3.981071705534974e-04 SLSQP 15 15
1482 2.511886431509580e-04 2.511886431509580e-04 SLSQP 15 15
1488 1.584893192461114e-04 1.584893192461114e-04 SLSQP 15 15
1491 1.000000000000000e-04 1.000000000000000e-04 SLSQP 15 15
1498 6.309573444801929e-05 6.309573444801929e-05 SLSQP 15 15
1668 3.981071705534969e-05 3.981071705534969e-05 SLSQP 15 15
1959 2.511886431509582e-05 2.511886431509582e-05 L-BFGS-B 15 15
1964 1.000000000000000e-05 1.000000000000000e-05 L-BFGS-B 15 15
2620 6.309573444801930e-06 6.309573444801930e-06 L-BFGS-B 15 15
3010 2.511886431509582e-06 2.511886431509582e-06 L-BFGS-B 15 15
3168 1.584893192461114e-06 1.584893192461114e-06 L-BFGS-B 15 15
3456 1.000000000000000e-06 1.000000000000000e-06 L-BFGS-B 15 15
3802 6.309573444801930e-07 6.309573444801930e-07 L-BFGS-B 15 15
5749 3.981071705534969e-07 3.981071705534969e-07 L-BFGS-B 15 15
8130 2.511886431509582e-07 2.511886431509582e-07 L-BFGS-B 15 15
12450 1.584893192461114e-07 1.584893192461114e-07 L-BFGS-B 15 15
12619 1.000000000000000e-07 1.000000000000000e-07 L-BFGS-B 15 15
16445 6.309573444801930e-08 6.309573444801930e-08 default 15 15
16464 3.981071705534969e-08 3.981071705534969e-08 default 15 15
16469 2.511886431509582e-08 2.511886431509582e-08 default 15 15
16470 1.584893192461114e-08 1.584893192461114e-08 default 15 15
16484 1.000000000000000e-08 1.000000000000000e-08 default 15 15
