% Artificial instance
% algorithm type = best
1 6.309573444801930e+02 6.309573444801930e+02 default 15 15
2 3.981071705534973e+02 3.981071705534973e+02 default 15 15
17 2.511886431509580e+02 2.511886431509580e+02 2L 15 15
49 1.584893192461114e+02 1.584893192461114e+02 default 15 15
99 1.000000000000000e+02 1.000000000000000e+02 Powell 15 15
141 6.309573444801933e+01 6.309573444801933e+01 Powell 15 15
186 3.981071705534973e+01 3.981071705534973e+01 Powell 15 15
684 2.511886431509580e+01 2.511886431509580e+01 Powell 15 15
1847 1.584893192461113e+01 1.584893192461113e+01 Powell 15 15
2984 1.000000000000000e+01 1.000000000000000e+01 4L 15 15
12403 6.309573444801933e+00 6.309573444801933e+00 GRS 15 15
24142 3.981071705534972e+00 3.981071705534972e+00 4L 15 15
109173 2.511886431509580e+00 2.511886431509580e+00 16L 15 15
436128 1.584893192461114e+00 1.584893192461114e+00 64L 14 15
484679 1.000000000000000e+00 1.000000000000000e+00 64L 14 15
1563618 6.309573444801932e-01 6.309573444801932e-01 16L 7 15
1563828 3.981071705534972e-01 3.981071705534972e-01 16L 7 15
1564147 2.511886431509580e-01 2.511886431509580e-01 16L 7 15
1564307 1.584893192461113e-01 1.584893192461113e-01 16L 7 15
1564486 1.000000000000000e-01 1.000000000000000e-01 16L 7 15
1564766 6.309573444801933e-02 6.309573444801933e-02 16L 7 15
1564959 3.981071705534973e-02 3.981071705534973e-02 16L 7 15
1565169 2.511886431509579e-02 2.511886431509579e-02 16L 7 15
1565375 1.584893192461113e-02 1.584893192461113e-02 16L 7 15
1565594 1.000000000000000e-02 1.000000000000000e-02 16L 7 15
1565729 6.309573444801930e-03 6.309573444801930e-03 16L 7 15
1566005 3.981071705534973e-03 3.981071705534973e-03 16L 7 15
1566210 2.511886431509579e-03 2.511886431509579e-03 16L 7 15
1566378 1.584893192461114e-03 1.584893192461114e-03 16L 7 15
1566684 1.000000000000000e-03 1.000000000000000e-03 16L 7 15
1566954 6.309573444801930e-04 6.309573444801930e-04 16L 7 15
1567024 3.981071705534974e-04 3.981071705534974e-04 16L 7 15
1567140 2.511886431509580e-04 2.511886431509580e-04 16L 7 15
1567557 1.584893192461114e-04 1.584893192461114e-04 16L 7 15
1567686 1.000000000000000e-04 1.000000000000000e-04 16L 7 15
1567967 6.309573444801929e-05 6.309573444801929e-05 16L 7 15
1568167 3.981071705534969e-05 3.981071705534969e-05 16L 7 15
1568339 2.511886431509582e-05 2.511886431509582e-05 16L 7 15
1568525 1.584893192461114e-05 1.584893192461114e-05 16L 7 15
1568744 1.000000000000000e-05 1.000000000000000e-05 16L 7 15
1568977 6.309573444801930e-06 6.309573444801930e-06 16L 7 15
1569173 3.981071705534969e-06 3.981071705534969e-06 16L 7 15
1569370 2.511886431509582e-06 2.511886431509582e-06 16L 7 15
1569531 1.584893192461114e-06 1.584893192461114e-06 16L 7 15
1569741 1.000000000000000e-06 1.000000000000000e-06 16L 7 15
1570036 6.309573444801930e-07 6.309573444801930e-07 16L 7 15
1570218 3.981071705534969e-07 3.981071705534969e-07 16L 7 15
1570395 2.511886431509582e-07 2.511886431509582e-07 16L 7 15
1570626 1.584893192461114e-07 1.584893192461114e-07 16L 7 15
1570779 1.000000000000000e-07 1.000000000000000e-07 16L 7 15
1570825 6.309573444801930e-08 6.309573444801930e-08 16L 7 15
1571142 3.981071705534969e-08 3.981071705534969e-08 16L 7 15
1571411 2.511886431509582e-08 2.511886431509582e-08 16L 7 15
1571586 1.584893192461114e-08 1.584893192461114e-08 16L 7 15
1571698 1.000000000000000e-08 1.000000000000000e-08 16L 7 15
