% Artificial instance
% algorithm type = best
1 2.511886431509580e-01 2.511886431509580e-01 GRS 15 15
40 1.584893192461113e-01 1.584893192461113e-01 GRS 15 15
68 6.309573444801933e-02 6.309573444801933e-02 L-BFGS-B 15 15
79 2.511886431509579e-02 2.511886431509579e-02 L-BFGS-B 15 15
101 1.584893192461113e-02 1.584893192461113e-02 L-BFGS-B 15 15
505272 1.000000000000000e-02 1.000000000000000e-02 64L 13 15
715007 6.309573444801930e-03 6.309573444801930e-03 64L 11 15
747428 3.981071705534973e-03 3.981071705534973e-03 64L 11 15
1203239 2.511886431509579e-03 2.511886431509579e-03 64L 8 15
1629212 1.584893192461114e-03 1.584893192461114e-03 64L 7 15
1629709 1.000000000000000e-03 1.000000000000000e-03 64L 7 15
1630243 6.309573444801930e-04 6.309573444801930e-04 64L 7 15
1630838 3.981071705534974e-04 3.981071705534974e-04 64L 7 15
1631249 2.511886431509580e-04 2.511886431509580e-04 64L 7 15
1631641 1.584893192461114e-04 1.584893192461114e-04 64L 7 15
1632198 1.000000000000000e-04 1.000000000000000e-04 64L 7 15
1632691 6.309573444801929e-05 6.309573444801929e-05 64L 7 15
1633118 3.981071705534969e-05 3.981071705534969e-05 64L 7 15
1633325 2.511886431509582e-05 2.511886431509582e-05 64L 7 15
1633839 1.584893192461114e-05 1.584893192461114e-05 64L 7 15
1634037 1.000000000000000e-05 1.000000000000000e-05 64L 7 15
1634164 6.309573444801930e-06 6.309573444801930e-06 64L 7 15
1634785 3.981071705534969e-06 3.981071705534969e-06 64L 7 15
1635503 2.511886431509582e-06 2.511886431509582e-06 64L 7 15
1635875 1.584893192461114e-06 1.584893192461114e-06 64L 7 15
1636198 1.000000000000000e-06 1.000000000000000e-06 64L 7 15
1636298 6.309573444801930e-07 6.309573444801930e-07 64L 7 15
1636819 3.981071705534969e-07 3.981071705534969e-07 64L 7 15
1637262 2.511886431509582e-07 2.511886431509582e-07 64L 7 15
1637849 1.584893192461114e-07 1.584893192461114e-07 64L 7 15
1638161 1.000000000000000e-07 1.000000000000000e-07 64L 7 15
1638626 6.309573444801930e-08 6.309573444801930e-08 64L 7 15
1639091 3.981071705534969e-08 3.981071705534969e-08 64L 7 15
1639598 2.511886431509582e-08 2.511886431509582e-08 64L 7 15
1639844 1.584893192461114e-08 1.584893192461114e-08 64L 7 15
1640390 1.000000000000000e-08 1.000000000000000e-08 64L 7 15
