log10_target,solved,evaluations,fid,iid,rep,dim,param_id
2.0,True,1,4,101,1,2,default
1.8,True,1,4,101,1,2,default
1.6,True,7,4,101,1,2,default
1.4,True,17,4,101,1,2,default
1.2,True,28,4,101,1,2,default
1.0,True,28,4,101,1,2,default
0.8,True,96,4,101,1,2,default
0.6,True,96,4,101,1,2,default
0.4,True,102,4,101,1,2,default
0.2,True,102,4,101,1,2,default
0.0,True,354,4,101,1,2,default
-0.2,False,738,4,101,1,2,default
-0.4,False,738,4,101,1,2,default
-0.6,False,738,4,101,1,2,default
-0.8,False,738,4,101,1,2,default
-1.0,False,738,4,101,1,2,default
-1.2,False,738,4,101,1,2,default
-1.4,False,738,4,101,1,2,default
-1.6,False,738,4,101,1,2,default
-1.8,False,738,4,101,1,2,default
-2.0,False,738,4,101,1,2,default
-2.2,False,738,4,101,1,2,default
-2.4,False,738,4,101,1,2,default
-2.6,False,738,4,101,1,2,default
-2.8,False,738,4,101,1,2,default
-3.0,False,738,4,101,1,2,default
-3.2,False,738,4,101,1,2,default
-3.4,False,738,4,101,1,2,default
-3.6,False,738,4,101,1,2,default
-3.8,False,738,4,101,1,2,default
-4.0,False,738,4,101,1,2,default
-4.2,False,738,4,101,1,2,default
-4.4,False,738,4,101,1,2,default
-4.6,False,738,4,101,1,2,default
-4.8,False,738,4,101,1,2,default
-5.0,False,738,4,101,1,2,default
-5.2,False,738,4,101,1,2,default
-5.4,False,738,4,101,1,2,default
-5.6,False,738,4,101,1,2,default
-5.8,False,738,4,101,1,2,default
-6.0,False,738,4,101,1,2,default
-6.2,False,738,4,101,1,2,default
-6.4,False,738,4,101,1,2,default
-6.6,False,738,4,101,1,2,default
-6.8,False,738,4,101,1,2,default
-7.0,False,738,4,101,1,2,default
-7.2,False,738,4,101,1,2,default
-7.4,False,738,4,101,1,2,default
-7.6,False,738,4,101,1,2,default
-7.8,False,738,4,101,1,2,default
-8.0,False,738,4,101,1,2,default
2.0,True,8,4,102,1,2,default
1.8,True,12,4,102,1,2,default
1.6,True,13,4,102,1,2,default
1.4,True,31,4,102,1,2,default
1.2,True,64,4,102,1,2,default
1.0,True,87,4,102,1,2,default
0.8,True,104,4,102,1,2,default
0.6,False,738,4,102,1,2,default
0.4,False,738,4,102,1,2,default
0.2,False,738,4,102,1,2,default
0.0,False,738,4,102,1,2,default
-0.2,False,738,4,102,1,2,default
-0.4,False,738,4,102,1,2,default
-0.6,False,738,4,102,1,2,default
-0.8,False,738,4,102,1,2,default
-1.0,False,738,4,102,1,2,default
-1.2,False,738,4,102,1,2,default
-1.4,False,738,4,102,1,2,default
-1.6,False,738,4,102,1,2,default
-1.8,False,738,4,102,1,2,default
-2.0,False,738,4,102,1,2,default
-2.2,False,738,4,102,1,2,default
-2.4,False,738,4,102,1,2,default
-2.6,False,738,4,102,1,2,default
-2.8,False,738,4,102,1,2,default
-3.0,False,738,4,102,1,2,default
-3.2,False,738,4,102,1,2,default
-3.4,False,738,4,102,1,2,default
-3.6,False,738,4,102,1,2,default
-3.8,False,738,4,102,1,2,default
-4.0,False,738,4,102,1,2,default
-4.2,False,738,4,102,1,2,default
-4.4,False,738,4,102,1,2,default
-4.6,False,738,4,102,1,2,default
-4.8,False,738,4,102,1,2,default
-5.0,False,738,4,102,1,2,default
-5.2,False,738,4,102,1,2,default
-5.4,False,738,4,102,1,2,default
-5.6,False,738,4,102,1,2,default
-5.8,False,738,4,102,1,2,default
-6.0,False,738,4,102,1,2,default
-6.2,False,738,4,102,1,2,default
-6.4,False,738,4,102,1,2,default
-6.6,False,738,4,102,1,2,default
-6.8,False,738,4,102,1,2,default
-7.0,False,738,4,102,1,2,default
-7.2,False,738,4,102,1,2,default
-7.4,False,738,4,102,1,2,default
-7.6,False,738,4,102,1,2,default
-7.8,False,738,4,102,1,2,default
-8.0,False,738,4,102,1,2,default
2.0,True,1,4,103,1,2,default
1.8,True,1,4,103,1,2,default
1.6,True,6,4,103,1,2,default
1.4,True,6,4,103,1,2,default
1.2,True,6,4,103,1,2,default
1.0,True,6,4,103,1,2,default
0.8,True,100,4,103,1,2,default
0.6,True,174,4,103,1,2,default
0.4,False,582,4,103,1,2,default
0.2,False,582,4,103,1,2,default
0.0,False,582,4,103,1,2,default
-0.2,False,582,4,103,1,2,default
-0.4,False,582,4,103,1,2,default
-0.6,False,582,4,103,1,2,default
-0.8,False,582,4,103,1,2,default
-1.0,False,582,4,103,1,2,default
-1.2,False,582,4,103,1,2,default
-1.4,False,582,4,103,1,2,default
-1.6,False,582,4,103,1,2,default
-1.8,False,582,4,103,1,2,default
-2.0,False,582,4,103,1,2,default
-2.2,False,582,4,103,1,2,default
-2.4,False,582,4,103,1,2,default
-2.6,False,582,4,103,1,2,default
-2.8,False,582,4,103,1,2,default
-3.0,False,582,4,103,1,2,default
-3.2,False,582,4,103,1,2,default
-3.4,False,582,4,103,1,2,default
-3.6,False,582,4,103,1,2,default
-3.8,False,582,4,103,1,2,default
-4.0,False,582,4,103,1,2,default
-4.2,False,582,4,103,1,2,default
-4.4,False,582,4,103,1,2,default
-4.6,False,582,4,103,1,2,default
-4.8,False,582,4,103,1,2,default
-5.0,False,582,4,103,1,2,default
-5.2,False,582,4,103,1,2,default
-5.4,False,582,4,103,1,2,default
-5.6,False,582,4,103,1,2,default
-5.8,False,582,4,103,1,2,default
-6.0,False,582,4,103,1,2,default
-6.2,False,582,4,103,1,2,default
-6.4,False,582,4,103,1,2,default
-6.6,False,582,4,103,1,2,default
-6.8,False,582,4,103,1,2,default
-7.0,False,582,4,103,1,2,default
-7.2,False,582,4,103,1,2,default
-7.4,False,582,4,103,1,2,default
-7.6,False,582,4,103,1,2,default
-7.8,False,582,4,103,1,2,default
-8.0,False,582,4,103,1,2,default
2.0,True,1,4,104,1,2,default
1.8,True,1,4,104,1,2,default
1.6,True,1,4,104,1,2,default
1.4,True,2,4,104,1,2,default
1.2,True,8,4,104,1,2,default
1.0,True,60,4,104,1,2,default
0.8,True,60,4,104,1,2,default
0.6,True,85,4,104,1,2,default
0.4,True,85,4,104,1,2,default
0.2,True,133,4,104,1,2,default
0.0,True,174,4,104,1,2,default
-0.2,False,624,4,104,1,2,default
-0.4,False,624,4,104,1,2,default
-0.6,False,624,4,104,1,2,default
-0.8,False,624,4,104,1,2,default
-1.0,False,624,4,104,1,2,default
-1.2,False,624,4,104,1,2,default
-1.4,False,624,4,104,1,2,default
-1.6,False,624,4,104,1,2,default
-1.8,False,624,4,104,1,2,default
-2.0,False,624,4,104,1,2,default
-2.2,False,624,4,104,1,2,default
-2.4,False,624,4,104,1,2,default
-2.6,False,624,4,104,1,2,default
-2.8,False,624,4,104,1,2,default
-3.0,False,624,4,104,1,2,default
-3.2,False,624,4,104,1,2,default
-3.4,False,624,4,104,1,2,default
-3.6,False,624,4,104,1,2,default
-3.8,False,624,4,104,1,2,default
-4.0,False,624,4,104,1,2,default
-4.2,False,624,4,104,1,2,default
-4.4,False,624,4,104,1,2,default
-4.6,False,624,4,104,1,2,default
-4.8,False,624,4,104,1,2,default
-5.0,False,624,4,104,1,2,default
-5.2,False,624,4,104,1,2,default
-5.4,False,624,4,104,1,2,default
-5.6,False,624,4,104,1,2,default
-5.8,False,624,4,104,1,2,default
-6.0,False,624,4,104,1,2,default
-6.2,False,624,4,104,1,2,default
-6.4,False,624,4,104,1,2,default
-6.6,False,624,4,104,1,2,default
-6.8,False,624,4,104,1,2,default
-7.0,False,624,4,104,1,2,default
-7.2,False,624,4,104,1,2,default
-7.4,False,624,4,104,1,2,default
-7.6,False,624,4,104,1,2,default
-7.8,False,624,4,104,1,2,default
-8.0,False,624,4,104,1,2,default
2.0,True,6,4,105,1,2,default
1.8,True,29,4,105,1,2,default
1.6,True,31,4,105,1,2,default
1.4,True,38,4,105,1,2,default
1.2,True,57,4,105,1,2,default
1.0,True,57,4,105,1,2,default
0.8,True,73,4,105,1,2,default
0.6,False,702,4,105,1,2,default
0.4,False,702,4,105,1,2,default
0.2,False,702,4,105,1,2,default
0.0,False,702,4,105,1,2,default
-0.2,False,702,4,105,1,2,default
-0.4,False,702,4,105,1,2,default
-0.6,False,702,4,105,1,2,default
-0.8,False,702,4,105,1,2,default
-1.0,False,702,4,105,1,2,default
-1.2,False,702,4,105,1,2,default
-1.4,False,702,4,105,1,2,default
-1.6,False,702,4,105,1,2,default
-1.8,False,702,4,105,1,2,default
-2.0,False,702,4,105,1,2,default
-2.2,False,702,4,105,1,2,default
-2.4,False,702,4,105,1,2,default
-2.6,False,702,4,105,1,2,default
-2.8,False,702,4,105,1,2,default
-3.0,False,702,4,105,1,2,default
-3.2,False,702,4,105,1,2,default
-3.4,False,702,4,105,1,2,default
-3.6,False,702,4,105,1,2,default
-3.8,False,702,4,105,1,2,default
-4.0,False,702,4,105,1,2,default
-4.2,False,702,4,105,1,2,default
-4.4,False,702,4,105,1,2,default
-4.6,False,702,4,105,1,2,default
-4.8,False,702,4,105,1,2,default
-5.0,False,702,4,105,1,2,default
-5.2,False,702,4,105,1,2,default
-5.4,False,702,4,105,1,2,default
-5.6,False,702,4,105,1,2,default
-5.8,False,702,4,105,1,2,default
-6.0,False,702,4,105,1,2,default
-6.2,False,702,4,105,1,2,default
-6.4,False,702,4,105,1,2,default
-6.6,False,702,4,105,1,2,default
-6.8,False,702,4,105,1,2,default
-7.0,False,702,4,105,1,2,default
-7.2,False,702,4,105,1,2,default
-7.4,False,702,4,105,1,2,default
-7.6,False,702,4,105,1,2,default
-7.8,False,702,4,105,1,2,default
-8.0,False,702,4,105,1,2,default
2.0,True,2,4,106,1,2,default
1.8,True,3,4,106,1,2,default
1.6,True,3,4,106,1,2,default
1.4,True,3,4,106,1,2,default
1.2,True,3,4,106,1,2,default
1.0,True,49,4,106,1,2,default
0.8,True,49,4,106,1,2,default
0.6,True,89,4,106,1,2,default
0.4,True,203,4,106,1,2,default
0.2,True,230,4,106,1,2,default
0.0,True,297,4,106,1,2,default
-0.2,False,774,4,106,1,2,default
-0.4,False,774,4,106,1,2,default
-0.6,False,774,4,106,1,2,default
-0.8,False,774,4,106,1,2,default
-1.0,False,774,4,106,1,2,default
-1.2,False,774,4,106,1,2,default
-1.4,False,774,4,106,1,2,default
-1.6,False,774,4,106,1,2,default
-1.8,False,774,4,106,1,2,default
-2.0,False,774,4,106,1,2,default
-2.2,False,774,4,106,1,2,default
-2.4,False,774,4,106,1,2,default
-2.6,False,774,4,106,1,2,default
-2.8,False,774,4,106,1,2,default
-3.0,False,774,4,106,1,2,default
-3.2,False,774,4,106,1,2,default
-3.4,False,774,4,106,1,2,default
-3.6,False,774,4,106,1,2,default
-3.8,False,774,4,106,1,2,default
-4.0,False,774,4,106,1,2,default
-4.2,False,774,4,106,1,2,default
-4.4,False,774,4,106,1,2,default
-4.6,False,774,4,106,1,2,default
