log10_target,solved,evaluations,fid,iid,rep,dim,param_id
2.0,True,80,12,101,1,2,default
1.8,True,81,12,101,1,2,default
1.6,True,103,12,101,1,2,default
1.4,True,130,12,101,1,2,default
1.2,True,130,12,101,1,2,default
1.0,True,133,12,101,1,2,default
0.8,True,133,12,101,1,2,default
0.6,True,133,12,101,1,2,default
0.4,True,133,12,101,1,2,default
0.2,True,133,12,101,1,2,default
0.0,True,133,12,101,1,2,default
-0.2,True,434,12,101,1,2,default
-0.4,True,459,12,101,1,2,default
-0.6,True,473,12,101,1,2,default
-0.8,True,474,12,101,1,2,default
-1.0,True,474,12,101,1,2,default
-1.2,True,474,12,101,1,2,default
-1.4,True,505,12,101,1,2,default
-1.6,True,505,12,101,1,2,default
-1.8,True,512,12,101,1,2,default
-2.0,True,512,12,101,1,2,default
-2.2,True,512,12,101,1,2,default
-2.4,True,531,12,101,1,2,default
-2.6,True,546,12,101,1,2,default
-2.8,True,551,12,101,1,2,default
-3.0,True,564,12,101,1,2,default
-3.2,True,564,12,101,1,2,default
-3.4,True,564,12,101,1,2,default
-3.6,True,564,12,101,1,2,default
-3.8,True,589,12,101,1,2,default
-4.0,True,590,12,101,1,2,default
-4.2,True,590,12,101,1,2,default
-4.4,True,590,12,101,1,2,default
-4.6,True,590,12,101,1,2,default
-4.8,True,632,12,101,1,2,default
-5.0,True,632,12,101,1,2,default
-5.2,True,638,12,101,1,2,default
-5.4,True,667,12,101,1,2,default
-5.6,True,680,12,101,1,2,default
-5.8,True,684,12,101,1,2,default
-6.0,True,685,12,101,1,2,default
-6.2,True,685,12,101,1,2,default
-6.4,True,685,12,101,1,2,default
-6.6,True,702,12,101,1,2,default
-6.8,True,710,12,101,1,2,default
-7.0,True,711,12,101,1,2,default
-7.2,True,711,12,101,1,2,default
-7.4,True,744,12,101,1,2,default
-7.6,True,755,12,101,1,2,default
-7.8,True,755,12,101,1,2,default
-8.0,True,773,12,101,1,2,default
2.0,True,86,12,102,1,2,default
1.8,True,86,12,102,1,2,default
1.6,True,86,12,102,1,2,default
1.4,True,86,12,102,1,2,default
1.2,True,86,12,102,1,2,default
1.0,True,86,12,102,1,2,default
0.8,True,86,12,102,1,2,default
0.6,True,402,12,102,1,2,default
0.4,True,432,12,102,1,2,default
0.2,True,439,12,102,1,2,default
0.0,True,439,12,102,1,2,default
-0.2,True,449,12,102,1,2,default
-0.4,True,449,12,102,1,2,default
-0.6,True,449,12,102,1,2,default
-0.8,True,497,12,102,1,2,default
-1.0,True,509,12,102,1,2,default
-1.2,True,525,12,102,1,2,default
-1.4,True,537,12,102,1,2,default
-1.6,True,539,12,102,1,2,default
-1.8,True,539,12,102,1,2,default
-2.0,True,539,12,102,1,2,default
-2.2,True,539,12,102,1,2,default
-2.4,True,549,12,102,1,2,default
-2.6,True,549,12,102,1,2,default
-2.8,True,549,12,102,1,2,default
-3.0,True,565,12,102,1,2,default
-3.2,True,565,12,102,1,2,default
-3.4,True,565,12,102,1,2,default
-3.6,True,565,12,102,1,2,default
-3.8,True,565,12,102,1,2,default
-4.0,True,565,12,102,1,2,default
-4.2,True,565,12,102,1,2,default
-4.4,True,565,12,102,1,2,default
-4.6,True,565,12,102,1,2,default
-4.8,True,565,12,102,1,2,default
-5.0,True,565,12,102,1,2,default
-5.2,True,565,12,102,1,2,default
-5.4,True,648,12,102,1,2,default
-5.6,True,696,12,102,1,2,default
-5.8,True,696,12,102,1,2,default
-6.0,True,745,12,102,1,2,default
-6.2,True,745,12,102,1,2,default
-6.4,True,752,12,102,1,2,default
-6.6,True,752,12,102,1,2,default
-6.8,True,752,12,102,1,2,default
-7.0,True,752,12,102,1,2,default
-7.2,True,752,12,102,1,2,default
-7.4,True,752,12,102,1,2,default
-7.6,True,760,12,102,1,2,default
-7.8,True,785,12,102,1,2,default
-8.0,True,785,12,102,1,2,default
2.0,True,103,12,103,1,2,default
1.8,True,123,12,103,1,2,default
1.6,True,143,12,103,1,2,default
1.4,True,150,12,103,1,2,default
1.2,True,377,12,103,1,2,default
1.0,True,384,12,103,1,2,default
0.8,True,444,12,103,1,2,default
0.6,True,451,12,103,1,2,default
0.4,True,451,12,103,1,2,default
0.2,True,457,12,103,1,2,default
0.0,True,457,12,103,1,2,default
-0.2,True,457,12,103,1,2,default
-0.4,True,457,12,103,1,2,default
-0.6,True,457,12,103,1,2,default
-0.8,True,457,12,103,1,2,default
-1.0,True,515,12,103,1,2,default
-1.2,True,515,12,103,1,2,default
-1.4,True,548,12,103,1,2,default
-1.6,True,553,12,103,1,2,default
-1.8,True,553,12,103,1,2,default
-2.0,True,559,12,103,1,2,default
-2.2,True,559,12,103,1,2,default
-2.4,True,573,12,103,1,2,default
-2.6,True,578,12,103,1,2,default
-2.8,True,578,12,103,1,2,default
-3.0,True,586,12,103,1,2,default
-3.2,True,586,12,103,1,2,default
-3.4,True,595,12,103,1,2,default
-3.6,True,602,12,103,1,2,default
-3.8,True,602,12,103,1,2,default
-4.0,True,615,12,103,1,2,default
-4.2,True,615,12,103,1,2,default
-4.4,True,643,12,103,1,2,default
-4.6,True,643,12,103,1,2,default
-4.8,True,643,12,103,1,2,default
-5.0,True,643,12,103,1,2,default
-5.2,True,643,12,103,1,2,default
-5.4,True,653,12,103,1,2,default
-5.6,True,653,12,103,1,2,default
-5.8,True,654,12,103,1,2,default
-6.0,True,654,12,103,1,2,default
-6.2,True,699,12,103,1,2,default
-6.4,True,699,12,103,1,2,default
-6.6,True,699,12,103,1,2,default
-6.8,True,769,12,103,1,2,default
-7.0,True,779,12,103,1,2,default
-7.2,True,779,12,103,1,2,default
-7.4,True,779,12,103,1,2,default
-7.6,True,779,12,103,1,2,default
-7.8,True,791,12,103,1,2,default
-8.0,True,791,12,103,1,2,default
2.0,True,154,12,104,1,2,default
1.8,True,165,12,104,1,2,default
1.6,True,319,12,104,1,2,default
1.4,True,686,12,104,1,2,default
1.2,True,1245,12,104,1,2,default
1.0,True,1686,12,104,1,2,default
0.8,True,2093,12,104,1,2,default
0.6,True,2332,12,104,1,2,default
0.4,True,2332,12,104,1,2,default
0.2,True,2707,12,104,1,2,default
0.0,True,2888,12,104,1,2,default
-0.2,True,3284,12,104,1,2,default
-0.4,True,3497,12,104,1,2,default
-0.6,True,3613,12,104,1,2,default
-0.8,False,3666,12,104,1,2,default
-1.0,False,3666,12,104,1,2,default
-1.2,False,3666,12,104,1,2,default
-1.4,False,3666,12,104,1,2,default
-1.6,False,3666,12,104,1,2,default
-1.8,False,3666,12,104,1,2,default
-2.0,False,3666,12,104,1,2,default
-2.2,False,3666,12,104,1,2,default
-2.4,False,3666,12,104,1,2,default
-2.6,False,3666,12,104,1,2,default
-2.8,False,3666,12,104,1,2,default
-3.0,False,3666,12,104,1,2,default
-3.2,False,3666,12,104,1,2,default
-3.4,False,3666,12,104,1,2,default
-3.6,False,3666,12,104,1,2,default
