log10_target,solved,evaluations,fid,iid,rep,dim,param_id
2.0,True,1,14,101,1,2,Powell
1.8,True,4,14,101,1,2,Powell
1.6,True,5,14,101,1,2,Powell
1.4,True,5,14,101,1,2,Powell
1.2,True,5,14,101,1,2,Powell
1.0,True,6,14,101,1,2,Powell
0.8,True,6,14,101,1,2,Powell
0.6,True,6,14,101,1,2,Powell
0.4,True,17,14,101,1,2,Powell
0.2,True,20,14,101,1,2,Powell
0.0,True,28,14,101,1,2,Powell
-0.2,True,28,14,101,1,2,Powell
-0.4,True,30,14,101,1,2,Powell
-0.6,True,30,14,101,1,2,Powell
-0.8,True,30,14,101,1,2,Powell
-1.0,True,30,14,101,1,2,Powell
-1.2,True,30,14,101,1,2,Powell
-1.4,True,32,14,101,1,2,Powell
-1.6,True,33,14,101,1,2,Powell
-1.8,True,34,14,101,1,2,Powell
-2.0,False,72,14,101,1,2,Powell
-2.2,False,72,14,101,1,2,Powell
-2.4,False,72,14,101,1,2,Powell
-2.6,False,72,14,101,1,2,Powell
-2.8,False,72,14,101,1,2,Powell
-3.0,False,72,14,101,1,2,Powell
-3.2,False,72,14,101,1,2,Powell
-3.4,False,72,14,101,1,2,Powell
-3.6,False,72,14,101,1,2,Powell
-3.8,False,72,14,101,1,2,Powell
-4.0,False,72,14,101,1,2,Powell
-4.2,False,72,14,101,1,2,Powell
-4.4,False,72,14,101,1,2,Powell
-4.6,False,72,14,101,1,2,Powell
-4.8,False,72,14,101,1,2,Powell
-5.0,False,72,14,101,1,2,Powell
-5.2,False,72,14,101,1,2,Powell
-5.4,False,72,14,101,1,2,Powell
-5.6,False,72,14,101,1,2,Powell
-5.8,False,72,14,101,1,2,Powell
-6.0,False,72,14,101,1,2,Powell
-6.2,False,72,14,101,1,2,Powell
-6.4,False,72,14,101,1,2,Powell
-6.6,False,72,14,101,1,2,Powell
-6.8,False,72,14,101,1,2,Powell
-7.0,False,72,14,101,1,2,Powell
-7.2,False,72,14,101,1,2,Powell
-7.4,False,72,14,101,1,2,Powell
-7.6,False,72,14,101,1,2,Powell
-7.8,False,72,14,101,1,2,Powell
-8.0,False,72,14,101,1,2,Powell
2.0,True,1,14,102,1,2,Powell
1.8,True,1,14,102,1,2,Powell
1.6,True,1,14,102,1,2,Powell
1.4,True,1,14,102,1,2,Powell
1.2,True,1,14,102,1,2,Powell
1.0,True,1,14,102,1,2,Powell
0.8,True,1,14,102,1,2,Powell
0.6,True,1,14,102,1,2,Powell
0.4,True,1,14,102,1,2,Powell
0.2,True,1,14,102,1,2,Powell
0.0,True,1,14,102,1,2,Powell
-0.2,True,1,14,102,1,2,Powell
-0.4,True,1,14,102,1,2,Powell
-0.6,True,5,14,102,1,2,Powell
-0.8,True,6,14,102,1,2,Powell
-1.0,True,18,14,102,1,2,Powell
-1.2,True,18,14,102,1,2,Powell
-1.4,True,32,14,102,1,2,Powell
-1.6,True,46,14,102,1,2,Powell
-1.8,False,50,14,102,1,2,Powell
-2.0,False,50,14,102,1,2,Powell
-2.2,False,50,14,102,1,2,Powell
-2.4,False,50,14,102,1,2,Powell
-2.6,False,50,14,102,1,2,Powell
-2.8,False,50,14,102,1,2,Powell
-3.0,False,50,14,102,1,2,Powell
-3.2,False,50,14,102,1,2,Powell
-3.4,False,50,14,102,1,2,Powell
-3.6,False,50,14,102,1,2,Powell
-3.8,False,50,14,102,1,2,Powell
-4.0,False,50,14,102,1,2,Powell
-4.2,False,50,14,102,1,2,Powell
-4.4,False,50,14,102,1,2,Powell
-4.6,False,50,14,102,1,2,Powell
-4.8,False,50,14,102,1,2,Powell
-5.0,False,50,14,102,1,2,Powell
-5.2,False,50,14,102,1,2,Powell
-5.4,False,50,14,102,1,2,Powell
-5.6,False,50,14,102,1,2,Powell
-5.8,False,50,14,102,1,2,Powell
-6.0,False,50,14,102,1,2,Powell
-6.2,False,50,14,102,1,2,Powell
-6.4,False,50,14,102,1,2,Powell
-6.6,False,50,14,102,1,2,Powell
-6.8,False,50,14,102,1,2,Powell
-7.0,False,50,14,102,1,2,Powell
-7.2,False,50,14,102,1,2,Powell
-7.4,False,50,14,102,1,2,Powell
-7.6,False,50,14,102,1,2,Powell
-7.8,False,50,14,102,1,2,Powell
-8.0,False,50,14,102,1,2,Powell
2.0,True,1,14,103,1,2,Powell
1.8,True,1,14,103,1,2,Powell
1.6,True,1,14,103,1,2,Powell
1.4,True,1,14,103,1,2,Powell
1.2,True,1,14,103,1,2,Powell
1.0,True,1,14,103,1,2,Powell
0.8,True,3,14,103,1,2,Powell
0.6,True,3,14,103,1,2,Powell
0.4,True,4,14,103,1,2,Powell
0.2,True,4,14,103,1,2,Powell
0.0,True,4,14,103,1,2,Powell
-0.2,True,12,14,103,1,2,Powell
-0.4,True,12,14,103,1,2,Powell
-0.6,True,12,14,103,1,2,Powell
-0.8,True,12,14,103,1,2,Powell
-1.0,True,12,14,103,1,2,Powell
-1.2,True,12,14,103,1,2,Powell
-1.4,True,12,14,103,1,2,Powell
-1.6,True,18,14,103,1,2,Powell
-1.8,True,18,14,103,1,2,Powell
-2.0,True,18,14,103,1,2,Powell
-2.2,True,19,14,103,1,2,Powell
-2.4,True,19,14,103,1,2,Powell
-2.6,True,19,14,103,1,2,Powell
-2.8,True,19,14,103,1,2,Powell
-3.0,True,19,14,103,1,2,Powell
-3.2,True,19,14,103,1,2,Powell
-3.4,True,19,14,103,1,2,Powell
-3.6,True,19,14,103,1,2,Powell
-3.8,True,19,14,103,1,2,Powell
-4.0,True,19,14,103,1,2,Powell
-4.2,True,19,14,103,1,2,Powell
-4.4,True,19,14,103,1,2,Powell
-4.6,True,37,14,103,1,2,Powell
-4.8,True,37,14,103,1,2,Powell
-5.0,True,38,14,103,1,2,Powell
-5.2,False,62,14,103,1,2,Powell
-5.4,False,62,14,103,1,2,Powell
-5.6,False,62,14,103,1,2,Powell
-5.8,False,62,14,103,1,2,Powell
-6.0,False,62,14,103,1,2,Powell
-6.2,False,62,14,103,1,2,Powell
-6.4,False,62,14,103,1,2,Powell
-6.6,False,62,14,103,1,2,Powell
-6.8,False,62,14,103,1,2,Powell
-7.0,False,62,14,103,1,2,Powell
-7.2,False,62,14,103,1,2,Powell
-7.4,False,62,14,103,1,2,Powell
-7.6,False,62,14,103,1,2,Powell
-7.8,False,62,14,103,1,2,Powell
-8.0,False,62,14,103,1,2,Powell
2.0,True,1,14,104,1,2,Powell
1.8,True,1,14,104,1,2,Powell
1.6,True,4,14,104,1,2,Powell
1.4,True,4,14,104,1,2,Powell
1.2,True,5,14,104,1,2,Powell
1.0,True,5,14,104,1,2,Powell
0.8,True,5,14,104,1,2,Powell
0.6,True,7,14,104,1,2,Powell
0.4,True,14,14,104,1,2,Powell
0.2,True,16,14,104,1,2,Powell
0.0,True,26,14,104,1,2,Powell
-0.2,True,26,14,104,1,2,Powell
-0.4,True,28,14,104,1,2,Powell
-0.6,True,28,14,104,1,2,Powell
-0.8,True,28,14,104,1,2,Powell
-1.0,True,30,14,104,1,2,Powell
-1.2,True,30,14,104,1,2,Powell
-1.4,True,30,14,104,1,2,Powell
-1.6,True,30,14,104,1,2,Powell
-1.8,True,30,14,104,1,2,Powell
-2.0,True,33,14,104,1,2,Powell
-2.2,True,42,14,104,1,2,Powell
-2.4,True,42,14,104,1,2,Powell
-2.6,True,42,14,104,1,2,Powell
-2.8,True,42,14,104,1,2,Powell
-3.0,True,42,14,104,1,2,Powell
-3.2,True,46,14,104,1,2,Powell
-3.4,True,46,14,104,1,2,Powell
-3.6,True,46,14,104,1,2,Powell
-3.8,False,92,14,104,1,2,Powell
-4.0,False,92,14,104,1,2,Powell
-4.2,False,92,14,104,1,2,Powell
-4.4,False,92,14,104,1,2,Powell
-4.6,False,92,14,104,1,2,Powell
-4.8,False,92,14,104,1,2,Powell
-5.0,False,92,14,104,1,2,Powell
-5.2,False,92,14,104,1,2,Powell
-5.4,False,92,14,104,1,2,Powell
-5.6,False,92,14,104,1,2,Powell
-5.8,False,92,14,104,1,2,Powell
-6.0,False,92,14,104,1,2,Powell
-6.2,False,92,14,104,1,2,Powell
-6.4,False,92,14,104,1,2,Powell
-6.6,False,92,14,104,1,2,Powell
-6.8,False,92,14,104,1,2,Powell
-7.0,False,92,14,104,1,2,Powell
-7.2,False,92,14,104,1,2,Powell
-7.4,False,92,14,104,1,2,Powell
-7.6,False,92,14,104,1,2,Powell
-7.8,False,92,14,104,1,2,Powell
-8.0,False,92,14,104,1,2,Powell
2.0,True,1,14,105,1,2,Powell
1.8,True,1,14,105,1,2,Powell
1.6,True,1,14,105,1,2,Powell
1.4,True,1,14,105,1,2,Powell
1.2,True,1,14,105,1,2,Powell
1.0,True,1,14,105,1,2,Powell
0.8,True,1,14,105,1,2,Powell
0.6,True,1,14,105,1,2,Powell
0.4,True,1,14,105,1,2,Powell
0.2,True,13,14,105,1,2,Powell
0.0,True,20,14,105,1,2,Powell
-0.2,True,29,14,105,1,2,Powell
-0.4,True,30,14,105,1,2,Powell
-0.6,True,30,14,105,1,2,Powell
-0.8,True,32,14,105,1,2,Powell
-1.0,True,32,14,105,1,2,Powell
-1.2,True,32,14,105,1,2,Powell
-1.4,True,40,14,105,1,2,Powell
-1.6,True,55,14,105,1,2,Powell
-1.8,True,67,14,105,1,2,Powell
-2.0,True,98,14,105,1,2,Powell
-2.2,False,102,14,105,1,2,Powell
-2.4,False,102,14,105,1,2,Powell
-2.6,False,102,14,105,1,2,Powell
-2.8,False,102,14,105,1,2,Powell
-3.0,False,102,14,105,1,2,Powell
-3.2,False,102,14,105,1,2,Powell
-3.4,False,102,14,105,1,2,Powell
-3.6,False,102,14,105,1,2,Powell
-3.8,False,102,14,105,1,2,Powell
-4.0,False,102,14,105,1,2,Powell
-4.2,False,102,14,105,1,2,Powell
-4.4,False,102,14,105,1,2,Powell
-4.6,False,102,14,105,1,2,Powell
-4.8,False,102,14,105,1,2,Powell
-5.0,False,102,14,105,1,2,Powell
-5.2,False,102,14,105,1,2,Powell
-5.4,False,102,14,105,1,2,Powell
-5.6,False,102,14,105,1,2,Powell
-5.8,False,102,14,105,1,2,Powell
-6.0,False,102,14,105,1,2,Powell
-6.2,False,102,14,105,1,2,Powell
-6.4,False,102,14,105,1,2,Powell
-6.6,False,102,14,105,1,2,Powell
-6.8,False,102,14,105,1,2,Powell
-7.0,False,102,14,105,1,2,Powell
-7.2,False,102,14,105,1,2,Powell
-7.4,False,102,14,105,1,2,Powell
-7.6,False,102,14,105,1,2,Powell
-7.8,False,102,14,105,1,2,Powell
-8.0,False,102,14,105,1,2,Powell
2.0,True,1,14,106,1,2,Powell
1.8,True,1,14,106,1,2,Powell
1.6,True,1,14,106,1,2,Powell
1.4,True,1,14,106,1,2,Powell
1.2,True,3,14,106,1,2,Powell
1.0,True,3,14,106,1,2,Powell
0.8,True,3,14,106,1,2,Powell
0.6,True,4,14,106,1,2,Powell
0.4,True,4,14,106,1,2,Powell
0.2,True,12,14,106,1,2,Powell
0.0,True,12,14,106,1,2,Powell
-0.2,True,13,14,106,1,2,Powell
-0.4,True,14,14,106,1,2,Powell
-0.6,True,14,14,106,1,2,Powell
-0.8,True,16,14,106,1,2,Powell
-1.0,True,16,14,106,1,2,Powell
-1.2,True,16,14,106,1,2,Powell
-1.4,True,16,14,106,1,2,Powell
-1.6,True,17,14,106,1,2,Powell
-1.8,True,17,14,106,1,2,Powell
-2.0,True,20,14,106,1,2,Powell
-2.2,True,74,14,106,1,2,Powell
-2.4,True,78,14,106,1,2,Powell
-2.6,True,78,14,106,1,2,Powell
-2.8,True,78,14,106,1,2,Powell
-3.0,True,78,14,106,1,2,Powell
-3.2,True,97,14,106,1,2,Powell
-3.4,True,108,14,106,1,2,Powell
-3.6,True,128,14,106,1,2,Powell
-3.8,True,138,14,106,1,2,Powell
-4.0,False,143,14,106,1,2,Powell
-4.2,False,143,14,106,1,2,Powell
-4.4,False,143,14,106,1,2,Powell
-4.6,False,143,14,106,1,2,Powell
-4.8,False,143,14,106,1,2,Powell
-5.0,False,143,14,106,1,2,Powell
-5.2,False,143,14,106,1,2,Powell
-5.4,False,143,14,106,1,2,Powell
-5.6,False,143,14,106,1,2,Powell
-5.8,False,143,14,106,1,2,Powell
-6.0,False,143,14,106,1,2,Powell
-6.2,False,143,14,106,1,2,Powell
-6.4,False,143,14,106,1,2,Powell
-6.6,False,143,14,106,1,2,Powell
-6.8,False,143,14,106,1,2,Powell
-7.0,False,143,14,106,1,2,Powell
-7.2,False,143,14,106,1,2,Powell
-7.4,False,143,14,106,1,2,Powell
-7.6,False,143,14,106,1,2,Powell
-7.8,False,143,14,106,1,2,Powell
-8.0,False,143,14,106,1,2,Powell
2.0,True,1,14,107,1,2,Powell
1.8,True,1,14,107,1,2,Powell
1.6,True,1,14,107,1,2,Powell
1.4,True,1,14,107,1,2,Powell
1.2,True,1,14,107,1,2,Powell
1.0,True,1,14,107,1,2,Powell
0.8,True,1,14,107,1,2,Powell
0.6,True,1,14,107,1,2,Powell
0.4,True,1,14,107,1,2,Powell
0.2,True,14,14,107,1,2,Powell
0.0,True,14,14,107,1,2,Powell
-0.2,True,16,14,107,1,2,Powell
-0.4,True,16,14,107,1,2,Powell
-0.6,True,16,14,107,1,2,Powell
-0.8,True,16,14,107,1,2,Powell
-1.0,True,16,14,107,1,2,Powell
-1.2,True,19,14,107,1,2,Powell
-1.4,True,21,14,107,1,2,Powell
-1.6,True,21,14,107,1,2,Powell
-1.8,True,30,14,107,1,2,Powell
-2.0,True,30,14,107,1,2,Powell
-2.2,True,67,14,107,1,2,Powell
-2.4,False,78,14,107,1,2,Powell
-2.6,False,78,14,107,1,2,Powell
-2.8,False,78,14,107,1,2,Powell
-3.0,False,78,14,107,1,2,Powell
-3.2,False,78,14,107,1,2,Powell
-3.4,False,78,14,107,1,2,Powell
-3.6,False,78,14,107,1,2,Powell
-3.8,False,78,14,107,1,2,Powell
-4.0,False,78,14,107,1,2,Powell
-4.2,False,78,14,107,1,2,Powell
-4.4,False,78,14,107,1,2,Powell
-4.6,False,78,14,107,1,2,Powell
-4.8,False,78,14,107,1,2,Powell
-5.0,False,78,14,107,1,2,Powell
-5.2,False,78,14,107,1,2,Powell
-5.4,False,78,14,107,1,2,Powell
-5.6,False,78,14,107,1,2,Powell
-5.8,False,78,14,107,1,2,Powell
-6.0,False,78,14,107,1,2,Powell
-6.2,False,78,14,107,1,2,Powell
-6.4,False,78,14,107,1,2,Powell
-6.6,False,78,14,107,1,2,Powell
-6.8,False,78,14,107,1,2,Powell
-7.0,False,78,14,107,1,2,Powell
-7.2,False,78,14,107,1,2,Powell
-7.4,False,78,14,107,1,2,Powell
-7.6,False,78,14,107,1,2,Powell
-7.8,False,78,14,107,1,2,Powell
-8.0,False,78,14,107,1,2,Powell
2.0,True,1,14,108,1,2,Powell
1.8,True,1,14,108,1,2,Powell
1.6,True,3,14,108,1,2,Powell
1.4,True,3,14,108,1,2,Powell
1.2,True,4,14,108,1,2,Powell
1.0,True,4,14,108,1,2,Powell
0.8,True,4,14,108,1,2,Powell
0.6,True,4,14,108,1,2,Powell
0.4,True,4,14,108,1,2,Powell
0.2,True,4,14,108,1,2,Powell
0.0,True,7,14,108,1,2,Powell
-0.2,True,17,14,108,1,2,Powell
-0.4,True,17,14,108,1,2,Powell
-0.6,True,17,14,108,1,2,Powell
-0.8,True,17,14,108,1,2,Powell
-1.0,True,17,14,108,1,2,Powell
-1.2,True,22,14,108,1,2,Powell
-1.4,True,29,14,108,1,2,Powell
-1.6,True,31,14,108,1,2,Powell
-1.8,True,31,14,108,1,2,Powell
-2.0,True,46,14,108,1,2,Powell
-2.2,True,46,14,108,1,2,Powell
-2.4,True,53,14,108,1,2,Powell
-2.6,True,53,14,108,1,2,Powell
-2.8,True,58,14,108,1,2,Powell
-3.0,True,78,14,108,1,2,Powell
-3.2,True,78,14,108,1,2,Powell
-3.4,True,89,14,108,1,2,Powell
-3.6,False,95,14,108,1,2,Powell
-3.8,False,95,14,108,1,2,Powell
-4.0,False,95,14,108,1,2,Powell
-4.2,False,95,14,108,1,2,Powell
-4.4,False,95,14,108,1,2,Powell
-4.6,False,95,14,108,1,2,Powell
-4.8,False,95,14,108,1,2,Powell
-5.0,False,95,14,108,1,2,Powell
-5.2,False,95,14,108,1,2,Powell
-5.4,False,95,14,108,1,2,Powell
-5.6,False,95,14,108,1,2,Powell
-5.8,False,95,14,108,1,2,Powell
-6.0,False,95,14,108,1,2,Powell
-6.2,False,95,14,108,1,2,Powell
-6.4,False,95,14,108,1,2,Powell
-6.6,False,95,14,108,1,2,Powell
-6.8,False,95,14,108,1,2,Powell
-7.0,False,95,14,108,1,2,Powell
-7.2,False,95,14,108,1,2,Powell
-7.4,False,95,14,108,1,2,Powell
-7.6,False,95,14,108,1,2,Powell
-7.8,False,95,14,108,1,2,Powell
-8.0,False,95,14,108,1,2,Powell
2.0,True,1,14,109,1,2,Powell
1.8,True,1,14,109,1,2,Powell
1.6,True,1,14,109,1,2,Powell
1.4,True,1,14,109,1,2,Powell
1.2,True,1,14,109,1,2,Powell
1.0,True,1,14,109,1,2,Powell
0.8,True,3,14,109,1,2,Powell
0.6,True,4,14,109,1,2,Powell
0.4,True,11,14,109,1,2,Powell
0.2,True,23,14,109,1,2,Powell
0.0,True,23,14,109,1,2,Powell
-0.2,True,23,14,109,1,2,Powell
-0.4,True,23,14,109,1,2,Powell
-0.6,True,23,14,109,1,2,Powell
-0.8,True,26,14,109,1,2,Powell
-1.0,True,28,14,109,1,2,Powell
-1.2,True,28,14,109,1,2,Powell
-1.4,True,28,14,109,1,2,Powell
-1.6,True,28,14,109,1,2,Powell
-1.8,True,28,14,109,1,2,Powell
-2.0,True,28,14,109,1,2,Powell
-2.2,True,40,14,109,1,2,Powell
-2.4,True,40,14,109,1,2,Powell
-2.6,True,40,14,109,1,2,Powell
-2.8,False,75,14,109,1,2,Powell
-3.0,False,75,14,109,1,2,Powell
-3.2,False,75,14,109,1,2,Powell
-3.4,False,75,14,109,1,2,Powell
-3.6,False,75,14,109,1,2,Powell
-3.8,False,75,14,109,1,2,Powell
-4.0,False,75,14,109,1,2,Powell
-4.2,False,75,14,109,1,2,Powell
-4.4,False,75,14,109,1,2,Powell
-4.6,False,75,14,109,1,2,Powell
-4.8,False,75,14,109,1,2,Powell
-5.0,False,75,14,109,1,2,Powell
-5.2,False,75,14,109,1,2,Powell
-5.4,False,75,14,109,1,2,Powell
-5.6,False,75,14,109,1,2,Powell
-5.8,False,75,14,109,1,2,Powell
-6.0,False,75,14,109,1,2,Powell
-6.2,False,75,14,109,1,2,Powell
-6.4,False,75,14,109,1,2,Powell
-6.6,False,75,14,109,1,2,Powell
-6.8,False,75,14,109,1,2,Powell
-7.0,False,75,14,109,1,2,Powell
-7.2,False,75,14,109,1,2,Powell
-7.4,False,75,14,109,1,2,Powell
-7.6,False,75,14,109,1,2,Powell
-7.8,False,75,14,109,1,2,Powell
-8.0,False,75,14,109,1,2,Powell
2.0,True,1,14,110,1,2,Powell
1.8,True,1,14,110,1,2,Powell
1.6,True,4,14,110,1,2,Powell
1.4,True,5,14,110,1,2,Powell
1.2,True,5,14,110,1,2,Powell
1.0,True,18,14,110,1,2,Powell
0.8,True,30,14,110,1,2,Powell
0.6,True,30,14,110,1,2,Powell
0.4,True,30,14,110,1,2,Powell
0.2,True,33,14,110,1,2,Powell
0.0,True,39,14,110,1,2,Powell
-0.2,True,39,14,110,1,2,Powell
-0.4,True,54,14,110,1,2,Powell
-0.6,True,54,14,110,1,2,Powell
-0.8,True,56,14,110,1,2,Powell
-1.0,True,56,14,110,1,2,Powell
-1.2,True,59,14,110,1,2,Powell
-1.4,True,67,14,110,1,2,Powell
-1.6,True,83,14,110,1,2,Powell
-1.8,True,95,14,110,1,2,Powell
-2.0,True,102,14,110,1,2,Powell
-2.2,True,118,14,110,1,2,Powell
-2.4,False,132,14,110,1,2,Powell
-2.6,False,132,14,110,1,2,Powell
-2.8,False,132,14,110,1,2,Powell
-3.0,False,132,14,110,1,2,Powell
-3.2,False,132,14,110,1,2,Powell
-3.4,False,132,14,110,1,2,Powell
-3.6,False,132,14,110,1,2,Powell
-3.8,False,132,14,110,1,2,Powell
-4.0,False,132,14,110,1,2,Powell
-4.2,False,132,14,110,1,2,Powell
-4.4,False,132,14,110,1,2,Powell
-4.6,False,132,14,110,1,2,Powell
-4.8,False,132,14,110,1,2,Powell
-5.0,False,132,14,110,1,2,Powell
-5.2,False,132,14,110,1,2,Powell
-5.4,False,132,14,110,1,2,Powell
-5.6,False,132,14,110,1,2,Powell
-5.8,False,132,14,110,1,2,Powell
-6.0,False,132,14,110,1,2,Powell
