log10_target,solved,evaluations,fid,iid,rep,dim,param_id
2.0,True,2272,2,101,1,10,default
1.8,True,2374,2,101,1,10,default
1.6,True,2430,2,101,1,10,default
1.4,True,2462,2,101,1,10,default
1.2,True,2516,2,101,1,10,default
1.0,True,2554,2,101,1,10,default
0.8,True,2626,2,101,1,10,default
0.6,True,2811,2,101,1,10,default
0.4,True,3372,2,101,1,10,default
0.2,True,3484,2,101,1,10,default
0.0,True,3659,2,101,1,10,default
-0.2,True,4234,2,101,1,10,default
-0.4,True,4622,2,101,1,10,default
-0.6,True,4644,2,101,1,10,default
-0.8,True,4709,2,101,1,10,default
-1.0,True,4715,2,101,1,10,default
-1.2,True,4785,2,101,1,10,default
-1.4,True,4826,2,101,1,10,default
-1.6,True,4855,2,101,1,10,default
-1.8,True,4891,2,101,1,10,default
-2.0,True,4924,2,101,1,10,default
-2.2,True,4927,2,101,1,10,default
-2.4,True,4970,2,101,1,10,default
-2.6,True,5004,2,101,1,10,default
-2.8,True,5014,2,101,1,10,default
-3.0,True,5040,2,101,1,10,default
-3.2,True,5056,2,101,1,10,default
-3.4,True,5084,2,101,1,10,default
-3.6,True,5113,2,101,1,10,default
-3.8,True,5129,2,101,1,10,default
-4.0,True,5129,2,101,1,10,default
-4.2,True,5218,2,101,1,10,default
-4.4,True,5243,2,101,1,10,default
-4.6,True,5246,2,101,1,10,default
-4.8,True,5281,2,101,1,10,default
-5.0,True,5293,2,101,1,10,default
-5.2,True,5342,2,101,1,10,default
-5.4,True,5346,2,101,1,10,default
-5.6,True,5374,2,101,1,10,default
-5.8,True,5444,2,101,1,10,default
-6.0,True,5451,2,101,1,10,default
-6.2,True,5451,2,101,1,10,default
-6.4,True,5476,2,101,1,10,default
-6.6,True,5476,2,101,1,10,default
-6.8,True,5514,2,101,1,10,default
-7.0,True,5536,2,101,1,10,default
-7.2,True,5579,2,101,1,10,default
-7.4,True,5640,2,101,1,10,default
-7.6,True,5684,2,101,1,10,default
-7.8,True,5684,2,101,1,10,default
-8.0,True,5727,2,101,1,10,default
2.0,True,2691,2,102,1,10,default
1.8,True,2801,2,102,1,10,default
1.6,True,2862,2,102,1,10,default
1.4,True,2900,2,102,1,10,default
1.2,True,3031,2,102,1,10,default
1.0,True,3103,2,102,1,10,default
0.8,True,3357,2,102,1,10,default
0.6,True,3843,2,102,1,10,default
0.4,True,4155,2,102,1,10,default
0.2,True,4717,2,102,1,10,default
0.0,True,4783,2,102,1,10,default
-0.2,True,4903,2,102,1,10,default
-0.4,True,5016,2,102,1,10,default
-0.6,True,5165,2,102,1,10,default
-0.8,True,5212,2,102,1,10,default
-1.0,True,5269,2,102,1,10,default
-1.2,True,5298,2,102,1,10,default
-1.4,True,5314,2,102,1,10,default
