algorithm,expected_evals,dim
L-BFGS-B,96.51076300399728,10
L-BFGS-B,96.50789147803178,10
L-BFGS-B,96.5050536891769,10
L-BFGS-B,96.50224905133516,10
Powell,136.9374202339569,10
L-BFGS-B,96.48811049603019,10
16L,8911.652369431677,10
L-BFGS-B,93.50165243171563,10
L-BFGS-B,93.498996976722,10
L-BFGS-B,93.49637196097557,10
64L,21781.488189930187,10
L-BFGS-B,89.89354011941262,10
Powell,130.89722606606327,10
L-BFGS-B,89.88070122977622,10
L-BFGS-B,89.87821759233847,10
L-BFGS-B,89.87576190867894,10
Powell,130.8611138945253,10
L-BFGS-B,89.86340712624745,10
L-BFGS-B,89.8610071491917,10
L-BFGS-B,89.85863372620918,10
L-BFGS-B,89.85628642672236,10
Powell,130.82066694245333,10
64L,20899.90947929085,10
L-BFGS-B,86.55703518392936,10
L-BFGS-B,86.55477878762547,10
default,1081.5800867099108,10
Powell,127.37720005787902,10
L-BFGS-B,86.49477898408999,10
default,1080.6856185351542,10
16L,8021.066255650029,10
L-BFGS-B,84.19888683777242,10
Powell,125.44604651124645,10
L-BFGS-B,84.18823195298404,10
default,1064.2602441366848,10
64L,19657.24351690262,10
Powell,122.48064460607495,10
L-BFGS-B,81.28120793875092,10
L-BFGS-B,81.2792267618233,10
L-BFGS-B,81.27726662533614,10
default,1018.4973843409429,10
32L,11463.744543401883,10
Powell,120.63784205879314,10
L-BFGS-B,79.52269662436169,10
default,998.1909918579596,10
Powell,120.51252654556073,10
32L,11224.765551438564,10
L-BFGS-B,77.87551872798282,10
L-BFGS-B,77.87373310612458,10
default,978.9112725596159,10
Powell,118.78520212829505,10
32L,11000.687406828058,10
L-BFGS-B,76.324451683157,10
Powell,117.25070674738032,10
default,960.5151940360488,10
64L,17874.262666657643,10
L-BFGS-B,73.95479841969113,10
Powell,114.89724499143811,10
default,925.2906545315302,10
L-BFGS-B,73.91562448011474,10
32L,10465.770755898753,10
Powell,113.4485965637411,10
default,909.3956656683443,10
L-BFGS-B,72.55038651675574,10
default,908.9409652066286,10
32L,10276.107884560994,10
Powell,111.99454895054096,10
L-BFGS-B,71.26078754287936,10
64L,16757.909116849503,10
Powell,110.08810783549754,10
default,865.6044502317661,10
L-BFGS-B,69.21187509256197,10
default,865.2009012036045,10
Powell,109.92743958875593,10
32L,9833.620067077201,10
L-BFGS-B,68.06519955748223,10
default,851.9698770021581,10
Powell,108.70811764383893,10
32L,9679.598332729958,10
default,839.3603476264716,10
Powell,107.55086259423861,10
64L,15822.821805512325,10
L-BFGS-B,65.18776409840078,10
default,815.8955714082977,10
Powell,105.86545899821071,10
L-BFGS-B,65.15961312893862,10
default,815.4887001766582,10
32L,9307.91362732609,10
Powell,104.82256475749216,10
L-BFGS-B,64.18859293472579,10
default,804.3808499570804,10
32L,9178.458075276621,10
Powell,103.82782042991745,10
default,793.7779330543304,10
64L,15041.103466405324,10
Powell,102.38026074342027,10
L-BFGS-B,61.686669654517814,10
default,774.4309558578825,10
default,774.1699344598071,10
Powell,102.26834264855967,10
32L,8865.568574041878,10
L-BFGS-B,60.83907277965421,10
default,764.7692840250811,10
Powell,101.37422782910657,10
64L,14551.009769170862,10
default,748.095041398115,10
Powell,100.0791425890464,10
L-BFGS-B,59.37230985670116,10
default,747.7917836713564,10
32L,8589.676962704953,10
Powell,99.26799875433794,10
default,739.4386196786215,10
32L,8491.70163446607,10
Powell,98.49412538903508,10
default,731.4377733137975,10
64L,13965.257527154632,10
Powell,97.36341806027397,10
L-BFGS-B,56.62139043509266,10
default,717.507946898744,10
32L,8258.936419062247,10
Powell,96.65593281665062,10
default,710.3418015890416,10
default,710.1554242854405,10
32L,8172.855796937849,10
Powell,95.94411657467582,10
64L,13467.353090811024,10
L-BFGS-B,54.19932411120363,10
Powell,94.98327331828459,10
default,691.7500494220201,10
default,691.5788694478535,10
Powell,94.90925705690101,10
32L,7972.620545939521,10
default,685.3994242192302,10
Powell,94.29328615847803,10
64L,13148.077044315267,10
L-BFGS-B,52.54563825942674,10
default,675.129997576122,10
Powell,93.3870861664556,10
default,674.928333228917,10
32L,7791.692210624262,10
Powell,92.8216863045625,10
default,669.3501740226327,10
64L,12861.829622826253,10
Powell,91.99382017220805,10
L-BFGS-B,51.020154418170044,10
default,660.3098207712109,10
32L,7630.152449130965,10
Powell,91.47165161748278,10
default,655.2486611811495,10
32L,7570.32912769987,10
Powell,90.9711406133128,10
default,650.3833914555227,10
64L,12511.91268121725,10
Powell,90.23084060364745,10
default,642.6438779594366,10
default,642.5195319485492,10
Powell,90.17587280115742,10
32L,7427.604191319468,10
default,638.0903908082321,10
64L,12285.73465134084,10
Powell,89.0618973794261,10
L-BFGS-B,47.92029576008733,10
default,631.1983807965062,10
Powell,89.03263692857291,10
32L,7299.479732662756,10
default,627.14885036361,10
Powell,88.60635238168696,10
64L,12080.8455534016,10
default,620.9903958815705,10
Powell,87.97589575766442,10
default,620.8486075192219,10
32L,7181.495204642385,10
Powell,87.5803944605092,10
default,617.1384735997532,10
64L,11892.585027757883,10
Powell,86.99528408149652,10
default,611.6092561912518,10
Powell,86.97134895917908,10
32L,7074.194265473349,10
default,608.1959461929704,10
Powell,86.60438526567498,10
64L,11720.990706034801,10
L-BFGS-B,44.623615467982376,10
default,603.2000714521463,10
Powell,86.05943714654086,10
default,603.0777509851544,10
32L,6974.992293018976,10
Powell,85.71769131009005,10
64L,11563.650283020796,10
Powell,85.22808053090992,10
default,595.497048428008,10
default,595.4123297163239,10
Powell,85.18983262961032,10
32L,6884.27490669637,10
Powell,84.88824223347115,10
default,592.4741269989222,10
64L,11416.662435337495,10
Powell,84.41432737785718,10
default,588.3602100191807,10
32L,6800.802645658594,10
Powell,84.11647420893601,10
default,585.6636300665687,10
64L,11282.578880491987,10
Powell,83.67260287496738,10
default,581.9039351138554,10
Powell,83.65419938033256,10
default,581.8040951700068,10
32L,6722.424257987974,10
Powell,83.37598249033455,10
64L,11157.758457148158,10
Powell,82.97429149606721,10
L-BFGS-B,41.143470289204984,10
default,575.9196743944196,10
Powell,82.95599775374087,10
default,575.8259188419092,10
32L,6650.400821273041,10
Powell,82.69538344957833,10
64L,11041.700789763863,10
Powell,82.31792856273474,10
default,570.3889227442017,10
default,570.324263733468,10
Powell,82.28841180574439,10
32L,6583.441500194196,10
Powell,82.05717586464114,10
64L,10933.678260624658,10
default,565.2822120034625,10
Powell,81.68925998400307,10
default,565.1986688381834,10
Powell,81.67410292345187,10
32L,6521.023145284814,10
Powell,81.45700433108735,10
default,563.1467262381036,10
64L,10831.899983278046,10
Powell,81.11023669078732,10
default,560.4329845072681,10
Powell,81.09592864685817,10
32L,6462.726716580216,10
Powell,80.8918822652665,10
default,558.5128290191761,10
64L,10737.725762258135,10
Powell,80.56463021269253,10
Powell,80.56219531783607,10
default,555.9714683819558,10
Powell,80.54871601984203,10
default,555.898598722363,10
64L,10682.717404824909,10
Powell,80.23416617141756,10
default,553.4986913574029,10
32L,6377.016556390613,10
Powell,80.03716490488719,10
Powell,80.03487710057647,10
default,551.7554672908228,10
64L,10597.916170222908,10
Powell,79.73747775516034,10
Powell,79.73525549007147,10
default,549.4972525726105,10
32L,6327.602600261919,10
Powell,79.54966147813248,10
Powell,79.547500437065,10
default,547.8604855292143,10
64L,10517.97282448693,10
Powell,79.26606645101454,10
Powell,79.26396265503853,10
L-BFGS-B,36.92540844411344,10
default,545.7452652368868,10
32L,6281.16248165514,10
Powell,79.08831856421357,10
Powell,79.08626835895389,10
64L,10443.524463789123,10
Powell,78.82876037331759,10
default,542.286471946738,10
Powell,78.81771313887523,10
default,542.2268105860492,10
Powell,78.80683372947296,10
32L,6237.331852601056,10
Powell,78.65067553778029,10
Powell,78.64874468443675,10
64L,10372.47437783615,10
default,538.9760888841979,10
Powell,78.39607652780914,10
Powell,78.39418856521102,10
default,538.9039433341045,10
Powell,78.38390992955563,10
32L,6196.068840372406,10
Powell,78.23649699301703,10
64L,10305.830045579607,10
Powell,78.0048614058163,10
default,535.8449925804687,10
Powell,77.99497608000866,10
Powell,77.99318434298739,10
default,535.7767361705793,10
Powell,77.98346193749768,10
32L,6157.178452753682,10
Powell,77.84421392460796,10
Powell,77.84247344623402,10
64L,10242.429900481231,10
Powell,77.62255979911556,10
default,532.8802049957894,10
Powell,77.61321937530448,10
Powell,77.61152604993283,10
default,532.8157377921171,10
Powell,77.60233529273539,10
64L,10205.277150564845,10
Powell,77.39012378861051,10
Powell,77.38847396911774,10
default,531.2164983769253,10
Powell,77.37953583249411,10
32L,6099.597064472044,10
Powell,77.25132132081926,10
Powell,77.24971176511328,10
default,530.0225898933478,10
Powell,77.24101294925103,10
64L,10147.45113306674,10
Powell,77.03932517082701,10
Powell,77.03775299300382,10
default,528.512241064023,10
Powell,77.02928850658333,10
Powell,77.02773989548773,10
32L,6065.771329519595,10
Powell,76.9064774415192,10
Powell,76.90495106650003,10
default,527.3721173955474,10
Powell,76.89672017373292,10
64L,10092.5567529489,10
Powell,76.70493147550354,10
Powell,76.70343692155099,10
Powell,76.7019524522246,10
default,525.9318251238603,10
Powell,76.69394904668493,10
Powell,76.69248434383002,10
32L,6033.654136755088,10
Powell,76.57774897472707,10
Powell,76.57630305955392,10
default,524.8549119808556,10
Powell,76.56851540961401,10
64L,10040.410298540615,10
Powell,76.38604818192235,10
Powell,76.38462930480925,10
Powell,76.38321905379101,10
default,523.4917804595774,10
Powell,76.37564199069953,10
Powell,76.3742486861622,10
Powell,76.3728635601537,10
default,523.4278153387137,10
32L,6002.832061997277,10
Powell,76.25825354598203,10
Powell,76.25688450151003,10
Powell,76.25552323364802,10
64L,9990.843592580286,10
Powell,76.08184268130107,10
Powell,76.0804966021757,10
Powell,76.07915794268322,10
default,521.1711658259032,10
Powell,76.07198467361927,10
Powell,76.07066062514156,10
Powell,76.06934367000906,10
default,521.1105190355679,10
Powell,76.06228104803509,10
64L,9961.414519744332,10
Powell,75.89443106393354,10
Powell,75.89313488688595,10
Powell,75.89184541793887,10
Powell,75.89056256933789,10
default,519.853714546167,10
Powell,75.88369151477914,10
32L,5957.492772555293,10
Powell,75.78346617124453,10
Powell,75.78220275536863,10
Powell,75.78094563285116,10
Powell,75.77969472894324,10
Powell,75.77844997117786,10
default,518.8948971772961,10
64L,9915.776505824699,10
Powell,75.61312689812668,10
Powell,75.61189428155357,10
Powell,75.61066760428288,10
Powell,75.60944680221516,10
Powell,75.60823181312094,10
L-BFGS-B,32.83163444579992,10
default,517.7011246989035,10
Powell,75.60134184264466,10
32L,5930.731752786495,10
Powell,75.50639522920812,10
Powell,75.50519737080914,10
Powell,75.50400509196965,10
Powell,75.50281833885604,10
64L,9872.896495353649,10
Powell,75.35040591843521,10
Powell,75.34923006152346,10
Powell,75.34805957746377,10
default,515.7152583602447,10
Powell,75.34181242406106,10
Powell,75.34065257584993,10
Powell,75.33949795813146,10
default,515.6623426812242,10
Powell,75.33334346648981,10
32L,5905.380926265859,10
Powell,75.24336260456602,10
Powell,75.24222344457144,10
Powell,75.24108934228393,10
Powell,75.23996025743783,10
Powell,75.23883615072975,10
64L,9831.496069149547,10
Powell,75.09355355706477,10
Powell,75.09243929272797,10
Powell,75.09132989403757,10
default,513.769519028873,10
Powell,75.08541495604592,10
Powell,75.08431520275694,10
Powell,75.08322020926799,10
default,513.7193966682619,10
Powell,75.07739216364531,10
Powell,75.07630660840486,10
32L,5881.132138259471,10
Powell,74.99101505642977,10
Powell,74.989938791848,10
Powell,74.9888671259357,10
64L,9792.391745708774,10
Powell,74.85032527121182,10
Powell,74.84926271311008,10
Powell,74.84820466502468,10
Powell,74.84715109853006,10
default,511.92337550704457,10
Powell,74.84154811209427,10
Powell,74.84050343838167,10
Powell,74.83946316358761,10
Powell,74.83842726131293,10
default,511.8672211627507,10
Powell,74.83291036335723,10
64L,9768.929406674592,10
Powell,74.69887398657617,10
Powell,74.69785105866949,10
Powell,74.69683240169961,10
Powell,74.69581799141874,10
Powell,74.69480780396256,10
default,510.8694902722624,10
Powell,74.68943785487689,10
32L,5845.259652129337,10
Powell,74.61051049720311,10
Powell,74.60951284725466,10
Powell,74.60851932793653,10
Powell,74.60752991712944,10
Powell,74.60654459302631,10
default,510.11752813266537,10
Powell,74.60131646088219,10
64L,9732.801012679285,10
Powell,74.47343562007765,10
Powell,74.47246243491894,10
Powell,74.47149325191126,10
Powell,74.47052805067356,10
Powell,74.46956681108118,10
default,509.16828953002613,10
Powell,74.46447728400949,10
Powell,74.46352391365417,10
32L,5824.0605243321625,10
Powell,74.38866230229489,10
Powell,74.38771671810824,10
Powell,74.38677499833,10
Powell,74.38583712422322,10
Powell,74.38490307725694,10
default,508.44799534858277,10
Powell,74.3799513213844,10
64L,9698.347453767241,10
Powell,74.25790879221259,10
Powell,74.25698612153293,10
Powell,74.25606720566532,10
Powell,74.25515202702849,10
Powell,74.25424056821397,10
default,507.54463317950035,10
Powell,74.24941960141489,10
Powell,74.24851553390769,10
32L,5803.931160463431,10
Powell,74.17749425395614,10
Powell,74.1765975068574,10
Powell,74.17570439485637,10
Powell,74.17481490149103,10
Powell,74.1739290104421,10
64L,9666.059275019585,10
Powell,74.05737350496548,10
Powell,74.05649477029013,10
default,506.0486809224936,10
Powell,74.05185728334231,10
Powell,74.05098564352629,10
Powell,74.05011752636318,10
Powell,74.04925291632114,10
default,506.0020424648533,10
Powell,74.04468562835562,10
Powell,74.04382798840416,10
32L,5784.811006148933,10
Powell,73.97643594782733,10
Powell,73.9755852153292,10
Powell,73.97473791396779,10
Powell,73.97389402889247,10
64L,9635.078717233266,10
Powell,73.86259146118458,10
Powell,73.8617543646689,10
Powell,73.86092064050402,10
default,504.5801931428326,10
Powell,73.85652681087005,10
Powell,73.85569978957801,10
Powell,73.85487609753599,10
Powell,73.8540557205824,10
default,504.5359792909582,10
Powell,73.84972823048028,10
Powell,73.84891444280026,10
64L,9616.475049179648,10
Powell,73.74113754156697,10
Powell,73.74033028638259,10
Powell,73.7395262767615,10
Powell,73.73872549906146,10
Powell,73.73792793972126,10
default,503.73490351218027,10
Powell,73.73371714832022,10
Powell,73.73292598628686,10
32L,5756.269141457309,10
Powell,73.67048010657705,10
Powell,73.66969528767764,10
Powell,73.66891362046866,10
Powell,73.66813509184828,10
default,503.142219083432,10
Powell,73.66403439092713,10
Powell,73.66326210124078,10
64L,9587.787559035009,10
Powell,73.56030165608794,10
Powell,73.5595355530499,10
Powell,73.55877252412922,10
Powell,73.5580125566427,10
Powell,73.55725563797317,10
default,502.37877158493296,10
Powell,73.55326530313248,10
Powell,73.55251444511923,10
32L,5739.493554879747,10
Powell,73.49323383000944,10
Powell,73.49248898243398,10
Powell,73.49174712153423,10
Powell,73.49100823507328,10
Powell,73.49027231087477,10
default,501.81068847740084,10
64L,9560.627528382398,10
Powell,73.38873388806662,10
Powell,73.38800385267105,10
Powell,73.38727674334997,10
Powell,73.38655254816297,10
Powell,73.38583125522668,10
Powell,73.3851128527144,10
default,501.0889849908144,10
Powell,73.38133112030205,10
Powell,73.3806184637869,10
32L,5723.543235366543,10
Powell,73.32433323770766,10
Powell,73.32362628022776,10
Powell,73.32292215485553,10
Powell,73.32222085009245,10
Powell,73.32152235449269,10
64L,9534.915479107973,10
Powell,73.22744604728773,10
Powell,73.22675313595474,10
default,499.8986435498427,10
Powell,73.22311424619348,10
Powell,73.22242687420709,10
Powell,73.22174225492174,10
Powell,73.22106037719895,10
default,499.86198524938874,10
Powell,73.21747607343754,10
Powell,73.21679964590058,10
32L,5708.373818653061,10
Powell,73.16334993801738,10
Powell,73.16267891650416,10
Powell,73.1620105815907,10
Powell,73.16134492243084,10
64L,9510.328787089022,10
Powell,73.07140078571403,10
Powell,73.0707404457712,10
Powell,73.07008274932572,10
default,498.7292009688263,10
Powell,73.06663367725128,10
Powell,73.06598123608889,10
Powell,73.06533140658021,10
Powell,73.06468417820378,10
default,498.69443366316614,10
Powell,73.06128675963242,10
Powell,73.06064470233349,10
64L,9495.483134909551,10
Powell,72.97348427618392,10
Powell,72.97284734826049,10
Powell,72.97221296952743,10
Powell,72.97158112972949,10
default,498.05709016497315,10
Powell,72.96827207270047,10
Powell,72.96764528035094,10
Powell,72.96702099642611,10
32L,5685.650723449031,10
Powell,72.91744407238808,10
Powell,72.9168247751788,10
Powell,72.9162079562703,10
Powell,72.91559360570544,10
default,497.58319351498136,10
Powell,72.91237311657373,10
Powell,72.91176367313672,10
64L,9472.676983500636,10
Powell,72.82840204482373,10
Powell,72.82779746907629,10
Powell,72.82719531250278,10
Powell,72.82659556539218,10
default,496.9749087169757,10
Powell,72.82345871376313,10
Powell,72.82286375673428,10
Powell,72.8222711802733,10
32L,5672.303732454499,10
Powell,72.77517628100786,10
Powell,72.77458843713148,10
Powell,72.77400294528613,10
Powell,72.77341979603786,10
default,496.5253144269266,10
Powell,72.7703668308813,10
64L,9451.061878988403,10
Powell,72.69061668330791,10
Powell,72.6900405057839,10
Powell,72.68946663350492,10
Powell,72.68889505722893,10
Powell,72.68832576775175,10
default,495.94460470793183,10
Powell,72.68535197818903,10
Powell,72.68478723494718,10
Powell,72.68422475111501,10
32L,5659.600500921455,10
Powell,72.63948152021203,10
Powell,72.63892352812714,10
Powell,72.63836776839779,10
Powell,72.63781423207936,10
64L,9430.662156650053,10
Powell,72.56147281026583,10
Powell,72.5609236941163,10
default,494.9924126008546,10
Powell,72.5580616701451,10
Powell,72.55751693887021,10
Powell,72.55697438682428,10
Powell,72.55643400527852,10
default,494.96348681750334,10
Powell,72.55361463530421,10
Powell,72.5530785687941,10
Powell,72.55254464680844,10
64L,9418.182859544208,10
Powell,72.47852358129454,10
Powell,72.47799392266013,10
Powell,72.47746638288956,10
Powell,72.4769409534984,10
default,494.42052442933397,10
Powell,72.47419661868415,10
Powell,72.47367538480813,10
Powell,72.47315623606275,10
32L,5640.526470587083,10
Powell,72.43162885595639,10
Powell,72.43111385250651,10
Powell,72.43060090924358,10
Powell,72.43009001792012,10
default,494.0247618972663,10
Powell,72.42741894027763,10
Powell,72.42691212828908,10
64L,9399.062028806087,10
Powell,72.35605675203341,10
Powell,72.35555398674832,10
Powell,72.35505323266054,10
Powell,72.35455448172,10
default,493.51035916848724,10
Powell,72.35195241685909,10
Powell,72.35145764825273,10
Powell,72.35096485883676,10
32L,5629.328923778736,10
Powell,72.31150008670915,10
Powell,72.31101123198148,10
Powell,72.31052433277571,10
Powell,72.31003938126581,10
default,493.1347623572663,10
Powell,72.30750672147482,10
64L,9380.926633423125,10
Powell,72.23966354465756,10
Powell,72.23918438967225,10
Powell,72.23870715139124,10
Powell,72.23823182214446,10
Powell,72.2377583942927,10
default,492.6432373592034,10
Powell,72.23529108971667,10
Powell,72.23482144191097,10
Powell,72.23435367276566,10
32L,5618.6642742098975,10
Powell,72.19684451292655,10
Powell,72.19638047861493,10
Powell,72.19591830050204,10
Powell,72.19545797116076,10
default,492.2867447148879,10
64L,9363.647556027754,10
Powell,72.12854044409697,10
Powell,72.12808379020558,10
Powell,72.12762896298217,10
Powell,72.1271759551181,10
Powell,72.12672475933401,10
Powell,72.12627536837974,10
default,491.8169648354343,10
Powell,72.12393572082092,10
Powell,72.123489917936,10
Powell,72.12304589830403,10
64L,9353.276576388418,10
Powell,72.05998845804189,10
Powell,72.059547983561,10
Powell,72.05910927101489,10
default,491.3604503621127,10
Powell,72.05682986042287,10
Powell,72.05639465066847,10
Powell,72.05596118178579,10
32L,5602.651720687942,10
Powell,72.02112764687463,10
Powell,72.02069763889797,10
Powell,72.02026935098232,10
Powell,72.01984277624635,10
default,491.0294678909474,10
Powell,72.01762406593578,10
Powell,72.01720089706365,10
64L,9337.273185195676,10
Powell,71.95678762742314,10
Powell,71.95636783719807,10
Powell,71.95594972615693,10
Powell,71.95553328758209,10
default,490.59299452703925,10
Powell,71.95337163501563,10
Powell,71.95295852136421,10
Powell,71.95254706018706,10
32L,5593.233541536767,10
Powell,71.91943145967893,10
Powell,71.91902328367043,10
Powell,71.91861674038347,10
Powell,71.91821182328651,10
default,490.27878571577986,10
Powell,71.91610769246896,10
Powell,71.91570600829553,10
64L,9321.955982746751,10
Powell,71.85781382046886,10
Powell,71.85741534338723,10
Powell,71.85701846022778,10
Powell,71.85662316461429,10
default,489.86137403958224,10
Powell,71.8545730845837,10
Powell,71.85418094506728,10
Powell,71.85379037412076,10
Powell,71.85340136546942,10
32L,5584.221454578063,10
Powell,71.82191700874671,10
Powell,71.82153110598449,10
Powell,71.82114674684348,10
