algorithm,expected_evals,dim
Powell,19.012903919642078,5
Powell,19.008436310291522,5
Powell,19.004019122171325,5
Powell,18.99965158517797,5
Powell,18.995332942152896,5
2L,176.11817390749746,5
Powell,18.905718104052227,5
16L,729.1241246356499,5
Powell,18.68118259336142,5
Powell,18.677293834943967,5
Powell,18.67344984601882,5
Powell,18.669649937973944,5
Powell,18.665893433790803,5
Powell,18.662179667843716,5
16L,718.312273079848,5
Powell,18.46633586783781,5
Powell,18.462898230435147,5
Powell,18.459500615906187,5
Powell,18.456142406427308,5
Powell,18.452822994582004,5
2L,170.57308277787135,5
32L,1373.8616909672166,5
Powell,18.155360983390928,5
Powell,18.152334659225655,5
Powell,18.14934446652707,5
Powell,18.14638984277436,5
Powell,18.14347023494102,5
Powell,18.140585099330522,5
Powell,18.13773390141488,5
2L,167.34217232543884,5
Powell,18.07737496787483,5
Powell,18.074626241132474,5
Powell,18.07190974137887,5
Powell,18.069224970219413,5
2L,166.69480498605242,5
Powell,18.01271746186908,5
Powell,18.01012900151044,5
Powell,18.007570674290243,5
Powell,18.00504201544898,5
2L,166.08751255336304,5
Powell,17.952103765603653,5
Powell,17.9496656618154,5
Powell,17.94725573805924,5
Powell,17.944873560890667,5
Powell,17.94251870414956,5
2L,165.49492215222875,5
Powell,17.892947751206275,5
16L,685.8742450529259,5
Powell,17.770421561840944,5
Powell,17.76828991640831,5
Powell,17.76618338802041,5
Powell,17.764101587915857,5
Powell,17.762044133874447,5
16L,680.3136466374747,5
Powell,17.65226528679728,5
Powell,17.65035302525949,5
Powell,17.648463623809366,5
Powell,17.64659672703765,5
2L,162.53866278999607,5
Powell,17.607009548404612,5
32L,1312.4165663897772,5
Powell,17.478050414996847,5
Powell,17.476358824744175,5
Powell,17.47468794609543,5
Powell,17.47303745461974,5
2L,160.78706393132558,5
Powell,17.43788928206736,5
Powell,17.43629689119599,5
Powell,17.434723871903728,5
Powell,17.43316992148486,5
Powell,17.431634742333383,5
2L,160.3992751345411,5
Powell,17.398681783693196,5
Powell,17.397200604195504,5
Powell,17.395737262793766,5
Powell,17.3942914817829,5
2L,160.0492680484299,5
Powell,17.363339810025494,5
Powell,17.361944839861675,5
Powell,17.360566558563267,5
Powell,17.359204706973944,5
2L,159.7200517966382,5
Powell,17.330110639231286,5
16L,662.6057489008665,5
Powell,17.25590622458264,5
Powell,17.25466646134479,5
Powell,17.25344185141897,5
Powell,17.252232157950633,5
16L,659.4082890331281,5
Powell,17.184286642107363,5
Powell,17.183156990580468,5
Powell,17.182041377720644,5
Powell,17.18093958302603,5
2L,157.97294219653963,5
Powell,17.15715093744292,5
16L,655.5895471564365,5
Powell,17.09614256119618,5
Powell,17.095134962154834,5
Powell,17.094140132071217,5
Powell,17.0931578692709,5
16L,653.0018261802386,5
Powell,17.036780972888874,5
Powell,17.035860297075445,5
Powell,17.034951465726397,5
Powell,17.034054290998185,5
16L,650.6265469282592,5
Powell,16.98176214919218,5
Powell,16.980919899322842,5
2L,156.0299282355664,5
Powell,16.962442855937677,5
Powell,16.9616296542841,5
16L,647.7638723712804,5
Powell,16.913977021939182,5
Powell,16.91321195950937,5
Powell,16.91245707906432,5
Powell,16.91171221766458,5
16L,645.7786098224416,5
Powell,16.867203480772144,5
Powell,16.86650168949499,5
Powell,16.865809357885944,5
2L,154.92593731059333,5
Powell,16.85037373054915,5
16L,643.3735382115938,5
Powell,16.80949538733683,5
Powell,16.808855569262036,5
Powell,16.808224525752838,5
Powell,16.807602115343773,5
16L,641.6862082280747,5
Powell,16.7691954083813,5
Powell,16.768607040753825,5
Powell,16.768026832803105,5
2L,153.9942094269834,5
Powell,16.755043570424256,5
16L,639.6380271608807,5
Powell,16.719530479625522,5
Powell,16.71899227205173,5
Powell,16.718461642299232,5
16L,638.2020529440775,5
Powell,16.684907117198865,5
Powell,16.684403897611162,5
Powell,16.68390784708731,5
Powell,16.683418849027635,5
16L,636.8324144213966,5
Powell,16.651667221202906,5
Powell,16.651202949156698,5
Powell,16.65074535140617,5
2L,152.88265269642565,5
Powell,16.640348565572467,5
16L,635.1658281352894,5
Powell,16.61074948859243,5
Powell,16.610322938822616,5
Powell,16.6099025964904,5
16L,633.9798114815511,5
Powell,16.58176459137892,5
Powell,16.581364412522547,5
Powell,16.58097011269389,5
16L,632.8552655240437,5
Powell,16.554175859778976,5
Powell,16.55380005067098,5
Powell,16.5534298112347,5
16L,631.7870286817856,5
Powell,16.52787463247339,5
Powell,16.52752138056102,5
Powell,16.527173406722266,5
16L,630.77052074004,5
Powell,16.502763607147003,5
Powell,16.502431267663017,5
Powell,16.502103931225452,5
2L,151.48531777791953,5
Powell,16.494520529949142,5
16L,629.5173663922287,5
Powell,16.471532373882248,5
Powell,16.471225238508655,5
Powell,16.470922764677372,5
16L,628.6065774959372,5
Powell,16.4488995490618,5
Powell,16.448610089995977,5
Powell,16.448325051862067,5
16L,627.7356978858783,5
Powell,16.42719996326655,5
Powell,16.42692696843116,5
Powell,16.426658167205233,5
16L,626.9018543397691,5
Powell,16.40637072022687,5
Powell,16.40611308109869,5
16L,626.1112507592976,5
Powell,16.386601863476077,5
Powell,16.386354725345782,5
Powell,16.386111426250615,5
16L,625.3434520827781,5
Powell,16.367333565084724,5
Powell,16.36710003009722,5
Powell,16.366870138750226,5
16L,624.605660813066,5
Powell,16.348780061769567,5
Powell,16.348559262178252,5
16L,623.903454663599,5
Powell,16.331110195034018,5
Powell,16.330897992347822,5
Powell,16.33068912863794,5
16L,623.2196320622762,5
Powell,16.31384848325239,5
Powell,16.313647647092093,5
16L,622.567355581966,5
Powell,16.29737596884744,5
Powell,16.297182746648215,5
Powell,16.29699258597483,5
16L,621.931140730404,5
Powell,16.28126246115053,5
Powell,16.2810794282499,5
16L,621.3230518526448,5
Powell,16.265857313185112,5
Powell,16.265681059398627,5
16L,620.7350746574725,5
Powell,16.25094007069613,5
Powell,16.25077027302853,5
Powell,16.25060318833401,5
16L,620.1603602635834,5
Powell,16.236321889732807,5
Powell,16.23616086920188,5
16L,619.6096037292707,5
Powell,16.222312565728075,5
Powell,16.2221573335282,5
16L,619.0758951536044,5
Powell,16.2087206225326,5
Powell,16.208570921402323,5
16L,618.5583655342895,5
Powell,16.195525895094825,5
Powell,16.19538148455425,5
16L,618.0562084603656,5
Powell,16.182709596137617,5
Powell,16.182570250904625,5
16L,617.5686743741546,5
Powell,16.17025419478437,5
Powell,16.170119703371416,5
16L,617.0950654491679,5
Powell,16.158143307788247,5
Powell,16.158013471257764,5
16L,616.6347310096234,5
Powell,16.14636160190369,5
Powell,16.14623623276285,5
16L,616.1870634272733,5
Powell,16.1348947061253,5
Powell,16.134773627343286,5
16L,615.7514944397415,5
Powell,16.123729132679454,5
Powell,16.12361217681238,5
16L,615.3274918418188,5
Powell,16.112852205791395,5
16L,614.9184278672893,5
Powell,16.102362976962873,5
Powell,16.10225199737005,5
16L,614.5159596060467,5
Powell,16.092024517932746,5
Powell,16.091917268855735,5
16L,614.1236541391576,5
Powell,16.081941075289624,5
Powell,16.081837418565517,5
16L,613.7410962325658,5
Powell,16.072102629981476,5
16L,613.3713248322366,5
Powell,16.062598171196523,5
Powell,16.062499709191897,5
16L,613.0069951507716,5
Powell,16.053218540842494,5
16L,612.6545655439771,5
Powell,16.04415065487859,5
Powell,16.044057090259773,5
16L,612.3070811034241,5
Powell,16.035196231662425,5
16L,611.9706952703052,5
Powell,16.0265333208692,5
Powell,16.026444380940262,5
16L,611.6388172810649,5
Powell,16.01797384016058,5
16L,611.3173103175056,5
Powell,16.009687402360143,5
Powell,16.00960283554701,5
16L,610.9999246669679,5
Powell,16.001495510377847,5
16L,610.6922470880122,5
Powell,15.993559745782255,5
Powell,15.993479318820688,5
16L,610.3883480390407,5
Powell,15.985710636268234,5
16L,610.0935509541989,5
Powell,15.978102116132032,5
16L,609.8048439519395,5
Powell,15.97064845794219,5
Powell,15.970573223364774,5
16L,609.5194500872385,5
Powell,15.963270609173955,5
16L,609.2423632775525,5
Powell,15.956112928770393,5
16L,608.9707811382942,5
Powell,15.949095551818969,5
Powell,15.949025151401877,5
16L,608.7021187117061,5
Powell,15.942144805795005,5
16L,608.4410605180473,5
Powell,15.93539606650465,5
16L,608.184996255281,5
Powell,15.928774867001634,5
16L,607.9337703504191,5
Powell,15.922277308651095,5
16L,607.6872337784987,5
Powell,15.915899651914462,5
Powell,15.915835901671375,5
16L,607.4430640909306,5
Powell,15.909575601621539,5
16L,607.2055192886336,5
Powell,15.903428151026965,5
16L,606.972251996016,5
Powell,15.897390240865025,5
16L,606.7431360939057,5
Powell,15.891458691389522,5
16L,606.5180504666685,5
Powell,15.885630445823375,5
16L,606.2968787515871,5
Powell,15.87990256443779,5
16L,606.0795091040783,5
Powell,15.874272218988448,5
16L,605.8658339775084,5
Powell,15.868736687482087,5
16L,605.6557499164917,5
Powell,15.863293349248933,5
16L,605.4491573626472,5
Powell,15.857939680298829,5
16L,605.2459604718838,5
Powell,15.852673248940697,5
16L,605.0460669423687,5
Powell,15.847491711646713,5
16L,604.8493878523986,5
Powell,15.842392809144192,5
16L,604.6558375074704,5
Powell,15.837374362719615,5
16L,604.4653332958991,5
Powell,15.832434270720409,5
16L,604.2777955523916,5
Powell,15.827570505241436,5
16L,604.0931474290334,5
Powell,15.822781108984048,5
16L,603.9113147731834,5
Powell,15.818064192276585,5
16L,603.7322260118244,5
Powell,15.813417930246104,5
16L,603.5558120419411,5
Powell,15.808840560131861,5
16L,603.3820061265418,5
Powell,15.804330378731825,5
16L,603.2107437959622,5
Powell,15.799885739974126,5
16L,603.0419627541228,5
Powell,15.795505052606051,5
16L,602.8756027894323,5
Powell,15.791186777993529,5
16L,602.7116056900566,5
Powell,15.78692942802481,5
16L,602.5499151632919,5
16L,602.3918999380548,5
Powell,15.778632751789276,5
16L,602.2346379587965,5
Powell,15.774549060755945,5
16L,602.0795248177888,5
Powell,15.77052081942049,5
16L,601.9265111600843,5
Powell,15.76654676390403,5
16L,601.7755492005087,5
Powell,15.762625670156071,5
16L,601.6265926631272,5
16L,601.480908540323,5
Powell,15.754975419630876,5
16L,601.335808584968,5
Powell,15.751205633358177,5
16L,601.1925840617581,5
Powell,15.747484291642204,5
16L,601.051194172957,5
Powell,15.743810347987774,5
16L,600.9115993656344,5
16L,600.7749904216026,5
Powell,15.736636005073647,5
16L,600.6388520398782,5
Powell,15.733097717187974,5
16L,600.5043974224877,5
Powell,15.729602956179447,5
16L,600.3715915477721,5
16L,600.2415710437687,5
Powell,15.72277413883655,5
16L,600.1119428131757,5
Powell,15.719404123662422,5
16L,599.9838646186618,5
Powell,15.716074201058259,5
16L,599.857305347452,5
16L,599.7333497060122,5
Powell,15.709563550580976,5
16L,599.6097205244578,5
Powell,15.706348681446121,5
16L,599.4875224546881,5
16L,599.367807068189,5
Powell,15.700060405930142,5
16L,599.248371431001,5
Powell,15.696954025125953,5
16L,599.1302862973689,5
Powell,15.69388260758794,5
16L,599.0135261772771,5
16L,598.899094296523,5
Powell,15.687871648396499,5
16L,598.7848939610591,5
Powell,15.684900779694116,5
16L,598.6719465301311,5
16L,598.5612243713808,5
Powell,15.67908445761851,5
16L,598.4506988251137,5
Powell,15.676208734727076,5
16L,598.3413597190191,5
16L,598.2341494357232,5
Powell,15.670576702797621,5
16L,598.1271050249777,5
Powell,15.667791141247575,5
16L,598.0211856882125,5
16L,597.9173046820974,5
Powell,15.662333847403204,5
16L,597.8135625314803,5
16L,597.7118064649502,5
Powell,15.656987952394365,5
16L,597.6101681632182,5
Powell,15.65434245244784,5
16L,597.5095627712398,5
16L,597.4108616481069,5
Powell,15.649156944490386,5
16L,597.3122567361565,5
Powell,15.646590073117714,5
16L,597.214634722719,5
16L,597.1188398991479,5
Powell,15.641557171104619,5
16L,597.0231224434939,5
16L,596.929187861057,5
Powell,15.636621826404095,5
16L,596.8353148890092,5
Powell,15.63417764383682,5
16L,596.7423492798247,5
16L,596.651096389833,5
Powell,15.629383148202468,5
16L,596.5598902769702,5
16L,596.4703566560466,5
Powell,15.624678835904522,5
16L,596.3808567019229,5
Powell,15.622348085615846,5
16L,596.2921970223911,5
16L,596.205145738156,5
Powell,15.617774183431596,5
16L,596.1181165922351,5
16L,596.0326591838533,5
Powell,15.613283903531345,5
16L,595.9472130131951,5
16L,595.8633031823325,5
Powell,15.608874824084758,5
16L,595.779394507577,5
Powell,15.606689169658111,5
16L,595.6962441703499,5
16L,595.6145732725323,5
Powell,15.602397751774078,5
16L,595.5328957539124,5
16L,595.4526652539702,5
Powell,15.598181923963606,5
16L,595.372419769871,5
16L,595.2935899356299,5
Powell,15.594039607110627,5
16L,595.2147373977995,5
16L,595.1372701421902,5
Powell,15.589968807969283,5
16L,595.0597730646742,5
16L,594.9836318553797,5
Powell,15.585967614454749,5
16L,594.9074542671264,5
16L,594.8326040421356,5
Powell,15.582034191241737,5
16L,594.7577114052899,5
Powell,15.580082659592692,5
16L,594.6834540939907,5
16L,594.6104776274121,5
Powell,15.57624776312486,5
16L,594.537455894941,5
16L,594.4656886844417,5
Powell,15.572476355593167,5
16L,594.393871253624,5
16L,594.3232827938839,5
Powell,15.568766839647191,5
16L,594.2526395738926,5
16L,594.183200512257,5
Powell,15.565117678135598,5
16L,594.1137025378519,5
16L,594.0453846155432,5
Powell,15.561527391040686,5
16L,593.977003990091,5
16L,593.9097799870657,5
Powell,15.557994552602917,5
16L,593.842489829079,5
16L,593.7763335122763,5
Powell,15.554517788622038,5
16L,593.7101079052222,5
16L,593.6449939799676,5
Powell,15.551095773922656,5
16L,593.579807925121,5
16L,593.5157119894651,5
Powell,15.54772722997275,5
16L,593.4515413615973,5
16L,593.3884398633912,5
Powell,15.54441092264475,5
16L,593.3252613690973,5
16L,593.2631315656142,5
16L,593.2014793234612,5
Powell,15.539539854631487,5
16L,593.1397426240334,5
16L,593.0790293976573,5
Powell,15.53634888408837,5
16L,593.0182300578731,5
16L,592.9584349666418,5
Powell,15.533206153165205,5
16L,592.8985523091814,5
16L,592.8396551582406,5
Powell,15.530110603169291,5
16L,592.7806691782544,5
16L,592.7226504276492,5
Powell,15.527061209645302,5
16L,592.664541762725,5
16L,592.6073824982628,5
Powell,15.524056980854908,5
16L,592.5501324000771,5
16L,592.4938143058158,5
Powell,15.52109695634122,5
16L,592.4374046133584,5
16L,592.3819099456165,5
16L,592.326820509331,5
Powell,15.516744965297631,5
16L,592.2716346226758,5
16L,592.2173430170028,5
Powell,15.513891328348457,5
16L,592.1629546045447,5
16L,592.1094444118631,5
Powell,15.511078763340027,5
16L,592.0558371766863,5
16L,592.0030924712929,5
Powell,15.508306434796399,5
16L,591.9502506002262,5
16L,591.8982559280705,5
Powell,15.50557353191618,5
16L,591.8461640719268,5
16L,591.7949044314073,5
16L,591.7440068174911,5
Powell,15.501553021787212,5
16L,591.6930085100051,5
16L,591.6428242340896,5
Powell,15.49891518339295,5
16L,591.5925395370109,5
16L,591.5430546509778,5
Powell,15.496314114855709,5
16L,591.4934696967532,5
16L,591.4446706451604,5
16L,591.3962095460361,5
Powell,15.49248623003758,5
16L,591.3476455580516,5
16L,591.299850663467,5
Powell,15.489973916018743,5
16L,591.2519534662083,5
16L,591.2048121376172,5
Powell,15.487495968105021,5
16L,591.1575691534986,5
16L,591.1110690950786,5
16L,591.06488516441,5
Powell,15.48384810426248,5
16L,591.0185973305297,5
16L,590.9730368411957,5
Powell,15.481453189235726,5
16L,590.9273732821339,5
16L,590.8824247406868,5
Powell,15.479090456582618,5
16L,590.8373740080998,5
16L,590.793026221795,5
16L,590.7489747067946,5
Powell,15.475611164533053,5
16L,590.7048192303695,5
16L,590.6613522217995,5
Powell,15.473326258042857,5
16L,590.6177822783833,5
16L,590.5748892892343,5
Powell,15.471071543267538,5
16L,590.53189442407,5
16L,590.4895652324622,5
16L,590.4475141867601,5
Powell,15.467750387347145,5
16L,590.4053598929883,5
16L,590.3638577892237,5
Powell,15.465568744954156,5
16L,590.3222536127437,5
16L,590.281290852714,5
16L,590.240594238921,5
Powell,15.462354628981611,5
16L,590.1997944374857,5
16L,590.1596232079789,5
Powell,15.460242912055541,5
16L,590.1193500632609,5
16L,590.0796951923609,5
16L,590.0402951838806,5
Powell,15.457131264474329,5
16L,590.0007923719904,5
16L,589.9618955862052,5
Powell,15.455086513422795,5
16L,589.9228973495526,5
16L,589.8844952874667,5
16L,589.846337462513,5
Powell,15.452073031965288,5
16L,589.8080774983928,5
16L,589.7704020195999,5
Powell,15.450092459542782,5
16L,589.7326258194843,5
16L,589.6954246733521,5
16L,589.6584577460866,5
Powell,15.44717308994567,5
16L,589.6213895853774,5
16L,589.5848853129768,5
Powell,15.44525406779556,5
16L,589.5482812773337,5
16L,589.5122320946846,5
16L,589.4764076732539,5
Powell,15.44242498464779,5
16L,589.4404831316318,5
16L,589.4051027690095,5
Powell,15.440565031176567,5
16L,589.3696237974407,5
16L,589.3346803433826,5
16L,589.2999527116013,5
Powell,15.43782262064156,5
16L,589.2651262504642,5
16L,589.2308250953279,5
16L,589.1967346321459,5
Powell,15.435130532504083,5
16L,589.1625452090201,5
16L,589.1288711289037,5
Powell,15.433360234255955,5
16L,589.0950996614089,5
16L,589.061835415968,5
16L,589.0287736760193,5
Powell,15.430749439130011,5
16L,588.9956145285455,5
16L,588.9629530612849,5
Powell,15.429032369496992,5
16L,588.9301957763996,5
16L,588.8979283751154,5
16L,588.8658557200463,5
Powell,15.426499734067372,5
16L,588.833687323942,5
16L,588.8019996672342,5
16L,588.7705022937943,5
Powell,15.42401253180301,5
16L,588.7389093227092,5
16L,588.7077881601589,5
Powell,15.422376408886649,5
16L,588.6765730179719,5
16L,588.6458223578982,5
16L,588.6152548448092,5
Powell,15.419962685655205,5
16L,588.5845935728523,5
16L,588.5543882162897,5
16L,588.5243618971141,5
Powell,15.417591702823112,5
16L,588.4942420953253,5
16L,588.4645698373762,5
Powell,15.416031730347536,5
16L,588.4348057271524,5
16L,588.4054822678418,5
16L,588.3763312670167,5
Powell,15.413729915985513,5
16L,588.3470887514032,5
16L,588.3182788496434,5
16L,588.2896376134635,5
Powell,15.411468359311108,5
16L,588.2609052459395,5
16L,588.2325976342863,5
Powell,15.409980114987258,5
16L,588.2042005211455,5
16L,588.1762216716816,5
16L,588.148405409294,5
Powell,15.40778374796437,5
16L,588.1205000766071,5
16L,588.0930054577325,5
16L,588.0656699178119,5
Powell,15.405625344519414,5
16L,588.0382457766959,5
16L,588.0112249642991,5
16L,587.9843598221407,5
Powell,15.403504089315947,5
16L,587.9574065829951,5
16L,587.9308494474166,5
Powell,15.402107847602759,5
16L,587.9042058352205,5
16L,587.8779523303436,5
16L,587.8518490253722,5
Powell,15.400046792699865,5
16L,587.8256597804718,5
16L,587.7998536943355,5
16L,587.7741946467258,5
Powell,15.398020821172032,5
16L,587.7484502246,5
16L,587.7230821603572,5
16L,587.6978580598407,5
Powell,15.396029197807378,5
16L,587.6725491766916,5
16L,587.6476099940721,5
Powell,15.394718002296958,5
16L,587.622587624146,5
16L,587.5979294071938,5
16L,587.5734102132727,5
Powell,15.392782080281227,5
