algorithm,expected_evals,dim
Powell,4.200626938982596,2
Powell,4.1876667984374425,2
Powell,4.1747649052227045,2
Powell,4.161920700467865,2
Powell,4.149133639017515,2
Powell,4.136403188909554,2
Powell,4.123728830878063,2
Powell,4.111110057879448,2
Powell,4.098546374640571,2
Powell,4.086037297227621,2
Powell,4.073582352634632,2
Powell,4.061181078390531,2
Powell,4.048833022183777,2
Powell,4.036537741503621,2
Powell,4.024294803297115,2
Powell,4.01210378364107,2
Powell,3.99996426742816,2
Powell,3.9878758480664827,2
Powell,3.9758381271918624,2
Powell,3.963850714392272,2
Powell,3.9519132269437742,2
Powell,3.940025289557383,2
Powell,3.928186534136365,2
Powell,3.916396599543405,2
Powell,3.90465513137722,2
Powell,3.892961781758136,2
Powell,3.88131620912221,2
Powell,3.869718078023501,2
Powell,3.85816705894411,2
Powell,3.8466628281116146,2
2L,37.274144887556,2
Powell,3.7485029026547285,2
Powell,3.737259476601106,2
Powell,3.726060342694485,2
Powell,3.714905228156158,2
Powell,3.7037938643282424,2
Powell,3.692725986555355,2
Powell,3.681701334070666,2
Powell,3.670719649886148,2
Powell,3.6597806806868496,2
Powell,3.6488841767289886,2
Powell,3.6380298917417475,2
Powell,3.627217582832568,2
Powell,3.6164470103958273,2
Powell,3.6057179380247573,2
Powell,3.5950301324264387,2
Powell,3.584383363339787,2
Powell,3.5737774034563725,2
Powell,3.5632120283439823,2
Powell,3.5526870163728024,2
Powell,3.542202148644107,2
Powell,3.5317572089213796,2
Powell,3.521351983563746,2
Powell,3.5109862614616336,2
Powell,3.5006598339745825,2
Powell,3.490372494871104,2
Powell,3.4801240402705256,2
Powell,3.469914268586736,2
Powell,3.4597429804737603,2
Powell,3.4496099787730925,2
Powell,3.4395150684627303,2
Powell,3.4294580566078285,2
Powell,3.419438752312933,2
Powell,3.4094569666757173,2
Powell,3.399512512742182,2
Powell,3.389605205463246,2
Powell,3.379734861652699,2
Powell,3.369901299946448,2
Powell,3.360104340763025,2
Powell,3.350343806265293,2
Powell,3.3406195203233304,2
Powell,3.3309313084784353,2
Powell,3.3212789979082116,2
Powell,3.311662417392704,2
Powell,3.3020813972815453,2
Powell,3.2925357694620754,2
Powell,3.2830253673284013,2
Powell,3.273550025751368,2
Powell,3.2641095810494014,2
Powell,3.254703870960206,2
Powell,3.2453327346132745,2
Powell,3.2359960125031906,2
Powell,3.226693546463692,2
Powell,3.217425179642481,2
Powell,3.2081907564767382,2
Powell,3.1989901226693305,2
Powell,3.1898231251656886,2
Powell,3.180689612131321,2
Powell,3.171589432929964,2
Powell,3.162522438102323,2
Powell,3.1534884793454028,2
Powell,3.1444874094924105,2
Powell,3.135519082493182,2
Powell,3.1265833533951657,2
Powell,3.1176800783248986,2
Powell,3.108809114469981,2
Powell,3.099970320061542,2
Powell,3.091163554357151,2
Powell,3.0823886776241984,2
Powell,3.0736455511236978,2
Powell,3.0649340370945137,2
Powell,3.0562539987380077,2
Powell,3.047605300203064,2
Powell,3.0389878065715146,2
Powell,3.0304013838439277,2
Powell,3.0218458989257546,2
Powell,3.0133212196138377,2
Powell,3.004827214583245,2
Powell,2.9963637533744407,2
Powell,2.9879307063807703,2
Powell,2.9795279448362586,2
Powell,2.9711553408037044,2
Powell,2.962812767163064,2
Powell,2.9545000976001243,2
Powell,2.9462172065954433,2
2L,28.675228783715514,2
Powell,2.8728270421672586,2
Powell,2.8646856344672034,2
Powell,2.856573225498659,2
Powell,2.8484896963749144,2
Powell,2.8404349288950477,2
Powell,2.8324088055356906,2
Powell,2.824411209442974,2
Powell,2.816442024424653,2
Powell,2.808501134942411,2
Powell,2.800588426104329,2
Powell,2.792703783657527,2
Powell,2.784847093980949,2
Powell,2.77701824407833,2
Powell,2.7692171215712906,2
Powell,2.76144361469259,2
Powell,2.7536976122795247,2
Powell,2.745979003767453,2
Powell,2.738287679183472,2
Powell,2.730623529140211,2
Powell,2.7229864448297647,2
Powell,2.7153763180177406,2
Powell,2.7077930410374353,2
Powell,2.7002365067841194,2
Powell,2.69270660870945,2
Powell,2.68520324081598,2
Powell,2.6777262976517897,2
Powell,2.6702756743052047,2
Powell,2.662851266399642,2
Powell,2.655452970088534,2
Powell,2.6480806820503546,2
Powell,2.6407342994837553,2
Powell,2.6334137201027654,2
Powell,2.62611884213211,2
Powell,2.6188495643025957,2
Powell,2.61160578584659,2
Powell,2.604387406493583,2
Powell,2.5971943264658264,2
Powell,2.590026446474054,2
Powell,2.582883667713278,2
Powell,2.575765891858661,2
Powell,2.568673021061453,2
Powell,2.5616049579450166,2
Powell,2.5545616056008966,2
Powell,2.5475428675849843,2
Powell,2.54054864791372,2
Powell,2.533578851060382,2
Powell,2.526633381951427,2
Powell,2.5197121459628886,2
Powell,2.5128150489168446,2
Powell,2.5059419970779335,2
Powell,2.499092897149932,2
Powell,2.492267656272388,2
Powell,2.4854661820172996,2
Powell,2.4786883823858603,2
Powell,2.47193416580524,2
Powell,2.4652034411254284,2
Powell,2.4584961176161175,2
Powell,2.45181210496364,2
Powell,2.4451513132679485,2
Powell,2.4385136530396356,2
Powell,2.431899035197015,2
Powell,2.425307371063225,2
Powell,2.418738572363388,2
Powell,2.4121925512218065,2
Powell,2.4056692201592007,2
Powell,2.3991684920899803,2
default,15.221915231043788,2
Powell,2.3560166774300204,2
Powell,2.349623857554005,2
Powell,2.343253136805793,2
Powell,2.336904430895894,2
Powell,2.330577655905266,2
Powell,2.324272728282961,2
Powell,2.3179895648438005,2
Powell,2.311728082766075,2
Powell,2.3054881995892784,2
Powell,2.2992698332118686,2
Powell,2.293072901889049,2
Powell,2.286897324230594,2
Powell,2.2807430191986793,2
Powell,2.274609906105757,2
Powell,2.268497904612442,2
Powell,2.2624069347254356,2
Powell,2.256336916795463,2
Powell,2.250287771515239,2
Powell,2.2442594199174586,2
Powell,2.2382517833728084,2
Powell,2.232264783588001,2
Powell,2.226298342603827,2
Powell,2.2203523827932394,2
Powell,2.2144268268594494,2
Powell,2.2085215978340416,2
Powell,2.2026366190751188,2
Powell,2.1967718142654618,2
Powell,2.1909271074107033,2
Powell,2.1851024228375286,2
2L,21.34765240987717,2
Powell,2.1317732850518682,2
Powell,2.1260341321983547,2
Powell,2.1203145980617526,2
Powell,2.1146146091426448,2
Powell,2.108934092246966,2
Powell,2.103272974484402,2
Powell,2.097631183266799,2
Powell,2.092008646306589,2
Powell,2.086405291615226,2
Powell,2.080821047501644,2
Powell,2.0752558425707215,2
Powell,2.0697096057217608,2
Powell,2.0641822661469855,2
Powell,2.058673753330046,2
Powell,2.0531839970445396,2
Powell,2.0477129273525456,2
Powell,2.0422604746031685,2
Powell,2.0368265694310974,2
Powell,2.031411142755177,2
Powell,2.0260141257769853,2
Powell,2.020635449979434,2
Powell,2.0152750471253675,2
Powell,2.009932849256184,2
Powell,2.0046087886904607,2
Powell,1.9993027980225937,2
Powell,1.9940148101214454,2
Powell,1.9887447581290083,2
Powell,1.9834925754590729,2
Powell,1.978258195795911,2
Powell,1.973041553092964,2
Powell,1.967842581571546,2
Powell,1.9626612157195535,2
Powell,1.9574973902901909,2
Powell,1.952351040300692,2
Powell,1.9472221010310689,2
Powell,1.9421105080228536,2
Powell,1.937016197077863,2
Powell,1.9319391042569591,2
Powell,1.9268791658788316,2
Powell,1.9218363185187783,2
Powell,1.9168104990075003,2
Powell,1.9118016444299053,2
Powell,1.906809692123916,2
Powell,1.9018345796792884,2
Powell,1.8968762449364425,2
Powell,1.8919346259852927,2
Powell,1.8870096611640943,2
Powell,1.8821012890582927,2
Powell,1.877209448499381,2
Powell,1.8723340785637712,2
Powell,1.8674751185716603,2
Powell,1.8626325080859176,2
Powell,1.8578061869109734,2
Powell,1.8529960950917093,2
Powell,1.8482021729123677,2
Powell,1.8434243608954577,2
Powell,1.8386625998006763,2
default,11.692237848071187,2
Powell,1.806677047048319,2
Powell,1.8019888429705495,2
Powell,1.797316363803886,2
Powell,1.7926595518766768,2
Powell,1.7880183497458317,2
Powell,1.7833927001958045,2
Powell,1.7787825462375828,2
Powell,1.774187831107683,2
Powell,1.769608498267152,2
Powell,1.7650444914005734,2
Powell,1.760495754415078,2
Powell,1.7559622314393681,2
Powell,1.7514438668227355,2
Powell,1.7469406051340957,2
Powell,1.7424523911610226,2
Powell,1.7379791699087872,2
Powell,1.7335208865994076,2
Powell,1.7290774866707002,2
Powell,1.7246489157753346,2
Powell,1.7202351197798995,2
Powell,1.7158360447639693,2
Powell,1.711451637019178,2
Powell,1.7070818430482968,2
2L,16.719485729715874,2
Powell,1.6661154275549772,2
Powell,1.661804615672555,2
Powell,1.6575081500997113,2
Powell,1.6532259786389587,2
Powell,1.6489580492969271,2
Powell,1.6447043102834875,2
Powell,1.640464710010888,2
Powell,1.636239197092886,2
Powell,1.6320277203438922,2
Powell,1.6278302287781148,2
Powell,1.623646671608709,2
Powell,1.619476998246932,2
Powell,1.6153211583013014,2
Powell,1.6111791015767587,2
Powell,1.6070507780738357,2
Powell,1.6029361379878264,2
Powell,1.5988351317079637,2
Powell,1.5947477098165972,2
Powell,1.5906738230883812,2
Powell,1.5866134224894577,2
Powell,1.5825664591766555,2
Powell,1.578532884496679,2
Powell,1.5745126499853164,2
Powell,1.570505707366638,2
Powell,1.566512008552207,2
Powell,1.5625315056402946,2
Powell,1.5585641509150925,2
Powell,1.5546098968459332,2
Powell,1.5506686960865175,2
Powell,1.5467405014741389,2
Powell,1.5428252660289172,2
Powell,1.5389229429530342,2
Powell,1.5350334856299697,2
Powell,1.5311568476237494,2
Powell,1.5272929826781878,2
Powell,1.523441844716139,2
Powell,1.5196033878387523,2
Powell,1.515777566324727,2
Powell,1.511964334629576,2
Powell,1.50816364738489,2
Powell,1.5043754593976033,2
Powell,1.500599725649268,2
Powell,1.4968364012953277,2
Powell,1.4930854416643977,2
Powell,1.4893468022575453,2
Powell,1.4856204387475758,2
Powell,1.481906306978321,2
Powell,1.4782043629639332,2
Powell,1.4745145628881768,2
Powell,1.4708368631037319,2
Powell,1.4671712201314933,2
default,9.343538645493545,2
Powell,1.442363798669808,2
Powell,1.4387520989812277,2
Powell,1.4351522230121128,2
Powell,1.4315641283566358,2
Powell,1.4279877727719037,2
Powell,1.4244231141772872,2
Powell,1.4208701106537571,2
Powell,1.4173287204432212,2
Powell,1.413798901947864,2
Powell,1.4102806137294925,2
Powell,1.4067738145088828,2
Powell,1.4032784631651283,2
Powell,1.3997945187349936,2
Powell,1.396321940412271,2
Powell,1.3928606875471374,2
Powell,1.3894107196455163,2
Powell,1.3859719963684443,2
Powell,1.3825444775314342,2
Powell,1.37912812310385,2
Powell,1.3757228932082761,2
2L,13.497664562294815,2
Powell,1.3432441002755666,2
Powell,1.3398822194841542,2
Powell,1.3365312706539676,2
Powell,1.3331912148088605,2
Powell,1.3298620131214494,2
Powell,1.3265436269125115,2
Powell,1.3232360176503823,2
Powell,1.319939146950361,2
Powell,1.3166529765741146,2
Powell,1.313377468429086,2
Powell,1.310112584567905,2
Powell,1.3068582871878016,2
Powell,1.303614538630021,2
Powell,1.3003813013792445,2
Powell,1.2971585380630057,2
Powell,1.2939462114511189,2
Powell,1.2907442844551027,2
Powell,1.2875527201276082,2
Powell,1.284371481661852,2
Powell,1.2812005323910471,2
Powell,1.278039835787841,2
Powell,1.2748893554637535,2
Powell,1.2717490551686166,2
Powell,1.2686188987900193,2
Powell,1.2654988503527524,2
Powell,1.2623888740182574,2
Powell,1.2592889340840765,2
Powell,1.2561989949833043,2
Powell,1.2531190212840466,2
Powell,1.2500489776888744,2
Powell,1.2469888290342857,2
Powell,1.2439385402901673,2
Powell,1.2408980765592599,2
Powell,1.2378674030766255,2
Powell,1.234846485209114,2
Powell,1.2318352884548394,2
Powell,1.2288337784426488,2
Powell,1.2258419209316023,2
Powell,1.2228596818104482,2
Powell,1.2198870270971065,2
Powell,1.2169239229381492,2
Powell,1.2139703356082876,2
Powell,1.2110262315098577,2
Powell,1.2080915771723102,2
Powell,1.2051663392517034,2
Powell,1.2022504845301947,2
Powell,1.1993439799155383,2
default,7.645683090821083,2
Powell,1.179570571978449,2
Powell,1.1767052904588222,2
Powell,1.1738491843511891,2
Powell,1.1710022213484141,2
Powell,1.168164369265255,2
Powell,1.1653355960378777,2
Powell,1.1625158697233724,2
Powell,1.1597051584992732,2
Powell,1.1569034306630777,2
Powell,1.1541106546317692,2
Powell,1.1513267989413438,2
Powell,1.148551832246336,2
Powell,1.1457857233193467,2
Powell,1.1430284410505755,2
Powell,1.1402799544473519,2
Powell,1.1375402326336717,2
Powell,1.1348092448497318,2
Powell,1.132086960451471,2
2L,11.120871254709687,2
Powell,1.1057959394691081,2
Powell,1.1031067964201022,2
Powell,1.1004262118710273,2
Powell,1.0977541558413717,2
Powell,1.0950905984632018,2
Powell,1.0924355099807175,2
Powell,1.0897888607498083,2
Powell,1.0871506212376105,2
Powell,1.0845207620220683,2
Powell,1.0818992537914967,2
Powell,1.079286067344142,2
Powell,1.076681173587752,2
Powell,1.0740845435391402,2
Powell,1.0714961483237546,2
Powell,1.068915959175252,2
Powell,1.066343947435068,2
Powell,1.063780084551992,2
Powell,1.0612243420817444,2
Powell,1.0586766916865542,2
Powell,1.0561371051347392,2
Powell,1.0536055543002874,2
Powell,1.0510820111624393,2
Powell,1.0485664478052747,2
Powell,1.0460588364173002,2
Powell,1.0435591492910337,2
Powell,1.0410673588225996,2
Powell,1.038583437511317,2
Powell,1.0361073579592952,2
Powell,1.0336390928710288,2
Powell,1.0311786150529936,2
Powell,1.0287258974132478,2
Powell,1.0262809129610284,2
Powell,1.0238436348063567,2
Powell,1.02141403615964,2
Powell,1.0189920903312786,2
Powell,1.016577770731269,2
Powell,1.0141710508688175,2
Powell,1.0117719043519466,2
Powell,1.0093803048871073,2
Powell,1.006996226278794,2
Powell,1.004619642429158,2
Powell,1.0022505273376248,2
Powell,0.9998888551005104,2
Powell,0.9975345999106444,2
default,6.363501184345509,2
Powell,0.9814678668286534,2
Powell,0.9791460222888676,2
Powell,0.9768314598540724,2
Powell,0.974524154312722,2
Powell,0.9722240805470389,2
Powell,0.969931213532649,2
Powell,0.9676455283382127,2
Powell,0.9653670001250642,2
Powell,0.9630956041468461,2
Powell,0.9608313157491507,2
Powell,0.9585741103691584,2
Powell,0.9563239635352794,2
Powell,0.9540808508667992,2
Powell,0.9518447480735208,2
Powell,0.9496156309554128,2
Powell,0.947393475402255,2
Powell,0.9451782573932894,2
Powell,0.9429699529968707,2
2L,9.272372467709975,2
Powell,0.9213939385599645,2
Powell,0.919211556784597,2
Powell,0.9170359770270503,2
Powell,0.9148671758583268,2
Powell,0.9127051299361983,2
Powell,0.9105498160048687,2
Powell,0.9084012108946361,2
Powell,0.9062592915215579,2
Powell,0.9041240348871163,2
Powell,0.9019954180778867,2
Powell,0.8998734182652048,2
Powell,0.897758012704838,2
Powell,0.8956491787366557,2
Powell,0.8935468937843026,2
Powell,0.8914511353548727,2
Powell,0.8893618810385839,2
Powell,0.8872791085084558,2
Powell,0.8852027955199872,2
Powell,0.8831329199108341,2
Powell,0.8810694596004923,2
Powell,0.8790123925899787,2
Powell,0.8769616969615134,2
Powell,0.8749173508782051,2
Powell,0.8728793325837367,2
Powell,0.8708476204020527,2
Powell,0.8688221927370456,2
Powell,0.8668030280722483,2
Powell,0.8647901049705226,2
Powell,0.8627834020737521,2
Powell,0.8607828981025355,2
Powell,0.858788571855882,2
Powell,0.8568004022109041,2
Powell,0.8548183681225181,2
Powell,0.8528424486231408,2
Powell,0.8508726228223886,2
Powell,0.8489088699067789,2
Powell,0.8469511691394308,2
Powell,0.8449994998597704,2
Powell,0.8430538414832325,2
Powell,0.8411141735009677,2
Powell,0.839180475479549,2
default,5.3559735001502595,2
Powell,0.825952468576651,2
Powell,0.8240447283812375,2
Powell,0.822142851935567,2
Powell,0.8202468192677552,2
Powell,0.8183566104792507,2
Powell,0.8164722057445519,2
Powell,0.8145935853109247,2
Powell,0.812720729498121,2
Powell,0.8108536186980987,2
Powell,0.8089922333747418,2
Powell,0.8071365540635842,2
Powell,0.8052865613715321,2
Powell,0.8034422359765874,2
Powell,0.8016035586275743,2
Powell,0.7997705101438662,2
Powell,0.7979430714151121,2
Powell,0.7961212234009661,2
Powell,0.794304947130817,2
2L,7.816127692980118,2
Powell,0.7764006086112429,2
Powell,0.7746050075198482,2
Powell,0.7728148905381039,2
Powell,0.7710302390844581,2
Powell,0.7692510346453085,2
Powell,0.7674772587747435,2
Powell,0.7657088930942786,2
Powell,0.7639459192925991,2
Powell,0.7621883191253002,2
Powell,0.7604360744146291,2
Powell,0.7586891670492305,2
Powell,0.7569475789838881,2
Powell,0.7552112922392726,2
Powell,0.7534802889016872,2
Powell,0.7517545511228149,2
Powell,0.7500340611194677,2
Powell,0.7483188011733355,2
Powell,0.7466087536307372,2
Powell,0.744903900902372,2
Powell,0.7432042254630719,2
Powell,0.7415097098515553,2
Powell,0.7398203366701812,2
Powell,0.7381360885847058,2
Powell,0.7364569483240376,2
Powell,0.7347828986799955,2
Powell,0.7331139225070674,2
Powell,0.7314500027221689,2
Powell,0.7297911223044045,2
Powell,0.7281372642948283,2
Powell,0.7264884117962065,2
Powell,0.7248445479727808,2
Powell,0.7232056560500316,2
Powell,0.7215717193144443,2
Powell,0.7199427211132748,2
Powell,0.7183186448543163,2
Powell,0.7166994740056676,2
Powell,0.7150851920955013,2
Powell,0.7134757827118338,2
Powell,0.7118712295022966,2
Powell,0.710271516173907,2
default,4.535408138608079,2
Powell,0.69928928692504,2
Powell,0.6977105740269459,2
Powell,0.6961366166129686,2
Powell,0.694567398751457,2
Powell,0.6930029045685352,2
Powell,0.6914431182478793,2
Powell,0.6898880240304984,2
Powell,0.6883376062145155,2
Powell,0.6867918491549482,2
Powell,0.6852507372634921,2
Powell,0.6837142550083033,2
Powell,0.6821823869137834,2
Powell,0.6806551175603641,2
Powell,0.6791324315842929,2
Powell,0.6776143136774204,2
Powell,0.6761007485869877,2
Powell,0.6745917211154143,2
2L,6.641630755186434,2
Powell,0.6596079076133216,2
Powell,0.6581156029232574,2
Powell,0.6566277661005416,2
Powell,0.6551443822530671,2
Powell,0.6536654365425237,2
Powell,0.6521909141841926,2
Powell,0.6507208004467421,2
Powell,0.6492550806520242,2
Powell,0.6477937401748719,2
Powell,0.646336764442897,2
Powell,0.6448841389362889,2
Powell,0.6434358491876154,2
Powell,0.6419918807816216,2
Powell,0.6405522193550323,2
Powell,0.6391168505963533,2
Powell,0.6376857602456747,2
Powell,0.6362589340944749,2
Powell,0.6348363579854235,2
Powell,0.6334180178121884,2
Powell,0.6320038995192405,2
Powell,0.6305939891016604,2
Powell,0.6291882726049465,2
Powell,0.6277867361248228,2
Powell,0.6263893658070483,2
Powell,0.6249961478472253,2
Powell,0.6236070684906125,2
Powell,0.622222114031934,2
Powell,0.6208412708151917,2
Powell,0.6194645252334793,2
Powell,0.618091863728794,2
Powell,0.6167232727918517,2
Powell,0.6153587389619022,2
Powell,0.6139982488265441,2
Powell,0.6126417890215415,2
Powell,0.6112893462306412,2
Powell,0.6099409071853911,2
Powell,0.6085964586649572,2
Powell,0.607255987495944,2
default,3.8784382800947528,2
Powell,0.5980456974239465,2
Powell,0.5967224803652776,2
Powell,0.595403172542476,2
Powell,0.5940877610696714,2
Powell,0.5927762331071642,2
Powell,0.5914685758612506,2
Powell,0.590164776584049,2
Powell,0.5888648225733254,2
Powell,0.5875687011723213,2
Powell,0.5862763997695807,2
Powell,0.5849879057987792,2
Powell,0.5837032067385531,2
Powell,0.5824222901123286,2
Powell,0.5811451434881525,2
Powell,0.5798717544785238,2
Powell,0.5786021107402248,2
Powell,0.5773361999741544,2
2L,5.6859192830025105,2
Powell,0.5647054589000128,2
Powell,0.563453246020661,2
Powell,0.562204709916294,2
Powell,0.5609598385306717,2
Powell,0.5597186198505832,2
Powell,0.5584810419056858,2
Powell,0.5572470927683405,2
Powell,0.5560167605534534,2
Powell,0.5547900334183125,2
Powell,0.5535668995624299,2
Powell,0.5523473472273803,2
Powell,0.5511313646966449,2
Powell,0.5499189402954497,2
Powell,0.5487100623906114,2
Powell,0.547504719390378,2
Powell,0.5463028997442737,2
Powell,0.5451045919429434,2
Powell,0.5439097845179961,2
Powell,0.5427184660418524,2
Powell,0.5415306251275891,2
Powell,0.5403462504287867,2
Powell,0.5391653306393765,2
Powell,0.537987854493489,2
Powell,0.5368138107653007,2
Powell,0.5356431882688858,2
Powell,0.5344759758580637,2
Powell,0.5333121624262509,2
Powell,0.5321517369063103,2
Powell,0.5309946882704045,2
Powell,0.5298410055298458,2
Powell,0.5286906777349508,2
Powell,0.5275436939748919,2
Powell,0.5264000433775523,2
Powell,0.5252597151093797,2
Powell,0.5241226983752416,2
Powell,0.5229889824182803,2
Powell,0.5218585565197693,2
Powell,0.52073140999897,2
default,3.3266695250995135,2
Powell,0.5129696942103549,2
Powell,0.5118567940481391,2
Powell,0.5107471180597671,2
Powell,0.5096406557941722,2
Powell,0.5085373968372742,2
Powell,0.5074373308118416,2
Powell,0.5063404473773517,2
Powell,0.505246736229854,2
Powell,0.5041561871018324,2
Powell,0.5030687897620681,2
Powell,0.5019845340155044,2
Powell,0.5009034097031099,2
Powell,0.499825406701744,2
Powell,0.4987505149240225,2
Powell,0.4976787243181827,2
Powell,0.49661002486795036,2
default,3.1728810689653675,2
Powell,0.48925719682732394,2
Powell,0.48820192618862607,2
Powell,0.48714969496068583,2
Powell,0.48610049334156386,2
Powell,0.4850543115638781,2
Powell,0.4840111398946752,2
Powell,0.4829709686353007,2
Powell,0.48193378812127025,2
Powell,0.4808995887221433,2
Powell,0.4798683608413937,2
Powell,0.47884009491628476,2
Powell,0.4778147814177414,2
Powell,0.4767924108502245,2
Powell,0.4757729737516059,2
Powell,0.47475646069304267,2
Powell,0.47374286227885404,2
2L,4.667312842338656,2
Powell,0.4635715272306028,2
Powell,0.4625685849145625,2
Powell,0.461568514495426,2
Powell,0.46057130675902436,2
Powell,0.45957695252354974,2
Powell,0.4585854426394331,2
Powell,0.45759676798922566,2
Powell,0.4566109194874769,2
Powell,0.4556278880806167,2
Powell,0.4546476647468358,2
Powell,0.45367024049596694,2
Powell,0.4526956063693674,2
Powell,0.45172375343980115,2
Powell,0.4507546728113214,2
Powell,0.4497883556191543,2
Powell,0.4488247930295829,2
Powell,0.4478639762398302,2
Powell,0.4469058964779455,2
Powell,0.44595054500268805,2
Powell,0.4449979131034136,2
Powell,0.44404799209995943,2
Powell,0.4431007733425319,2
Powell,0.44215624821159283,2
Powell,0.44121440811774587,2
Powell,0.440275244501626,2
Powell,0.43933874883378665,2
Powell,0.43840491261458847,2
Powell,0.43747372737408824,2
Powell,0.4365451846719286,2
Powell,0.4356192760972284,2
Powell,0.43469599326847164,2
Powell,0.43377532783340006,2
Powell,0.43285727146890285,2
Powell,0.43194181588090896,2
Powell,0.4310289528042786,2
Powell,0.430118674002697,2
Powell,0.4292109712685654,2
Powell,0.4283058364228956,2
default,2.7369974162952304,2
Powell,0.4220648844399768,2
Powell,0.42117093825539487,2
Powell,0.4202795176650431,2
Powell,0.41939061466253497,2
Powell,0.4185042212693525,2
Powell,0.4176203295347432,2
Powell,0.4167389315356165,2
Powell,0.4158600193764417,2
Powell,0.4149835851891451,2
Powell,0.41410962113300875,2
Powell,0.41323811939456867,2
Powell,0.41236907218751356,2
Powell,0.4115024717525847,2
Powell,0.4106383103574751,2
Powell,0.40977658029673014,2
2L,4.037649350058768,2
Powell,0.4011005148625979,2
Powell,0.40024766966822817,2
Powell,0.39939722080080753,2
Powell,0.3985491607014703,2
Powell,0.397703481837563,2
Powell,0.3968601767025466,2
Powell,0.39601923781590054,2
Powell,0.39518065772302613,2
Powell,0.3943444289951507,2
Powell,0.3935105442292321,2
Powell,0.3926789960478632,2
Powell,0.3918497770991776,2
Powell,0.3910228800567549,2
Powell,0.3901982976195265,2
Powell,0.38937602251168196,2
Powell,0.3885560474825761,2
Powell,0.38773836530663525,2
Powell,0.3869229687832649,2
Powell,0.38610985073675785,2
Powell,0.3852990040162016,2
Powell,0.38449042149538737,2
Powell,0.38368409607271825,2
Powell,0.382880020671119,2
Powell,0.3820781882379451,2
Powell,0.38127859174489276,2
Powell,0.3804812241879089,2
Powell,0.37968607858710196,2
Powell,0.3788931479866524,2
Powell,0.37810242545472456,2
Powell,0.3773139040833774,2
Powell,0.3765275769884768,2
Powell,0.3757434373096079,2
Powell,0.37496147820998754,2
Powell,0.374181692876377,2
Powell,0.37340407451899554,2
Powell,0.37262861637143385,2
Powell,0.37185531169056796,2
Powell,0.3710841537564733,2
default,2.3715635001260087,2
Powell,0.36576016460217353,2
Powell,0.36499839493578023,2
Powell,0.3642387372072887,2
Powell,0.3634811848366846,2
Powell,0.36272573126655844,2
Powell,0.3619723699620225,2
Powell,0.3612210944106279,2
Powell,0.36047189812228236,2
Powell,0.35972477462916774,2
Powell,0.3589797174856586,2
Powell,0.3582367202682396,2
Powell,0.35749577657542564,2
Powell,0.35675688002767975,2
Powell,0.3560200242673332,2
Powell,0.35528520295850463,2
