log10_target,solved,evaluations,fid,iid,rep,dim,param_id
2.0,True,190,10,101,1,10,SLSQP
1.8,True,190,10,101,1,10,SLSQP
1.6,True,201,10,101,1,10,SLSQP
1.4,True,201,10,101,1,10,SLSQP
1.2,True,201,10,101,1,10,SLSQP
1.0,True,212,10,101,1,10,SLSQP
0.8,True,212,10,101,1,10,SLSQP
0.6,True,212,10,101,1,10,SLSQP
0.4,True,212,10,101,1,10,SLSQP
0.2,True,223,10,101,1,10,SLSQP
0.0,True,223,10,101,1,10,SLSQP
-0.2,True,223,10,101,1,10,SLSQP
-0.4,True,223,10,101,1,10,SLSQP
-0.6,True,234,10,101,1,10,SLSQP
-0.8,True,234,10,101,1,10,SLSQP
-1.0,True,245,10,101,1,10,SLSQP
-1.2,True,256,10,101,1,10,SLSQP
-1.4,True,256,10,101,1,10,SLSQP
-1.6,True,256,10,101,1,10,SLSQP
-1.8,True,268,10,101,1,10,SLSQP
-2.0,True,268,10,101,1,10,SLSQP
-2.2,True,268,10,101,1,10,SLSQP
-2.4,True,280,10,101,1,10,SLSQP
-2.6,True,291,10,101,1,10,SLSQP
-2.8,True,291,10,101,1,10,SLSQP
-3.0,True,291,10,101,1,10,SLSQP
-3.2,True,291,10,101,1,10,SLSQP
-3.4,True,291,10,101,1,10,SLSQP
-3.6,True,303,10,101,1,10,SLSQP
-3.8,True,303,10,101,1,10,SLSQP
-4.0,True,303,10,101,1,10,SLSQP
-4.2,True,314,10,101,1,10,SLSQP
-4.4,True,314,10,101,1,10,SLSQP
-4.6,True,314,10,101,1,10,SLSQP
-4.8,True,314,10,101,1,10,SLSQP
-5.0,True,314,10,101,1,10,SLSQP
-5.2,True,314,10,101,1,10,SLSQP
-5.4,True,325,10,101,1,10,SLSQP
-5.6,False,346,10,101,1,10,SLSQP
-5.8,False,346,10,101,1,10,SLSQP
-6.0,False,346,10,101,1,10,SLSQP
-6.2,False,346,10,101,1,10,SLSQP
-6.4,False,346,10,101,1,10,SLSQP
-6.6,False,346,10,101,1,10,SLSQP
-6.8,False,346,10,101,1,10,SLSQP
-7.0,False,346,10,101,1,10,SLSQP
-7.2,False,346,10,101,1,10,SLSQP
-7.4,False,346,10,101,1,10,SLSQP
-7.6,False,346,10,101,1,10,SLSQP
-7.8,False,346,10,101,1,10,SLSQP
-8.0,False,346,10,101,1,10,SLSQP
2.0,True,385,10,102,1,10,SLSQP
