problem_id,16L,2L,32L,4L,64L,8L,L-BFGS-B,Powell,SLSQP,default
f02-d05-t-3.8,1.0,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,1.0
f02-d05-t-4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.966,1.0,1.0,1.0
f02-d05-t-4.2,1.0,1.0,1.0,1.0,1.0,1.0,0.966,0.998,1.0,1.0
f02-d05-t-4.4,1.0,1.0,1.0,1.0,1.0,1.0,0.966,0.996,1.0,1.0
f02-d05-t-4.6,1.0,1.0,1.0,1.0,1.0,1.0,0.964,0.996,1.0,1.0
f02-d05-t-4.8,1.0,1.0,1.0,1.0,1.0,1.0,0.956,0.994,0.994,1.0
f02-d05-t-5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.946,0.986,0.99,1.0
f02-d05-t-5.2,1.0,1.0,1.0,1.0,1.0,1.0,0.922,0.98,0.978,1.0
f02-d05-t-5.4,1.0,1.0,1.0,1.0,1.0,1.0,0.888,0.978,0.966,1.0
f02-d05-t-5.6,1.0,1.0,1.0,1.0,1.0,1.0,0.86,0.974,0.948,1.0
f02-d05-t-5.8,1.0,1.0,1.0,1.0,1.0,1.0,0.826,0.972,0.92,1.0
f02-d05-t-6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.792,0.966,0.86,1.0
f02-d05-t-6.2,1.0,1.0,1.0,1.0,1.0,1.0,0.722,0.956,0.758,1.0
f02-d05-t-6.4,1.0,1.0,1.0,1.0,1.0,1.0,0.674,0.948,0.556,1.0
f02-d05-t-6.6,1.0,1.0,1.0,1.0,1.0,1.0,0.612,0.944,0.434,1.0
f02-d05-t-6.8,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.936,0.258,1.0
f02-d05-t-7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47,0.926,0.174,1.0
f02-d05-t-7.2,1.0,1.0,1.0,1.0,1.0,1.0,0.382,0.924,0.106,1.0
f02-d05-t-7.4,1.0,1.0,1.0,1.0,1.0,1.0,0.32,0.916,0.066,1.0
f02-d05-t-7.6,1.0,1.0,1.0,1.0,1.0,1.0,0.258,0.908,0.026,1.0
f02-d05-t-7.8,1.0,1.0,1.0,1.0,1.0,1.0,0.186,0.894,0.01,1.0
f02-d05-t-8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.132,0.872,0.006,1.0
f02-d05-t0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f02-d05-t0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f02-d05-t0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f02-d05-t0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f02-d05-t0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f02-d05-t1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f02-d05-t1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f02-d05-t1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f02-d05-t1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f02-d05-t1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f02-d05-t2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f03-d05-t-0.2,0.132,0.03,0.16,0.038,0.086,0.078,0.0,0.004,0.0,0.01
f03-d05-t-0.4,0.124,0.03,0.14,0.038,0.064,0.076,0.0,0.004,0.0,0.01
f03-d05-t-0.6,0.122,0.03,0.134,0.038,0.046,0.076,0.0,0.004,0.0,0.01
f03-d05-t-0.8,0.12,0.03,0.13,0.038,0.036,0.076,0.0,0.004,0.0,0.01
f03-d05-t-1.0,0.118,0.03,0.128,0.038,0.032,0.076,0.0,0.004,0.0,0.01
f03-d05-t-1.2,0.118,0.03,0.126,0.038,0.032,0.076,0.0,0.004,0.0,0.01
f03-d05-t-1.4,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-1.6,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-1.8,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-2.0,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-2.2,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-2.4,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-2.6,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-2.8,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-3.0,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-3.2,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-3.4,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-3.6,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-3.8,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-4.0,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-4.2,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-4.4,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-4.6,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-4.8,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-5.0,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-5.2,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-5.4,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-5.6,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-5.8,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-6.0,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-6.2,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-6.4,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.004,0.0,0.01
f03-d05-t-6.6,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.002,0.0,0.01
f03-d05-t-6.8,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.002,0.0,0.01
f03-d05-t-7.0,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.002,0.0,0.01
f03-d05-t-7.2,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.002,0.0,0.01
f03-d05-t-7.4,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.002,0.0,0.01
f03-d05-t-7.6,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.002,0.0,0.01
f03-d05-t-7.8,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.002,0.0,0.01
f03-d05-t-8.0,0.118,0.03,0.126,0.038,0.03,0.076,0.0,0.002,0.0,0.01
f03-d05-t0.0,0.464,0.12,0.498,0.24,0.402,0.366,0.0,0.026,0.0,0.048
f03-d05-t0.2,0.492,0.12,0.55,0.242,0.538,0.376,0.0,0.032,0.0,0.048
f03-d05-t0.4,0.83,0.328,0.916,0.576,0.946,0.748,0.0,0.126,0.0,0.138
f03-d05-t0.6,1.0,0.654,1.0,0.854,1.0,0.956,0.006,0.264,0.004,0.328
f03-d05-t0.8,1.0,0.826,1.0,0.954,1.0,0.994,0.008,0.408,0.012,0.518
f03-d05-t1.0,1.0,0.978,1.0,0.998,1.0,1.0,0.014,0.548,0.028,0.772
f03-d05-t1.2,1.0,0.998,1.0,1.0,1.0,1.0,0.038,0.73,0.064,0.938
f03-d05-t1.4,1.0,1.0,1.0,1.0,1.0,1.0,0.066,0.878,0.132,0.99
f03-d05-t1.6,1.0,1.0,1.0,1.0,1.0,1.0,0.158,0.98,0.262,0.996
f03-d05-t1.8,1.0,1.0,1.0,1.0,1.0,1.0,0.32,0.996,0.48,1.0
f03-d05-t2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.57,0.998,0.716,1.0
f04-d05-t-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
f04-d05-t-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0
f04-d05-t-7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0
f04-d05-t-7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0
f04-d05-t-7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0
f04-d05-t-7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0
f04-d05-t-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0
f04-d05-t0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.006
f04-d05-t0.2,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.006
f04-d05-t0.4,0.008,0.014,0.026,0.022,0.014,0.018,0.0,0.258,0.0,0.024
f04-d05-t0.6,0.518,0.244,0.666,0.278,0.83,0.402,0.006,0.432,0.004,0.104
f04-d05-t0.8,0.766,0.428,0.878,0.492,0.976,0.628,0.008,0.63,0.006,0.206
f04-d05-t1.0,1.0,0.85,1.0,0.966,1.0,0.994,0.014,0.712,0.016,0.578
f04-d05-t1.2,1.0,0.984,1.0,1.0,1.0,1.0,0.02,0.764,0.026,0.79
f04-d05-t1.4,1.0,0.998,1.0,1.0,1.0,1.0,0.05,0.91,0.082,0.948
f04-d05-t1.6,1.0,1.0,1.0,1.0,1.0,1.0,0.136,0.994,0.226,0.998
f04-d05-t1.8,1.0,1.0,1.0,1.0,1.0,1.0,0.302,1.0,0.456,1.0
f04-d05-t2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.62,1.0,0.738,1.0
f05-d05-t-0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-2.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-2.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-4.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-4.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-4.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-5.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-5.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-5.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-5.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-6.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-6.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-6.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-6.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-7.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-7.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-7.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-7.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t-8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d05-t2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f06-d05-t-0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.988,0.51,0.972,1.0
f06-d05-t-0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.986,0.492,0.966,1.0
f06-d05-t-0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.986,0.452,0.942,1.0
f06-d05-t-0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.986,0.428,0.928,1.0
f06-d05-t-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984,0.386,0.898,1.0
f06-d05-t-1.2,1.0,1.0,1.0,1.0,1.0,1.0,0.984,0.356,0.848,1.0
f06-d05-t-1.4,1.0,1.0,1.0,1.0,1.0,1.0,0.984,0.324,0.782,1.0
f06-d05-t-1.6,1.0,1.0,1.0,1.0,1.0,1.0,0.982,0.296,0.748,1.0
f06-d05-t-1.8,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.26,0.7,1.0
f06-d05-t-2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978,0.24,0.662,1.0
f06-d05-t-2.2,1.0,1.0,1.0,1.0,1.0,1.0,0.974,0.216,0.59,1.0
f06-d05-t-2.4,1.0,1.0,1.0,1.0,1.0,1.0,0.948,0.182,0.48,1.0
f06-d05-t-2.6,1.0,1.0,1.0,1.0,1.0,1.0,0.942,0.156,0.438,1.0
