problem_id,16L,2L,32L,4L,64L,8L,L-BFGS-B,Powell,SLSQP,default
f02-d02-t-0.4,731.628,441.566,1338.204,460.114,2321.2,486.304,71.43,32.164,25.388,406.36
f02-d02-t-0.6,780.732,457.564,1428.472,477.522,2497.158,505.856,74.168,32.612,25.998,419.09
f02-d02-t-0.8,811.552,469.288,1499.822,494.356,2659.232,527.754,76.774,33.054,26.666,428.668
f02-d02-t-1.0,852.21,480.766,1579.024,509.196,2822.032,547.24,78.896,33.4,27.204,440.218
f02-d02-t-1.2,889.32,491.6,1664.43,524.466,2985.518,564.796,80.71,33.712,27.738,450.104
f02-d02-t-1.4,931.852,503.308,1742.57,540.744,3173.606,588.46,82.648,34.294,28.444,461.144
f02-d02-t-1.6,971.032,512.826,1815.108,554.988,3318.67,610.01,84.152,34.494,29.048,468.622
f02-d02-t-1.8,1004.304,522.52,1885.322,571.84,3491.854,626.784,85.638,34.728,29.592,475.918
f02-d02-t-2.0,1044.258,534.124,1968.784,584.552,3679.178,646.6,86.988,35.06,30.534,484.238
f02-d02-t-2.2,1075.782,540.294,2039.026,596.38,3799.982,664.548,88.094,35.274,31.146,490.942
f02-d02-t-2.4,1107.852,550.666,2106.748,611.326,3948.336,683.3,89.17,35.656,31.878,498.304
f02-d02-t-2.6,1148.738,563.026,2173.474,629.28,4093.97,705.264,90.462,36.14,32.626,507.518
f02-d02-t-2.8,1171.726,571.332,2224.39,640.068,4205.816,720.42,91.204,36.594,33.17,512.788
f02-d02-t-3.0,1196.858,579.474,2284.708,652.786,4305.76,737.726,92.2,37.614,33.814,518.624
f02-d02-t-3.2,1230.284,588.486,2355.972,668.03,4432.278,754.46,93.194,38.878,34.57,524.406
f02-d02-t-3.4,1262.978,597.812,2414.642,681.178,4588.294,772.34,94.062,40.176,35.204,532.322
f02-d02-t-3.6,1300.786,608.458,2486.07,695.728,4756.402,788.384,94.936,41.668,35.83,538.644
f02-d02-t-3.8,1324.512,614.974,2533.99,707.69,4862.934,805.044,95.744,43.302,36.364,544.746
f02-d02-t-4.0,1351.936,623.902,2583.05,722.81,5002.274,818.356,96.48,44.71,37.048,551.422
f02-d02-t-4.2,1384.42,634.264,2651.04,736.284,5111.966,836.81,97.374,46.112,37.716,558.488
f02-d02-t-4.4,1415.514,643.104,2717.822,749.934,5248.522,853.948,98.124,47.182,38.378,564.466
f02-d02-t-4.6,1439.668,652.982,2780.83,764.422,5381.288,873.52,99.03,48.3,39.074,572.974
f02-d02-t-4.8,1465.842,660.246,2834.972,776.43,5499.46,889.216,99.898,49.26,39.806,578.358
f02-d02-t-5.0,1491.126,667.106,2891.218,787.338,5600.444,902.438,100.648,50.012,40.392,584.314
f02-d02-t-5.2,1521.252,675.94,2958.424,802.698,5707.304,921.884,101.61,50.548,41.092,590.124
f02-d02-t-5.4,1553.96,686.382,3026.996,815.9,5851.096,939.044,102.532,51.758,41.844,596.876
f02-d02-t-5.6,1581.262,695.212,3085.188,826.752,5974.108,957.82,103.188,52.38,42.354,604.096
f02-d02-t-5.8,1610.0,703.346,3152.48,838.34,6088.796,975.774,104.094,53.092,42.936,610.976
f02-d02-t-6.0,1635.076,712.322,3198.524,851.47,6207.162,990.356,104.804,53.804,43.466,617.528
f02-d02-t-6.2,1662.524,720.848,3264.56,863.596,6310.716,1004.966,105.554,54.264,44.036,623.838
f02-d02-t-6.4,1694.678,729.984,3324.466,877.574,6430.218,1023.47,106.278,54.686,44.356,630.224
f02-d02-t-6.6,1722.534,736.886,3383.252,889.382,6549.39,1037.1,106.842,55.072,44.572,635.206
f02-d02-t-6.8,1752.608,746.048,3442.146,904.818,6697.884,1054.208,107.502,55.428,44.772,641.162
f02-d02-t-7.0,1778.842,752.806,3493.818,916.108,6804.45,1068.218,108.126,55.838,44.916,646.906
f02-d02-t-7.2,1808.274,760.818,3546.37,930.586,6925.438,1081.974,108.658,56.218,45.08,651.998
f02-d02-t-7.4,1844.58,770.85,3606.858,946.548,7066.506,1101.826,109.168,56.454,45.176,659.818
f02-d02-t-7.6,1870.728,779.112,3668.448,960.228,7172.936,1118.226,109.718,57.05,45.252,666.274
f02-d02-t-7.8,1898.764,786.878,3728.02,970.496,7281.666,1133.274,110.108,57.328,45.288,671.882
f02-d02-t-8.0,1924.648,795.714,3793.988,982.5,7410.07,1153.572,110.534,57.522,45.332,677.922
f02-d02-t0.0,646.636,408.78,1148.6,421.972,1991.43,440.686,63.214,31.214,23.936,378.572
f02-d02-t0.2,615.998,396.084,1084.16,403.172,1855.732,423.802,59.638,30.326,23.356,367.056
f02-d02-t0.4,571.172,367.274,987.254,374.618,1682.856,399.404,52.096,29.408,22.632,343.728
f02-d02-t0.6,538.072,338.478,900.704,353.214,1531.482,375.564,46.552,28.512,22.026,323.5
f02-d02-t0.8,491.356,315.542,817.212,328.286,1372.45,350.422,39.448,27.774,21.382,294.65
f02-d02-t1.0,441.648,272.46,728.128,290.7,1194.438,316.872,29.728,26.43,20.552,260.522
f02-d02-t1.2,398.71,238.466,660.366,260.83,1068.266,282.094,19.246,25.438,19.87,226.848
f02-d02-t1.4,355.498,204.03,578.908,229.7,932.722,249.692,18.184,24.186,19.236,187.848
f02-d02-t1.6,306.49,170.91,501.396,195.414,791.796,216.948,17.536,22.232,18.586,148.356
f02-d02-t1.8,269.52,140.552,443.71,164.656,676.942,194.228,16.936,21.132,17.954,120.656
f02-d02-t2.0,239.992,117.348,386.314,139.916,567.282,172.208,16.444,20.016,17.49,96.62
f03-d02-t-0.2,1080.876,698.708,1462.238,771.584,2184.006,883.396,45.178,73.038,36.046,555.426
f03-d02-t-0.4,1274.49,730.416,1726.272,841.228,2589.408,1001.606,45.184,73.138,36.074,568.9
f03-d02-t-0.6,1462.396,755.794,2070.544,898.416,2932.01,1090.536,45.184,73.49,36.08,572.952
f03-d02-t-0.8,1637.494,777.562,2385.056,945.026,3508.786,1183.832,45.202,73.758,36.118,579.328
f03-d02-t-1.0,1809.468,790.282,2685.208,970.864,4018.864,1237.088,45.202,73.89,36.118,585.944
f03-d02-t-1.2,1948.508,796.452,3056.786,997.596,4678.252,1286.914,45.202,74.186,36.132,590.798
f03-d02-t-1.4,2074.57,804.992,3358.768,1024.728,5260.272,1317.444,45.208,74.58,36.146,595.366
f03-d02-t-1.6,2155.688,808.348,3584.04,1044.128,5670.156,1343.196,45.208,74.688,36.158,596.234
f03-d02-t-1.8,2225.86,813.766,3817.424,1052.854,6315.842,1370.836,45.208,75.056,36.158,597.076
f03-d02-t-2.0,2316.346,818.042,4056.084,1066.976,6865.3,1400.298,45.208,76.166,36.176,598.146
f03-d02-t-2.2,2389.126,821.408,4317.646,1077.866,7519.72,1419.562,45.22,76.646,36.176,598.924
f03-d02-t-2.4,2458.996,824.988,4582.312,1085.342,8137.232,1438.978,45.22,77.304,36.194,600.316
f03-d02-t-2.6,2518.9,827.662,4760.86,1093.772,8602.708,1455.766,45.226,77.86,36.206,601.686
f03-d02-t-2.8,2563.292,829.236,4916.642,1100.12,8948.68,1472.798,45.232,78.45,36.212,602.546
f03-d02-t-3.0,2596.856,831.96,5065.244,1106.77,9406.664,1491.222,45.256,78.706,36.212,603.658
f03-d02-t-3.2,2628.706,834.052,5182.794,1114.166,9713.64,1504.842,45.256,78.996,36.218,604.592
f03-d02-t-3.4,2654.452,837.312,5264.104,1121.664,10072.704,1517.006,45.256,79.286,36.226,605.8
f03-d02-t-3.6,2683.138,839.738,5338.774,1126.428,10336.054,1527.534,45.268,79.352,36.226,606.85
f03-d02-t-3.8,2709.186,841.146,5399.962,1131.382,10503.048,1538.118,45.292,79.416,36.238,607.918
f03-d02-t-4.0,2735.092,843.492,5471.136,1137.404,10703.622,1548.938,45.316,79.518,36.238,608.806
f03-d02-t-4.2,2763.546,845.926,5553.596,1143.578,10905.694,1560.31,45.322,79.666,36.256,610.18
f03-d02-t-4.4,2785.078,848.552,5632.874,1150.024,11040.824,1572.256,45.334,79.82,36.262,611.052
f03-d02-t-4.6,2810.072,850.644,5685.64,1156.192,11176.638,1582.894,45.352,79.914,36.262,611.788
f03-d02-t-4.8,2831.278,852.572,5737.898,1162.254,11314.108,1592.978,45.352,80.048,36.284,612.796
f03-d02-t-5.0,2849.972,854.548,5802.98,1167.454,11482.766,1600.706,45.352,80.132,36.29,613.87
f03-d02-t-5.2,2873.398,857.52,5864.398,1173.27,11612.208,1611.408,45.352,80.31,36.302,614.642
f03-d02-t-5.4,2900.134,859.448,5918.988,1179.676,11726.574,1621.312,45.364,80.392,36.308,615.34
f03-d02-t-5.6,2919.876,861.344,5971.016,1186.232,11844.946,1630.772,45.37,80.548,36.314,616.34
f03-d02-t-5.8,2945.656,863.466,6025.568,1191.216,11988.942,1640.308,45.37,80.72,36.32,617.436
f03-d02-t-6.0,2970.078,865.802,6074.448,1196.758,12101.394,1648.324,45.382,80.934,36.33,618.404
f03-d02-t-6.2,2996.09,868.344,6139.39,1203.056,12274.32,1660.72,45.388,81.04,36.334,619.998
f03-d02-t-6.4,3014.66,870.364,6192.454,1207.442,12402.856,1671.022,45.394,81.31,36.34,620.936
f03-d02-t-6.6,3034.39,872.272,6240.352,1213.15,12514.724,1679.438,45.394,81.438,36.34,621.73
f03-d02-t-6.8,3059.51,874.072,6301.72,1220.388,12640.85,1689.072,45.394,81.892,36.34,622.932
f03-d02-t-7.0,3077.038,875.978,6360.28,1224.856,12763.532,1700.224,45.394,82.32,36.34,623.438
f03-d02-t-7.2,3098.682,878.108,6422.824,1232.082,12889.118,1711.23,45.412,82.554,36.344,624.53
f03-d02-t-7.4,3122.258,880.672,6481.372,1237.416,13026.218,1720.642,45.412,82.824,36.344,625.654
f03-d02-t-7.6,3138.26,881.99,6522.39,1242.162,13141.662,1730.012,45.428,82.928,36.344,626.566
f03-d02-t-7.8,3161.14,884.292,6576.928,1247.38,13258.448,1742.856,45.428,83.1,36.348,627.162
f03-d02-t-8.0,3186.624,886.442,6634.298,1254.87,13367.856,1750.686,45.438,83.282,36.348,628.068
f03-d02-t0.0,761.41,510.344,1171.42,512.554,1846.832,600.514,44.652,63.018,35.438,459.67
f03-d02-t0.2,506.088,398.834,789.772,336.606,1333.606,379.228,44.334,57.77,35.092,413.782
f03-d02-t0.4,381.504,256.8,611.874,225.08,1014.644,276.494,43.41,52.006,34.448,295.834
f03-d02-t0.6,300.668,186.022,481.348,173.452,781.712,219.228,42.838,47.768,33.726,221.066
f03-d02-t0.8,216.204,106.912,337.108,119.924,509.63,153.196,40.708,37.336,31.176,126.0
f03-d02-t1.0,148.64,64.85,225.706,77.242,332.598,103.886,37.906,25.784,28.262,70.176
f03-d02-t1.2,92.982,40.13,133.808,48.448,187.926,65.132,33.706,20.68,24.992,44.718
f03-d02-t1.4,52.128,22.96,74.624,27.54,104.664,36.882,27.494,14.154,19.3,18.308
f03-d02-t1.6,29.93,13.19,41.046,15.998,57.632,21.434,20.07,10.248,13.406,10.568
f03-d02-t1.8,17.158,8.114,23.182,10.026,31.868,12.838,14.404,8.016,9.164,6.55
f03-d02-t2.0,11.134,5.614,14.058,7.158,18.902,8.7,8.684,5.972,6.388,4.792
f04-d02-t-0.2,3038.532,919.142,4715.04,1343.482,5425.722,1849.114,45.514,69.886,35.46,643.612
f04-d02-t-0.4,3283.524,928.252,5341.968,1355.456,7243.414,1913.35,45.544,70.534,35.506,646.43
f04-d02-t-0.6,3389.388,928.77,5901.746,1371.512,8771.892,1931.466,45.544,71.444,35.56,647.076
f04-d02-t-0.8,3513.694,933.932,6248.638,1379.268,10019.2,1955.548,45.562,71.942,35.598,647.342
f04-d02-t-1.0,3623.552,937.814,6631.928,1392.002,11212.936,1969.872,45.568,72.516,35.618,649.052
f04-d02-t-1.2,3670.314,938.02,6962.838,1393.646,12470.716,2005.81,45.58,73.33,35.636,650.642
f04-d02-t-1.4,3709.964,938.144,7125.838,1396.142,13219.508,2016.082,45.58,73.948,35.66,650.946
f04-d02-t-1.6,3743.044,938.372,7267.22,1396.672,13551.488,2039.286,45.58,74.916,35.68,651.242
f04-d02-t-1.8,3781.194,939.304,7452.15,1397.106,14064.894,2040.332,45.598,78.744,35.714,651.816
f04-d02-t-2.0,3830.934,939.904,7570.98,1399.448,14444.426,2044.068,45.61,80.164,35.796,652.24
f04-d02-t-2.2,3864.714,940.4,7677.136,1399.54,14834.178,2054.5,45.628,81.036,35.81,652.76
f04-d02-t-2.4,3880.482,940.642,7780.258,1399.84,15126.52,2059.398,45.67,82.388,35.834,653.208
f04-d02-t-2.6,3894.746,940.922,7885.956,1400.574,15405.22,2062.944,45.67,84.818,35.85,653.952
f04-d02-t-2.8,3907.264,941.262,7932.224,1401.098,15588.578,2063.888,45.67,86.874,35.856,654.242
f04-d02-t-3.0,3912.176,941.416,7989.474,1401.482,15825.746,2064.578,45.67,87.99,35.874,654.726
f04-d02-t-3.2,3918.86,942.03,8046.096,1402.04,15990.438,2065.032,45.688,89.26,35.886,655.276
f04-d02-t-3.4,3931.486,942.31,8079.52,1402.208,16132.764,2065.982,45.688,90.15,35.898,655.908
f04-d02-t-3.6,3934.43,942.63,8101.294,1402.444,16235.646,2066.378,45.7,90.826,35.91,656.348
f04-d02-t-3.8,3937.174,943.16,8113.734,1402.544,16298.618,2067.346,45.706,91.146,35.922,657.108
f04-d02-t-4.0,3944.242,943.31,8150.918,1403.2,16419.75,2068.844,45.718,91.312,35.922,657.85
f04-d02-t-4.2,3950.244,943.652,8184.128,1403.556,16538.944,2070.624,45.754,91.596,35.954,658.304
f04-d02-t-4.4,3953.14,944.28,8199.544,1403.734,16587.794,2071.188,45.766,92.066,35.988,658.518
f04-d02-t-4.6,3956.946,944.286,8213.344,1404.636,16648.974,2072.592,45.79,92.386,36.008,658.814
f04-d02-t-4.8,3959.674,944.426,8229.832,1405.488,16705.956,2073.352,45.802,92.698,36.022,659.026
f04-d02-t-5.0,3964.75,944.6,8242.69,1405.656,16779.418,2074.418,45.808,92.862,36.052,659.452
f04-d02-t-5.2,3968.806,945.05,8270.062,1406.108,16849.094,2075.106,45.838,93.214,36.07,659.984
f04-d02-t-5.4,3970.108,945.394,8285.722,1406.262,16910.318,2076.412,45.838,93.818,36.078,660.77
f04-d02-t-5.6,3972.998,945.55,8305.31,1406.958,16973.504,2078.722,45.908,94.158,36.084,661.282
f04-d02-t-5.8,3976.25,946.052,8321.114,1407.158,17020.196,2079.424,45.92,94.616,36.1,661.5
f04-d02-t-6.0,3978.568,946.624,8342.268,1407.642,17062.616,2080.582,45.92,95.762,36.122,662.254
f04-d02-t-6.2,3985.042,947.088,8356.434,1408.18,17117.162,2082.444,45.92,96.64,36.13,662.588
f04-d02-t-6.4,3989.938,947.21,8368.076,1408.616,17179.034,2083.074,45.92,97.52,36.132,663.294
f04-d02-t-6.6,3990.882,947.454,8378.36,1409.48,17230.542,2083.744,45.92,98.018,36.132,663.708
f04-d02-t-6.8,3996.394,947.916,8399.552,1409.834,17281.938,2084.354,45.92,98.792,36.132,664.336
f04-d02-t-7.0,3999.822,948.294,8421.17,1410.264,17351.592,2085.678,45.93,100.9,36.132,664.566
f04-d02-t-7.2,4004.08,948.792,8441.15,1410.312,17420.706,2087.388,45.93,102.896,36.132,664.996
f04-d02-t-7.4,4010.256,948.978,8458.938,1410.818,17480.84,2088.552,45.93,103.866,36.132,665.494
f04-d02-t-7.6,4013.514,949.406,8474.232,1410.822,17524.962,2089.162,45.93,104.478,36.132,665.822
f04-d02-t-7.8,4017.968,949.848,8486.926,1411.298,17586.794,2089.582,45.93,104.958,36.136,666.034
f04-d02-t-8.0,4022.512,950.562,8508.956,1411.462,17650.474,2090.908,45.93,105.284,36.136,666.404
f04-d02-t0.0,2066.228,776.976,2860.318,1092.814,3330.302,1391.146,44.906,55.738,34.738,563.634
f04-d02-t0.2,976.354,664.488,1145.824,837.43,1733.964,935.682,44.54,46.59,34.278,513.934
f04-d02-t0.4,596.222,502.65,802.1,579.238,1231.076,592.458,43.99,41.866,33.822,424.378
f04-d02-t0.6,393.958,284.45,623.83,296.148,970.25,322.282,42.822,36.76,32.936,293.504
f04-d02-t0.8,259.252,111.876,426.078,137.5,658.294,180.368,40.348,26.486,30.74,116.788
f04-d02-t1.0,179.834,71.852,271.528,92.048,403.554,123.274,37.274,21.654,28.324,70.368
f04-d02-t1.2,112.664,47.578,161.49,60.436,228.868,79.78,33.82,18.604,25.494,45.312
f04-d02-t1.4,61.27,26.238,86.478,33.27,123.292,45.396,26.876,12.594,19.208,24.114
f04-d02-t1.6,36.318,14.814,49.256,19.728,66.858,26.416,18.966,9.884,13.16,12.656
f04-d02-t1.8,21.072,9.768,28.076,12.328,37.648,16.17,13.122,7.316,8.724,8.106
f04-d02-t2.0,12.966,6.846,15.982,8.514,20.21,10.528,6.178,4.466,4.986,5.546
f05-d02-t-0.2,114.914,33.568,190.61,49.888,328.2,76.842,16.0,19.41,10.0,26.07
f05-d02-t-0.4,118.096,34.168,196.58,50.854,337.866,78.524,16.0,19.41,10.0,26.528
f05-d02-t-0.6,120.994,34.442,200.01,51.462,344.598,79.884,16.0,19.41,10.0,26.87
f05-d02-t-0.8,122.094,34.696,201.888,51.808,348.758,80.802,16.0,19.41,10.0,26.97
f05-d02-t-1.0,122.632,34.728,203.538,52.06,351.16,81.282,16.0,19.41,10.0,27.08
f05-d02-t-1.2,122.936,34.804,203.796,52.146,352.594,81.466,16.0,19.41,10.0,27.188
f05-d02-t-1.4,123.346,34.836,203.936,52.196,352.754,81.818,16.0,19.41,10.0,27.214
f05-d02-t-1.6,123.912,34.836,204.412,52.312,353.64,81.924,16.0,19.41,10.0,27.232
f05-d02-t-1.8,124.144,34.836,204.758,52.434,353.64,81.924,16.0,19.41,10.0,27.254
f05-d02-t-2.0,124.272,34.886,204.936,52.53,353.912,82.072,16.0,19.41,10.0,27.256
f05-d02-t-2.2,124.272,34.886,204.936,52.58,353.912,82.072,16.0,19.41,10.0,27.256
f05-d02-t-2.4,124.272,34.886,204.936,52.58,353.912,82.072,16.0,19.41,10.0,27.274
f05-d02-t-2.6,124.272,34.926,204.936,52.58,353.912,82.072,16.0,19.41,10.0,27.274
f05-d02-t-2.8,124.272,34.926,204.936,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-3.0,124.272,34.926,204.936,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-3.2,124.272,34.926,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-3.4,124.286,34.926,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-3.6,124.286,34.926,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-3.8,124.286,34.926,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-4.0,124.286,34.926,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-4.2,124.286,34.926,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-4.4,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-4.6,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-4.8,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-5.0,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-5.2,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-5.4,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-5.6,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-5.8,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-6.0,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-6.2,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-6.4,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-6.6,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-6.8,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-7.0,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-7.2,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-7.4,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-7.6,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-7.8,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t-8.0,124.286,34.942,204.958,52.58,353.912,82.072,16.0,19.41,10.0,27.332
f05-d02-t0.0,111.34,32.452,184.192,48.23,317.296,74.522,13.0,19.41,10.0,25.346
f05-d02-t0.2,103.95,31.012,174.068,46.068,299.624,69.51,13.0,19.41,10.0,23.984
f05-d02-t0.4,95.876,28.894,158.944,42.194,277.234,64.138,13.0,19.41,10.0,22.326
f05-d02-t0.6,82.842,26.054,135.3,37.044,236.634,55.014,10.0,19.41,7.0,19.72
f05-d02-t0.8,67.294,20.708,110.642,29.936,192.084,44.33,7.0,19.41,4.0,16.02
f05-d02-t1.0,53.908,16.202,90.91,22.766,156.946,34.376,7.0,18.95,4.0,12.38
f05-d02-t1.2,46.826,13.642,79.4,19.5,136.982,29.602,7.0,18.95,4.0,10.388
f05-d02-t1.4,36.04,10.828,58.97,15.662,98.374,23.038,7.0,18.448,4.0,8.362
f05-d02-t1.6,23.048,7.568,36.092,10.474,53.07,15.25,7.0,17.95,4.0,5.964
f05-d02-t1.8,5.772,3.574,6.242,4.128,6.334,5.086,1.0,1.0,1.0,2.96
f05-d02-t2.0,1.138,1.138,1.138,1.138,1.138,1.138,1.0,1.0,1.0,1.136
f06-d02-t-0.2,406.954,155.632,654.99,206.728,989.258,263.876,80.77,82.798,78.398,110.722
f06-d02-t-0.4,466.428,170.65,747.36,230.698,1212.936,293.7,85.952,86.068,80.99,121.05
