problem_id,16L,2L,32L,4L,64L,8L,L-BFGS-B,Powell,SLSQP,default
f01-d03-t-7.0,1609.532,542.878,3067.854,838.058,5937.552,1161.788,9.0,23.582,6.0,389.126
f01-d03-t-7.2,1647.944,556.762,3142.586,859.014,6071.652,1188.814,9.0,23.582,6.0,397.852
f01-d03-t-7.4,1688.012,571.104,3206.848,876.546,6227.944,1215.698,9.0,23.582,6.0,407.42
f01-d03-t-7.6,1728.688,582.884,3295.782,895.918,6384.442,1243.04,9.0,23.582,6.0,416.782
f01-d03-t-7.8,1767.194,595.456,3377.476,917.9,6527.414,1269.332,9.0,23.582,6.0,426.096
f01-d03-t-8.0,1811.234,607.574,3464.582,938.244,6666.148,1295.824,9.0,23.582,6.0,436.454
f01-d03-t0.0,208.506,76.602,339.934,108.938,528.876,141.334,8.664,18.37,5.94,48.912
f01-d03-t0.2,162.556,61.102,266.374,84.14,415.962,113.548,8.568,17.408,5.93,39.906
f01-d03-t0.4,124.442,46.172,200.348,61.884,321.016,88.764,8.4,16.052,5.87,31.594
f01-d03-t0.6,98.014,35.024,158.024,47.362,252.018,68.594,7.912,14.136,5.64,25.052
f01-d03-t0.8,76.856,26.018,121.924,35.668,195.586,52.084,7.184,11.942,5.42,19.174
f01-d03-t1.0,54.74,18.85,83.708,25.556,127.246,36.758,5.744,8.888,4.86,14.43
f01-d03-t1.2,36.306,13.698,50.712,18.414,71.296,25.472,3.544,4.26,3.43,10.972
f01-d03-t1.4,19.976,8.91,26.602,11.348,35.028,14.814,1.656,1.57,1.72,7.45
f01-d03-t1.6,9.12,5.196,11.742,6.006,14.942,7.248,1.016,1.012,1.02,4.494
f01-d03-t1.8,3.502,2.536,3.696,2.75,3.696,3.14,1.0,1.0,1.0,2.296
f01-d03-t2.0,1.318,1.318,1.318,1.318,1.318,1.318,1.0,1.0,1.0,1.316
f02-d03-t-0.2,1172.476,743.488,2166.254,801.402,4066.796,906.102,144.132,45.938,40.28,709.614
f02-d03-t-0.4,1227.062,768.682,2274.548,832.152,4296.436,934.656,152.624,47.27,41.344,732.232
f02-d03-t-0.6,1275.922,790.138,2383.614,856.236,4466.156,966.906,157.82,48.46,42.252,749.746
f02-d03-t-0.8,1317.622,807.67,2467.002,884.108,4656.948,997.176,162.29,50.168,43.206,763.248
f02-d03-t-1.0,1365.72,824.082,2547.746,904.246,4829.462,1033.95,165.87,51.438,44.074,776.162
f02-d03-t-1.2,1411.186,839.928,2623.696,930.264,5001.746,1069.054,168.854,52.576,44.974,789.41
f02-d03-t-1.4,1457.02,855.902,2724.29,954.826,5197.966,1099.542,171.908,53.85,45.928,800.772
f02-d03-t-1.6,1499.962,871.294,2818.116,975.982,5347.396,1127.322,174.818,55.232,46.914,810.386
f02-d03-t-1.8,1536.656,886.112,2896.614,996.828,5497.424,1160.81,177.288,56.302,47.692,821.258
f02-d03-t-2.0,1571.516,900.556,2967.918,1016.124,5662.722,1189.232,179.618,57.096,48.8,831.874
f02-d03-t-2.2,1607.684,915.124,3048.496,1037.682,5828.89,1217.644,182.374,58.05,49.858,841.758
f02-d03-t-2.4,1656.548,929.534,3133.834,1063.796,5999.516,1248.88,184.426,58.878,50.816,853.046
f02-d03-t-2.6,1697.85,943.67,3212.932,1085.198,6158.066,1274.918,186.846,59.712,52.036,864.104
f02-d03-t-2.8,1735.184,956.044,3285.234,1105.312,6292.808,1303.748,188.916,60.776,53.028,874.304
f02-d03-t-3.0,1772.36,968.882,3364.658,1124.96,6455.542,1330.914,190.876,61.996,54.096,882.85
f02-d03-t-3.2,1812.23,981.17,3445.568,1145.328,6627.142,1359.954,192.796,63.52,55.194,893.49
f02-d03-t-3.4,1856.606,996.274,3538.344,1166.796,6794.246,1386.1,194.69,64.86,56.198,905.074
f02-d03-t-3.6,1892.568,1010.674,3625.078,1187.118,6973.898,1415.7,196.304,66.848,57.15,914.578
f02-d03-t-3.8,1928.912,1022.536,3693.408,1206.616,7115.586,1441.666,197.822,68.59,57.96,923.88
f02-d03-t-4.0,1972.968,1035.544,3761.498,1226.174,7254.962,1471.562,199.3,69.69,58.764,933.866
f02-d03-t-4.2,2015.128,1048.314,3838.162,1248.478,7392.584,1499.778,200.988,71.514,59.816,944.066
f02-d03-t-4.4,2055.06,1062.934,3917.678,1268.988,7558.054,1530.4,202.404,72.874,60.786,954.188
f02-d03-t-4.6,2093.014,1077.4,3998.27,1291.508,7714.752,1557.918,204.108,73.69,61.754,963.078
f02-d03-t-4.8,2127.742,1088.68,4081.23,1313.528,7889.026,1582.258,205.678,74.958,62.826,972.654
f02-d03-t-5.0,2170.23,1102.002,4152.686,1331.968,8033.002,1610.09,207.498,76.282,63.92,984.052
f02-d03-t-5.2,2205.592,1115.356,4233.656,1352.052,8193.266,1641.496,209.394,77.874,65.12,992.842
f02-d03-t-5.4,2250.334,1128.368,4310.898,1374.976,8349.884,1669.396,210.838,79.376,66.24,1001.808
f02-d03-t-5.6,2292.934,1141.514,4394.092,1395.276,8513.076,1698.904,212.432,81.618,67.162,1012.616
f02-d03-t-5.8,2330.558,1153.704,4469.808,1414.08,8645.938,1724.058,213.846,82.76,67.908,1022.962
f02-d03-t-6.0,2365.27,1165.882,4535.484,1433.756,8780.008,1753.308,215.108,84.666,68.786,1032.836
f02-d03-t-6.2,2412.358,1181.276,4618.548,1453.08,8947.586,1779.822,216.378,86.812,69.552,1043.586
f02-d03-t-6.4,2450.662,1194.116,4699.782,1476.37,9122.104,1808.75,217.408,88.692,70.1,1052.662
f02-d03-t-6.6,2492.122,1207.54,4767.916,1492.96,9262.778,1837.858,218.442,90.476,70.474,1061.364
f02-d03-t-6.8,2530.946,1219.93,4842.51,1512.688,9402.564,1865.21,219.472,91.486,70.794,1070.434
f02-d03-t-7.0,2566.576,1232.498,4920.566,1532.888,9544.432,1889.96,220.49,92.338,71.046,1079.892
f02-d03-t-7.2,2607.292,1247.8,5001.416,1553.644,9684.95,1916.112,221.568,93.922,71.238,1089.878
f02-d03-t-7.4,2649.828,1261.61,5081.318,1577.136,9864.998,1947.536,222.314,94.794,71.382,1101.658
f02-d03-t-7.6,2692.052,1274.004,5149.328,1595.836,10000.276,1972.83,223.054,95.652,71.484,1110.272
f02-d03-t-7.8,2726.102,1286.778,5221.314,1615.934,10139.704,1997.77,223.638,96.37,71.502,1119.792
f02-d03-t-8.0,2764.522,1298.41,5291.37,1636.804,10286.956,2023.728,224.146,97.356,71.514,1128.944
f02-d03-t0.0,1124.44,722.014,2066.798,772.708,3864.804,873.674,139.652,44.994,39.334,692.588
f02-d03-t0.2,1080.886,701.162,1978.594,747.552,3671.716,841.818,133.34,43.82,38.29,679.704
f02-d03-t0.4,1030.34,675.518,1870.262,721.706,3493.202,805.006,122.32,42.628,37.328,649.932
f02-d03-t0.6,974.706,646.026,1781.25,691.378,3254.572,764.238,114.232,41.636,36.404,621.07
f02-d03-t0.8,924.504,611.046,1661.552,654.992,3067.148,725.684,103.912,40.192,35.468,588.682
f02-d03-t1.0,865.006,566.722,1557.894,613.856,2850.546,682.482,90.32,38.212,34.558,540.806
f02-d03-t1.2,808.588,516.466,1447.464,569.386,2650.234,643.944,75.192,37.344,33.562,503.44
f02-d03-t1.4,752.422,472.514,1342.32,524.162,2450.514,597.154,72.352,35.678,32.91,458.666
f02-d03-t1.6,689.74,423.662,1227.88,471.094,2242.832,549.998,69.728,32.836,32.028,400.252
f02-d03-t1.8,633.788,380.112,1109.922,425.016,2009.138,498.04,67.696,31.324,31.32,354.89
f02-d03-t2.0,577.516,336.064,1013.556,383.144,1765.376,455.662,65.64,30.058,30.554,308.984
f03-d03-t-0.2,3590.624,1376.842,6224.276,1963.156,9620.768,2552.482,74.77,130.818,60.858,1025.208
f03-d03-t-0.4,3789.438,1383.534,7004.266,1974.264,12056.598,2645.1,74.77,130.87,60.858,1027.406
f03-d03-t-0.6,3975.432,1386.232,7767.534,1997.35,14482.46,2696.686,74.786,130.98,60.858,1027.73
f03-d03-t-0.8,4095.342,1390.58,8386.136,2011.014,16928.188,2740.34,74.818,131.122,60.858,1028.546
f03-d03-t-1.0,4196.466,1395.282,8777.268,2022.096,18631.226,2759.49,74.818,131.252,60.858,1028.87
f03-d03-t-1.2,4288.138,1397.76,9209.304,2027.656,19966.064,2786.058,74.858,131.356,60.858,1029.442
f03-d03-t-1.4,4337.804,1401.072,9450.688,2036.496,21024.62,2815.772,74.866,131.424,60.858,1030.352
f03-d03-t-1.6,4390.82,1402.822,9643.372,2042.586,21642.578,2830.188,74.882,131.68,60.858,1030.696
f03-d03-t-1.8,4463.946,1404.566,9804.728,2049.38,22117.424,2842.942,74.89,132.018,60.858,1031.12
f03-d03-t-2.0,4495.844,1406.572,9922.016,2053.982,22429.83,2855.31,74.914,132.832,60.858,1031.784
f03-d03-t-2.2,4526.358,1407.676,9995.454,2059.602,22779.02,2865.316,74.922,133.202,60.858,1032.056
f03-d03-t-2.4,4551.286,1409.456,10062.436,2066.824,23045.706,2873.636,74.922,133.562,60.858,1032.504
f03-d03-t-2.6,4571.72,1410.688,10127.052,2071.198,23227.868,2883.856,74.922,133.738,60.858,1032.77
f03-d03-t-2.8,4591.13,1412.926,10192.774,2076.52,23347.952,2894.9,74.922,133.898,60.858,1033.362
f03-d03-t-3.0,4619.792,1415.222,10243.058,2083.132,23490.012,2905.266,74.922,134.044,60.858,1033.78
f03-d03-t-3.2,4640.238,1416.826,10290.464,2087.634,23620.956,2913.592,74.922,134.138,60.858,1034.202
f03-d03-t-3.4,4662.198,1418.43,10335.5,2092.368,23721.148,2922.408,74.938,134.15,60.858,1034.552
f03-d03-t-3.6,4681.232,1420.788,10380.036,2098.034,23826.94,2931.836,74.938,134.184,60.858,1034.898
f03-d03-t-3.8,4698.994,1421.966,10420.224,2101.944,23915.676,2939.888,74.946,134.188,60.858,1035.582
f03-d03-t-4.0,4717.464,1424.088,10466.65,2107.672,24006.07,2948.666,74.946,134.246,60.858,1035.98
f03-d03-t-4.2,4735.96,1425.58,10513.246,2112.074,24087.548,2957.476,74.946,134.272,60.858,1036.306
f03-d03-t-4.4,4753.166,1427.208,10540.668,2115.972,24169.194,2966.522,74.946,134.28,60.858,1036.778
f03-d03-t-4.6,4775.01,1428.832,10582.316,2121.08,24244.972,2977.074,74.954,134.306,60.858,1037.224
f03-d03-t-4.8,4797.294,1430.57,10622.552,2125.594,24341.606,2985.256,74.954,134.324,60.858,1037.546
f03-d03-t-5.0,4815.488,1432.098,10661.152,2130.444,24423.618,2994.976,74.962,134.34,60.858,1037.824
f03-d03-t-5.2,4834.588,1434.316,10710.592,2135.472,24510.026,3004.938,74.962,134.376,60.858,1038.2
f03-d03-t-5.4,4852.286,1435.622,10743.896,2140.528,24583.014,3014.154,74.962,134.39,60.858,1038.71
f03-d03-t-5.6,4869.386,1437.366,10778.55,2146.466,24668.054,3022.6,74.978,134.476,60.858,1039.096
f03-d03-t-5.8,4887.662,1439.916,10817.42,2150.48,24745.528,3030.184,74.984,134.624,60.858,1039.522
f03-d03-t-6.0,4906.432,1441.214,10860.166,2154.55,24829.41,3039.948,74.984,134.662,60.858,1039.838
f03-d03-t-6.2,4922.676,1442.718,10896.84,2159.862,24913.592,3050.264,74.984,134.88,60.858,1040.07
f03-d03-t-6.4,4939.694,1444.432,10934.28,2164.352,24990.946,3059.69,74.984,134.89,60.858,1040.542
f03-d03-t-6.6,4960.816,1445.794,10967.62,2168.922,25065.868,3067.248,74.984,135.162,60.858,1040.992
f03-d03-t-6.8,4977.834,1447.046,11007.588,2174.154,25154.108,3076.422,74.984,135.512,60.858,1041.42
f03-d03-t-7.0,4998.318,1448.742,11045.11,2178.66,25223.064,3084.502,74.984,135.816,60.858,1041.632
f03-d03-t-7.2,5015.476,1450.832,11085.176,2183.424,25293.104,3093.944,74.984,136.128,60.858,1042.19
f03-d03-t-7.4,5033.632,1452.82,11123.566,2188.524,25367.43,3101.692,74.984,136.356,60.858,1042.86
f03-d03-t-7.6,5048.516,1454.246,11158.534,2192.602,25434.452,3110.948,74.984,136.378,60.858,1043.31
f03-d03-t-7.8,5069.068,1455.382,11202.668,2197.628,25515.754,3120.204,74.984,136.422,60.858,1043.692
f03-d03-t-8.0,5087.332,1457.07,11233.392,2202.704,25583.916,3130.096,74.984,136.464,60.858,1044.1
f03-d03-t0.0,2563.202,1100.038,4425.756,1449.712,7104.218,1858.254,74.616,120.95,60.362,922.894
f03-d03-t0.2,1856.924,1011.362,2736.182,1208.028,4546.886,1438.622,74.528,114.85,60.05,900.954
f03-d03-t0.4,1167.984,710.726,1889.226,814.232,3151.872,921.054,73.712,97.022,59.436,725.598
f03-d03-t0.6,821.104,515.026,1341.524,526.41,2329.838,635.652,73.236,90.798,58.892,588.784
f03-d03-t0.8,602.946,308.302,1018.146,339.498,1812.76,447.914,72.006,75.526,57.246,325.1
f03-d03-t1.0,447.214,183.382,749.234,240.946,1335.014,323.558,69.694,60.846,54.786,183.634
f03-d03-t1.2,317.048,118.422,510.716,162.094,870.964,222.718,65.806,48.854,51.132,99.938
f03-d03-t1.4,187.462,70.796,300.866,97.41,459.374,133.962,58.644,33.518,43.974,60.232
f03-d03-t1.6,96.782,36.394,146.252,50.314,216.682,68.494,48.508,22.776,34.044,28.78
f03-d03-t1.8,51.596,18.712,77.072,25.978,117.446,35.294,34.164,17.954,22.602,15.22
f03-d03-t2.0,28.944,10.924,41.09,14.932,58.16,20.23,21.45,12.712,14.542,9.236
f04-d03-t-0.2,6148.088,1567.228,13926.91,2403.702,31360.212,3629.114,75.962,171.038,59.078,1101.194
f04-d03-t-0.4,6168.172,1567.36,13997.334,2403.926,31682.342,3636.566,75.97,171.078,59.078,1101.246
f04-d03-t-0.6,6177.906,1567.456,13997.334,2404.358,31919.722,3643.078,75.978,171.296,59.078,1101.246
f04-d03-t-0.8,6194.558,1567.492,13997.334,2405.068,32053.504,3643.126,75.978,171.528,59.078,1101.284
f04-d03-t-1.0,6202.564,1567.694,14021.056,2405.268,32053.504,3643.126,75.986,171.64,59.078,1101.394
f04-d03-t-1.2,6208.926,1567.884,14021.056,2405.682,32053.504,3649.752,76.058,171.776,59.078,1101.452
f04-d03-t-1.4,6208.926,1568.052,14021.056,2406.326,32053.504,3649.906,76.058,171.808,59.078,1101.636
f04-d03-t-1.6,6212.434,1568.088,14021.056,2406.696,32053.504,3650.588,76.058,171.85,59.078,1101.718
f04-d03-t-1.8,6212.992,1568.22,14021.056,2406.842,32053.504,3650.656,76.082,172.78,59.078,1101.808
f04-d03-t-2.0,6212.992,1568.542,14021.056,2407.222,32053.504,3650.656,76.082,172.83,59.078,1101.826
f04-d03-t-2.2,6213.526,1568.748,14021.056,2407.638,32053.504,3650.656,76.09,172.868,59.078,1101.91
f04-d03-t-2.4,6213.698,1568.776,14021.056,2407.638,32053.504,3650.92,76.194,172.874,59.078,1102.018
f04-d03-t-2.6,6213.856,1568.866,14021.056,2408.184,32053.504,3650.92,76.21,172.934,59.078,1102.044
f04-d03-t-2.8,6214.576,1569.282,14021.056,2408.874,32053.504,3651.26,76.218,172.962,59.078,1102.16
f04-d03-t-3.0,6214.642,1569.348,14021.056,2409.058,32053.504,3651.26,76.274,173.084,59.078,1102.34
f04-d03-t-3.2,6214.822,1569.444,14021.056,2409.326,32053.504,3652.246,76.274,173.16,59.078,1102.408
f04-d03-t-3.4,6215.046,1569.516,14021.056,2409.358,32053.504,3652.488,76.274,173.348,59.078,1102.452
f04-d03-t-3.6,6215.046,1569.756,14021.056,2409.728,32053.504,3652.498,76.274,173.364,59.078,1102.544
f04-d03-t-3.8,6215.826,1569.874,14021.056,2409.766,32053.504,3652.556,76.274,173.51,59.078,1102.544
f04-d03-t-4.0,6216.422,1570.212,14021.056,2409.766,32053.504,3652.556,76.274,173.668,59.078,1102.544
f04-d03-t-4.2,6216.56,1570.386,14021.056,2410.166,32053.504,3652.98,76.274,173.68,59.078,1102.682
f04-d03-t-4.4,6216.888,1570.468,14021.056,2410.606,32053.504,3653.008,76.274,173.914,59.078,1102.764
f04-d03-t-4.6,6216.888,1570.652,14021.056,2411.482,32053.504,3653.392,76.274,174.2,59.078,1102.858
f04-d03-t-4.8,6216.888,1570.828,14021.056,2411.628,32053.504,3653.684,76.288,174.214,59.078,1102.908
f04-d03-t-5.0,6217.34,1570.914,14021.056,2411.732,32053.504,3654.016,76.288,174.236,59.078,1102.914
f04-d03-t-5.2,6217.742,1570.914,14021.056,2411.864,32053.504,3654.162,76.288,174.34,59.078,1103.062
f04-d03-t-5.4,6218.174,1571.192,14021.056,2412.566,32053.504,3654.162,76.288,174.474,59.078,1103.304
f04-d03-t-5.6,6218.722,1571.246,14021.056,2412.85,32053.504,3654.56,76.288,174.528,59.078,1103.362
f04-d03-t-5.8,6218.952,1571.454,14021.056,2413.33,32053.504,3654.616,76.288,174.606,59.078,1103.362
f04-d03-t-6.0,6219.19,1571.522,14021.056,2413.33,32053.504,3654.89,76.288,174.782,59.078,1103.45
f04-d03-t-6.2,6219.436,1571.93,14021.056,2413.49,32053.504,3655.258,76.288,174.948,59.078,1103.58
f04-d03-t-6.4,6219.694,1572.002,14021.056,2413.886,32053.504,3655.542,76.288,175.088,59.078,1103.674
f04-d03-t-6.6,6219.694,1572.16,14021.056,2414.186,32053.504,3655.614,76.288,175.098,59.078,1103.804
f04-d03-t-6.8,6219.694,1572.178,14021.056,2415.022,32053.504,3655.844,76.288,175.282,59.078,1103.88
f04-d03-t-7.0,6221.072,1572.37,14021.056,2415.418,32053.504,3656.272,76.288,175.51,59.078,1103.95
f04-d03-t-7.2,6221.292,1572.476,14021.056,2415.666,32053.504,3656.342,76.288,176.074,59.078,1103.982
f04-d03-t-7.4,6221.346,1572.724,14021.056,2416.282,32053.504,3656.52,76.288,176.26,59.078,1104.062
f04-d03-t-7.6,6221.424,1572.78,14021.056,2416.45,32053.504,3656.52,76.288,176.366,59.078,1104.144
f04-d03-t-7.8,6221.794,1572.998,14021.056,2416.658,32053.504,3656.734,76.288,176.468,59.078,1104.18
f04-d03-t-8.0,6222.172,1573.258,14021.056,2416.904,32053.504,3656.734,76.288,176.528,59.078,1104.266
f04-d03-t0.0,6027.37,1531.518,13215.96,2327.902,29311.37,3470.314,75.758,145.932,58.91,1063.488
f04-d03-t0.2,5743.618,1524.8,11759.504,2286.936,22034.296,3326.788,75.622,133.662,58.812,1054.432
f04-d03-t0.4,3763.568,1335.408,5647.344,1894.638,7506.856,2507.476,75.412,91.032,58.234,953.94
f04-d03-t0.6,2192.7,1146.456,2719.552,1522.226,3847.284,1741.734,75.028,83.388,57.954,824.966
f04-d03-t0.8,981.156,566.816,1575.594,624.118,2657.612,767.5,73.516,70.252,56.634,500.242
f04-d03-t1.0,637.562,285.332,1096.502,347.772,1906.754,454.9,71.542,56.918,55.28,298.996
f04-d03-t1.2,437.392,180.832,754.178,233.672,1219.792,321.192,68.174,46.302,51.992,174.65
f04-d03-t1.4,276.714,114.132,432.478,148.386,678.984,197.924,61.15,29.738,45.79,91.902
f04-d03-t1.6,151.038,61.854,222.092,80.442,327.754,110.758,48.84,21.706,35.228,44.108
f04-d03-t1.8,79.75,32.014,110.426,40.756,159.904,56.924,30.896,16.176,22.018,24.72
f04-d03-t2.0,38.554,17.85,51.456,21.794,69.508,29.428,14.822,9.598,11.558,14.324
f05-d03-t-0.2,190.16,51.644,324.294,77.34,556.508,120.682,21.0,33.186,17.0,38.292
f05-d03-t-0.4,193.342,52.312,329.884,78.658,571.784,122.19,21.0,33.186,17.0,38.91
f05-d03-t-0.6,196.038,52.618,333.63,79.23,575.04,123.238,21.0,33.186,17.0,39.236
f05-d03-t-0.8,196.768,52.946,336.014,79.722,577.758,124.052,21.0,33.186,17.0,39.376
f05-d03-t-1.0,197.052,53.046,336.708,79.974,581.988,124.49,21.0,33.186,17.0,39.456
f05-d03-t-1.2,197.85,53.136,337.582,80.1,582.672,124.662,21.0,33.186,17.0,39.566
f05-d03-t-1.4,198.304,53.34,338.358,80.122,583.402,124.704,21.0,33.186,17.0,39.568
f05-d03-t-1.6,198.538,53.386,338.582,80.164,583.808,124.774,21.0,33.186,17.0,39.592
f05-d03-t-1.8,198.648,53.422,338.598,80.31,584.398,124.774,21.0,33.186,17.0,39.63
f05-d03-t-2.0,198.648,53.456,339.224,80.31,584.398,124.928,21.0,33.186,17.0,39.638
f05-d03-t-2.2,198.648,53.456,339.224,80.352,584.398,124.928,21.0,33.186,17.0,39.646
f05-d03-t-2.4,198.648,53.456,339.34,80.478,584.736,124.928,21.0,33.186,17.0,39.646
f05-d03-t-2.6,198.648,53.482,339.402,80.478,585.266,124.93,21.0,33.186,17.0,39.66
f05-d03-t-2.8,198.648,53.482,339.402,80.478,585.266,124.93,21.0,33.186,17.0,39.66
f05-d03-t-3.0,198.648,53.482,339.402,80.478,585.266,124.93,21.0,33.186,17.0,39.66
f05-d03-t-3.2,198.648,53.482,339.402,80.478,585.266,124.93,21.0,33.186,17.0,39.66
f05-d03-t-3.4,198.648,53.482,339.402,80.478,585.266,124.93,21.0,33.186,17.0,39.66
f05-d03-t-3.6,198.648,53.482,339.402,80.478,585.266,124.93,21.0,33.186,17.0,39.66
f05-d03-t-3.8,198.648,53.482,339.402,80.478,585.266,124.93,21.0,33.186,17.0,39.66
f05-d03-t-4.0,198.648,53.482,339.402,80.478,585.266,124.93,21.0,33.186,17.0,39.66
f05-d03-t-4.2,198.648,53.482,339.402,80.478,585.266,124.93,21.0,33.186,17.0,39.66
f05-d03-t-4.4,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-4.6,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-4.8,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-5.0,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-5.2,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-5.4,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-5.6,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-5.8,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-6.0,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-6.2,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-6.4,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-6.6,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-6.8,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-7.0,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-7.2,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-7.4,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-7.6,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-7.8,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t-8.0,198.648,53.482,339.402,80.478,585.266,125.036,21.0,33.186,17.0,39.66
f05-d03-t0.0,186.804,50.7,315.246,75.488,544.75,118.228,17.0,33.186,17.0,37.342
f05-d03-t0.2,181.222,49.066,302.336,72.978,520.372,114.524,17.0,33.186,13.0,36.006
f05-d03-t0.4,170.82,46.84,281.346,69.588,482.8,108.648,17.0,33.186,13.0,34.278
f05-d03-t0.6,153.624,43.11,255.892,63.368,438.442,98.318,13.0,33.186,9.0,31.84
f05-d03-t0.8,134.376,38.02,221.356,56.694,386.728,86.634,13.0,33.186,9.0,28.162
