problem_id,16L,2L,32L,4L,64L,8L,L-BFGS-B,Powell,SLSQP,default
f04-d03-t-7.2,0.004,0.008,0.0,0.01,0.0,0.004,0.0,0.042,0.0,0.006
f04-d03-t-7.4,0.004,0.008,0.0,0.01,0.0,0.004,0.0,0.04,0.0,0.006
f04-d03-t-7.6,0.004,0.008,0.0,0.01,0.0,0.004,0.0,0.04,0.0,0.006
f04-d03-t-7.8,0.004,0.008,0.0,0.01,0.0,0.004,0.0,0.038,0.0,0.006
f04-d03-t-8.0,0.004,0.008,0.0,0.01,0.0,0.004,0.0,0.038,0.0,0.006
f04-d03-t0.0,0.04,0.04,0.068,0.052,0.11,0.064,0.006,0.332,0.006,0.054
f04-d03-t0.2,0.098,0.04,0.186,0.066,0.396,0.106,0.006,0.354,0.006,0.056
f04-d03-t0.4,0.556,0.206,0.786,0.304,0.954,0.444,0.012,0.716,0.02,0.176
f04-d03-t0.6,0.826,0.37,0.968,0.492,0.998,0.692,0.02,0.728,0.03,0.334
f04-d03-t0.8,1.0,0.834,1.0,0.946,1.0,0.98,0.052,0.76,0.066,0.692
f04-d03-t1.0,1.0,0.982,1.0,0.998,1.0,1.0,0.086,0.85,0.104,0.872
f04-d03-t1.2,1.0,0.994,1.0,1.0,1.0,1.0,0.142,0.886,0.208,0.946
f04-d03-t1.4,1.0,0.998,1.0,1.0,1.0,1.0,0.254,0.978,0.354,0.986
f04-d03-t1.6,1.0,1.0,1.0,1.0,1.0,1.0,0.432,1.0,0.566,1.0
f04-d03-t1.8,1.0,1.0,1.0,1.0,1.0,1.0,0.656,1.0,0.75,1.0
f04-d03-t2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.838,1.0,0.874,1.0
f05-d03-t-0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-2.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-2.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-4.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-4.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-4.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-5.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-5.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-5.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-5.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-6.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-6.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-6.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-6.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-7.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-7.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-7.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-7.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t-8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f05-d03-t2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f06-d03-t-0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.986,0.784,0.992,1.0
f06-d03-t-0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.986,0.774,0.992,1.0
f06-d03-t-0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.986,0.758,0.992,1.0
f06-d03-t-0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.984,0.74,0.992,1.0
f06-d03-t-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.982,0.728,0.988,1.0
f06-d03-t-1.2,1.0,1.0,1.0,1.0,1.0,1.0,0.982,0.712,0.972,1.0
f06-d03-t-1.4,1.0,1.0,1.0,1.0,1.0,1.0,0.982,0.696,0.962,1.0
f06-d03-t-1.6,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.678,0.956,1.0
f06-d03-t-1.8,1.0,1.0,1.0,1.0,1.0,1.0,0.976,0.66,0.936,1.0
f06-d03-t-2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.974,0.638,0.924,1.0
f06-d03-t-2.2,1.0,1.0,1.0,1.0,1.0,1.0,0.97,0.616,0.906,1.0
f06-d03-t-2.4,1.0,1.0,1.0,1.0,1.0,1.0,0.958,0.59,0.864,1.0
f06-d03-t-2.6,1.0,1.0,1.0,1.0,1.0,1.0,0.954,0.57,0.844,1.0
