problem_id,16L,2L,32L,4L,64L,8L,L-BFGS-B,Powell,SLSQP,default
f05-d05-t-7.8,323.0,86.052,548.758,127.792,964.582,201.906,31.0,61.138,25.0,64.924
f05-d05-t-8.0,323.0,86.052,548.758,127.792,964.582,201.906,31.0,61.138,25.0,64.924
f05-d05-t0.0,310.798,83.106,529.086,123.16,928.4,195.166,31.0,61.138,19.0,62.722
f05-d05-t0.2,302.618,81.31,518.768,120.616,901.686,191.266,25.0,61.138,19.0,61.308
f05-d05-t0.4,291.942,78.392,496.338,116.774,864.476,184.198,25.0,61.138,19.0,58.678
f05-d05-t0.6,274.65,74.588,461.434,110.824,809.992,172.934,25.0,61.138,19.0,55.85
f05-d05-t0.8,251.44,68.538,421.798,102.666,736.194,160.288,25.0,61.138,13.0,51.678
f05-d05-t1.0,224.192,61.988,370.562,91.592,653.4,143.274,19.0,60.692,13.0,45.456
f05-d05-t1.2,190.196,53.27,317.05,79.226,553.66,122.836,19.0,60.692,7.0,39.092
f05-d05-t1.4,154.25,42.916,255.294,62.94,456.94,98.966,19.0,60.172,7.0,31.444
f05-d05-t1.6,108.816,31.478,189.254,46.816,344.924,71.3,19.0,59.692,7.0,23.254
f05-d05-t1.8,66.046,19.4,113.668,28.342,198.688,41.688,13.0,47.002,7.0,14.196
f05-d05-t2.0,16.966,6.99,22.142,9.248,28.816,12.426,7.0,18.108,7.0,5.82
f06-d05-t-0.2,2606.136,732.682,4350.196,1211.758,9090.108,1816.378,467.056,754.084,405.978,492.382
f06-d05-t-0.4,2763.26,775.08,4615.162,1278.53,9631.366,1914.338,503.798,774.166,420.984,525.722
f06-d05-t-0.6,2939.654,827.112,4942.044,1364.062,10346.696,2056.542,549.662,799.108,440.104,561.552
f06-d05-t-0.8,3117.372,872.014,5238.534,1439.662,10951.75,2171.686,589.31,816.98,456.62,593.314
f06-d05-t-1.0,3318.156,922.616,5558.522,1517.304,11611.956,2301.02,624.672,837.55,475.63,628.526
f06-d05-t-1.2,3532.358,976.418,5934.016,1605.724,12423.008,2452.716,663.384,853.19,496.9,670.85
f06-d05-t-1.4,3738.54,1027.72,6264.082,1690.656,13066.494,2579.39,695.532,867.716,515.35,707.506
f06-d05-t-1.6,3872.072,1067.382,6510.496,1757.326,13628.776,2681.048,723.178,879.52,526.606,736.536
f06-d05-t-1.8,4081.212,1116.446,6852.288,1845.984,14373.622,2819.62,762.26,889.892,540.956,772.106
f06-d05-t-2.0,4245.036,1160.294,7146.756,1916.174,14948.6,2935.208,798.774,896.268,551.346,802.958
f06-d05-t-2.2,4466.55,1217.336,7497.564,1994.11,15679.108,3081.072,837.83,904.308,563.208,842.054
f06-d05-t-2.4,4685.154,1272.998,7870.868,2086.216,16466.006,3226.766,876.324,911.142,574.958,879.986
f06-d05-t-2.6,4828.404,1310.748,8121.858,2149.602,17005.248,3332.948,901.266,914.542,579.456,910.098
f06-d05-t-2.8,5022.354,1357.836,8447.38,2232.228,17698.69,3463.854,939.3,918.316,585.318,946.18
f06-d05-t-3.0,5228.474,1409.652,8742.946,2317.12,18365.778,3593.052,973.4,920.376,589.55,981.622
f06-d05-t-3.2,5419.288,1456.77,9055.006,2400.632,18941.618,3712.916,1009.978,922.028,592.126,1014.134
f06-d05-t-3.4,5634.516,1516.884,9421.112,2498.534,19763.702,3862.16,1044.292,923.792,594.584,1053.594
f06-d05-t-3.6,5842.942,1568.242,9780.392,2579.274,20480.842,4007.95,1075.778,925.32,596.586,1089.622
f06-d05-t-3.8,5963.322,1599.822,9972.442,2641.268,20933.236,4097.008,1095.254,925.73,597.366,1116.536
f06-d05-t-4.0,6181.57,1661.076,10310.89,2726.452,21682.314,4232.754,1129.29,926.552,598.634,1155.452
f06-d05-t-4.2,6363.448,1709.172,10626.296,2803.608,22328.286,4369.5,1158.346,926.706,599.51,1190.988
f06-d05-t-4.4,6563.848,1756.184,10976.886,2889.646,23044.236,4490.334,1183.284,927.11,600.334,1228.21
f06-d05-t-4.6,6778.224,1814.688,11350.748,2976.602,23846.784,4638.22,1201.968,927.258,600.802,1269.106
f06-d05-t-4.8,6929.096,1852.434,11601.074,3045.762,24410.026,4739.05,1216.716,927.404,601.012,1295.552
f06-d05-t-5.0,7114.344,1896.674,11896.08,3119.394,25019.43,4863.364,1228.27,927.612,601.238,1329.874
f06-d05-t-5.2,7337.772,1954.674,12271.698,3207.148,25799.042,5002.492,1246.34,927.862,601.34,1369.032
f06-d05-t-5.4,7504.008,1997.244,12564.754,3293.3,26417.53,5119.348,1258.496,928.078,601.508,1402.996
f06-d05-t-5.6,7716.184,2053.568,12924.81,3383.9,27196.616,5261.324,1267.774,928.584,601.546,1442.738
f06-d05-t-5.8,7920.326,2108.394,13254.498,3473.47,27933.938,5416.934,1274.682,928.586,601.564,1479.254
f06-d05-t-6.0,8035.138,2140.768,13457.054,3520.442,28346.696,5504.514,1277.684,928.588,601.564,1501.534
f06-d05-t-6.2,8251.85,2198.352,13827.35,3614.068,29072.468,5647.168,1281.68,928.62,601.578,1541.864
f06-d05-t-6.4,8457.718,2249.064,14167.062,3697.95,29768.436,5774.054,1284.024,928.628,601.61,1577.188
f06-d05-t-6.6,8644.784,2299.944,14466.542,3775.266,30380.878,5894.424,1286.832,928.628,601.61,1612.686
f06-d05-t-6.8,8868.644,2353.392,14836.214,3872.85,31160.482,6046.57,1289.644,928.628,601.61,1651.3
f06-d05-t-7.0,9047.732,2401.676,15118.938,3948.894,31852.198,6175.572,1291.01,928.628,601.61,1685.94
f06-d05-t-7.2,9193.482,2437.454,15376.83,4013.012,32396.142,6277.896,1291.64,928.628,601.61,1712.654
f06-d05-t-7.4,9405.692,2494.434,15697.356,4098.686,33601.962,6417.28,1292.228,928.628,601.61,1753.412
f06-d05-t-7.6,9606.024,2540.058,16013.814,4177.936,34567.088,6549.242,1292.694,928.628,601.61,1786.834
f06-d05-t-7.8,9799.976,2588.63,16368.47,4261.928,36997.584,6685.168,1292.966,928.628,601.61,1821.748
f06-d05-t-8.0,10016.364,2647.286,16719.11,4358.416,40697.744,6833.534,1293.192,928.628,601.61,1862.614
f06-d05-t0.0,2376.944,675.02,4001.92,1117.68,8302.638,1668.974,409.218,721.13,381.174,453.46
f06-d05-t0.2,2151.57,617.076,3633.744,1026.326,7554.906,1521.778,359.19,679.446,359.106,411.554
f06-d05-t0.4,2005.596,578.482,3373.286,957.136,7034.826,1407.172,312.802,640.95,343.778,381.586
f06-d05-t0.6,1821.222,521.092,3032.15,868.942,6306.88,1273.804,256.8,580.198,325.048,341.484
f06-d05-t0.8,1658.998,475.034,2730.816,794.538,5622.82,1153.636,204.566,523.556,307.026,308.322
f06-d05-t1.0,1460.512,425.126,2373.694,719.222,4831.928,1026.972,156.604,458.706,287.678,268.312
f06-d05-t1.2,1205.358,358.196,1933.986,609.272,3745.956,858.706,112.468,377.58,256.812,219.496
f06-d05-t1.4,923.226,293.994,1478.092,508.276,2869.234,694.346,75.16,298.466,228.14,170.882
f06-d05-t1.6,736.584,242.872,1107.938,415.292,1977.024,547.734,58.096,236.634,202.742,139.744
f06-d05-t1.8,453.896,166.704,659.916,278.992,1030.492,357.618,37.312,172.424,175.732,97.96
f06-d05-t2.0,286.79,111.772,397.88,191.302,588.89,236.026,29.416,135.142,156.02,70.05
f07-d05-t-0.2,1132.092,466.51,1714.116,591.182,3275.074,828.078,6.0,545.248,6.0,383.328
f07-d05-t-0.4,1225.462,524.434,1856.476,648.274,3552.66,906.304,6.0,553.506,6.0,418.954
f07-d05-t-0.6,1309.662,574.246,1990.232,694.048,3802.184,961.164,6.0,556.374,6.0,451.186
f07-d05-t-0.8,1392.158,615.966,2112.806,738.238,4042.28,1020.762,6.0,556.766,6.0,467.348
f07-d05-t-1.0,1472.596,642.928,2254.832,780.526,4292.364,1080.656,6.0,556.958,6.0,481.432
f07-d05-t-1.2,1558.352,666.618,2391.808,820.31,4533.078,1143.894,6.0,558.898,6.0,488.142
f07-d05-t-1.4,1658.162,688.016,2529.098,869.138,4855.024,1215.89,6.0,559.31,6.0,495.32
f07-d05-t-1.6,1756.588,710.88,2668.268,918.302,5178.008,1286.086,6.0,559.736,6.0,502.664
f07-d05-t-1.8,1849.928,732.258,2811.518,959.182,5464.766,1346.598,6.0,560.108,6.0,510.418
f07-d05-t-2.0,1940.954,755.472,2970.778,1003.648,5732.968,1419.072,6.0,560.178,6.0,520.134
f07-d05-t-2.2,2018.066,776.65,3098.466,1037.414,5966.898,1473.118,6.0,560.542,6.0,528.106
f07-d05-t-2.4,2050.214,785.62,3153.616,1054.356,6044.986,1498.792,6.0,560.542,6.0,530.906
f07-d05-t-2.6,2058.65,787.482,3163.984,1058.382,6069.148,1504.162,6.0,560.542,6.0,532.004
f07-d05-t-2.8,2060.93,788.038,3165.372,1059.274,6080.676,1506.048,6.0,560.542,6.0,532.282
f07-d05-t-3.0,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-3.2,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-3.4,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-3.6,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-3.8,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-4.0,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-4.2,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-4.4,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-4.6,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-4.8,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-5.0,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-5.2,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-5.4,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-5.6,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-5.8,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-6.0,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-6.2,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-6.4,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-6.6,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-6.8,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-7.0,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-7.2,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-7.4,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-7.6,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-7.8,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t-8.0,2061.222,788.248,3166.292,1059.586,6080.724,1506.4,6.0,560.542,6.0,532.282
f07-d05-t0.0,1028.858,409.798,1564.654,530.766,2966.664,746.55,6.0,529.732,6.0,339.08
f07-d05-t0.2,915.668,357.35,1386.688,474.746,2651.546,667.18,6.0,502.53,6.0,296.948
f07-d05-t0.4,810.338,306.588,1212.956,419.3,2321.958,590.788,6.0,465.654,6.0,248.002
f07-d05-t0.6,699.752,260.962,1056.048,363.738,2000.552,512.246,6.0,410.848,6.0,210.492
f07-d05-t0.8,591.292,219.376,897.482,306.508,1641.638,429.868,5.99,337.552,5.99,169.282
f07-d05-t1.0,480.51,174.522,724.788,251.57,1278.976,346.928,5.98,252.92,5.98,134.104
f07-d05-t1.2,371.298,133.384,572.746,197.032,939.796,272.414,5.97,175.704,5.97,104.28
f07-d05-t1.4,272.16,96.478,406.916,144.922,656.956,196.122,5.96,117.108,5.96,75.18
f07-d05-t1.6,189.564,68.382,283.234,98.18,426.214,132.87,5.77,74.056,5.77,52.54
f07-d05-t1.8,123.29,43.348,182.914,62.646,281.118,89.208,5.52,45.066,5.52,34.332
f07-d05-t2.0,81.496,28.988,122.16,39.944,189.972,55.514,5.06,26.792,5.06,22.286
f08-d05-t-0.2,4039.79,1505.78,6458.628,1987.262,12069.574,2811.644,171.718,382.132,195.568,1213.64
f08-d05-t-0.4,4364.044,1631.402,6994.692,2154.79,13074.884,3050.75,182.434,410.626,204.898,1311.492
f08-d05-t-0.6,4639.38,1735.93,7438.754,2310.364,13939.9,3255.984,192.85,434.766,213.164,1397.346
f08-d05-t-0.8,4870.536,1828.512,7821.894,2430.882,14660.704,3430.724,202.594,454.952,220.648,1469.374
f08-d05-t-1.0,5087.462,1901.604,8167.206,2537.776,15291.86,3576.308,210.178,471.664,227.268,1531.824
f08-d05-t-1.2,5263.38,1968.192,8467.784,2623.718,15869.782,3710.95,217.426,484.506,232.62,1585.472
f08-d05-t-1.4,5428.058,2028.354,8713.754,2711.232,16383.58,3824.448,223.666,495.086,237.49,1632.654
f08-d05-t-1.6,5571.976,2077.336,8941.944,2782.9,16809.144,3932.14,228.97,503.716,241.648,1673.83
f08-d05-t-1.8,5697.554,2124.742,9154.69,2848.476,17206.12,4025.158,233.506,510.766,245.118,1709.772
f08-d05-t-2.0,5810.648,2163.904,9322.006,2910.08,17557.274,4112.564,237.322,516.652,248.198,1743.4
f08-d05-t-2.2,5922.658,2202.694,9489.784,2966.694,17887.148,4188.99,240.958,520.926,251.044,1773.458
f08-d05-t-2.4,6028.492,2234.82,9645.64,3020.534,18194.728,4263.234,244.186,524.204,253.604,1799.784
f08-d05-t-2.6,6126.65,2268.938,9801.542,3073.266,18469.15,4346.196,247.102,525.954,256.154,1824.826
f08-d05-t-2.8,6227.536,2299.06,9957.404,3114.924,18780.722,4421.776,249.586,527.08,257.702,1846.83
f08-d05-t-3.0,6324.144,2325.964,10100.634,3160.152,19083.382,4491.25,252.022,528.218,259.584,1869.5
f08-d05-t-3.2,6419.756,2355.278,10248.146,3203.106,19395.098,4557.068,254.206,529.26,261.402,1886.984
f08-d05-t-3.4,6513.256,2381.08,10389.36,3247.158,19685.076,4622.116,256.306,530.174,262.9,1903.814
f08-d05-t-3.6,6608.882,2408.44,10533.248,3288.842,19961.81,4685.026,258.034,530.97,264.212,1923.046
f08-d05-t-3.8,6697.342,2434.042,10670.29,3327.954,20237.228,4746.67,259.606,531.604,265.498,1942.688
f08-d05-t-4.0,6781.06,2454.936,10800.634,3372.714,20474.31,4803.418,261.07,531.926,266.614,1959.832
f08-d05-t-4.2,6867.89,2481.27,10920.39,3406.786,20727.232,4865.574,262.258,532.426,267.706,1977.762
f08-d05-t-4.4,6949.482,2504.898,11039.6,3443.732,20981.86,4923.518,263.374,532.744,268.644,1994.762
f08-d05-t-4.6,7027.518,2527.196,11158.048,3480.36,21223.032,4976.024,264.682,532.966,269.44,2009.924
f08-d05-t-4.8,7098.038,2547.332,11294.88,3516.192,21441.502,5034.95,265.666,533.02,270.328,2024.6
f08-d05-t-5.0,7181.05,2570.668,11398.22,3552.818,21681.598,5089.886,266.638,533.166,271.134,2038.89
f08-d05-t-5.2,7253.41,2594.13,11516.852,3589.844,21930.416,5148.528,267.826,533.226,271.938,2056.052
f08-d05-t-5.4,7326.48,2614.394,11639.368,3626.846,22150.626,5201.57,268.678,533.272,272.876,2071.836
f08-d05-t-5.6,7396.2,2636.082,11744.588,3662.494,22380.414,5257.126,269.518,533.316,273.68,2085.986
f08-d05-t-5.8,7474.898,2657.772,11858.692,3698.85,22608.564,5310.428,270.534,533.334,274.52,2101.302
f08-d05-t-6.0,7547.786,2677.404,11966.546,3731.14,22840.114,5365.642,271.394,533.392,275.12,2117.956
f08-d05-t-6.2,7625.402,2699.83,12084.59,3765.324,23055.926,5418.986,272.264,533.392,275.738,2133.948
f08-d05-t-6.4,7694.894,2721.392,12209.63,3797.228,23286.188,5473.528,273.112,533.398,276.256,2148.738
f08-d05-t-6.6,7767.898,2741.972,12324.418,3833.746,23527.05,5528.048,273.76,533.398,276.836,2163.422
f08-d05-t-6.8,7840.878,2762.59,12428.796,3870.298,23737.48,5582.496,274.482,533.422,277.296,2177.02
f08-d05-t-7.0,7916.332,2783.274,12544.728,3907.974,23973.872,5637.676,275.016,533.466,277.772,2192.834
f08-d05-t-7.2,7988.114,2803.054,12665.546,3939.456,24188.14,5690.518,275.596,533.466,278.184,2207.054
f08-d05-t-7.4,8060.474,2824.886,12787.678,3976.216,24404.058,5745.396,276.15,533.466,278.456,2222.944
f08-d05-t-7.6,8132.494,2843.34,12897.352,4009.806,24641.312,5796.58,276.816,533.466,278.626,2238.182
f08-d05-t-7.8,8205.764,2865.092,13007.65,4044.304,24856.708,5848.586,277.462,533.466,278.826,2253.392
f08-d05-t-8.0,8286.042,2886.342,13118.49,4079.852,25067.374,5899.586,278.148,533.466,278.946,2267.276
f08-d05-t0.0,3655.484,1363.504,5837.812,1783.71,10880.628,2532.19,158.878,348.598,185.182,1100.096
f08-d05-t0.2,3198.592,1207.732,5070.586,1556.086,9434.028,2209.498,145.438,314.038,173.212,974.49
f08-d05-t0.4,2558.998,1008.924,4013.424,1256.948,7255.264,1781.214,129.238,278.79,157.922,825.218
f08-d05-t0.6,1734.296,618.932,2725.586,847.912,5112.12,1229.872,91.252,231.776,123.534,509.18
f08-d05-t0.8,1380.168,422.334,2167.404,649.618,4139.01,973.602,59.8,186.972,88.106,321.676
f08-d05-t1.0,1198.378,368.046,1864.612,567.088,3511.46,844.984,56.488,172.686,80.376,275.728
f08-d05-t1.2,1063.342,327.662,1636.308,508.378,3097.434,755.47,53.488,160.26,75.442,248.926
f08-d05-t1.4,937.73,294.144,1444.488,456.31,2720.052,669.936,50.512,148.844,71.674,225.314
f08-d05-t1.6,819.876,265.986,1283.902,411.062,2429.05,597.122,47.2,135.024,67.304,206.134
f08-d05-t1.8,721.484,239.122,1120.45,362.066,2112.666,534.564,43.24,120.51,62.33,187.402
f08-d05-t2.0,631.742,207.844,976.252,318.668,1823.45,470.35,36.712,97.26,56.322,165.098
f09-d05-t-0.2,3959.968,1400.672,6301.966,1942.956,11734.714,2777.864,67.0,287.978,57.0,1235.16
f09-d05-t-0.4,4284.444,1530.28,6827.552,2116.59,12732.826,3017.854,85.0,353.752,75.0,1332.354
f09-d05-t-0.6,4560.592,1639.758,7273.664,2259.44,13583.384,3219.81,97.0,402.822,81.0,1414.76
f09-d05-t-0.8,4799.544,1734.482,7666.454,2387.632,14332.554,3386.602,121.0,440.442,87.0,1485.112
f09-d05-t-1.0,5006.748,1818.874,8005.844,2498.596,14962.354,3543.956,133.0,468.626,100.0,1546.188
f09-d05-t-1.2,5188.412,1885.756,8298.708,2588.736,15531.808,3674.462,133.0,491.632,106.0,1598.436
f09-d05-t-1.4,5357.052,1949.584,8554.908,2669.432,16014.096,3799.186,139.0,512.542,112.0,1641.264
f09-d05-t-1.6,5508.214,2008.07,8791.104,2743.794,16465.422,3898.034,151.0,528.53,119.0,1681.694
f09-d05-t-1.8,5625.862,2053.828,8973.702,2808.91,16859.438,3995.702,157.0,541.668,119.0,1717.192
f09-d05-t-2.0,5751.238,2093.53,9158.048,2867.49,17197.73,4082.942,162.952,551.954,125.0,1747.56
f09-d05-t-2.2,5849.442,2133.21,9332.862,2924.414,17527.052,4159.466,163.0,560.844,130.988,1776.878
f09-d05-t-2.4,5959.656,2170.674,9481.826,2976.276,17843.824,4240.312,163.0,567.372,131.0,1802.87
f09-d05-t-2.6,6055.036,2202.078,9642.802,3026.598,18131.202,4316.018,169.0,572.436,131.0,1825.824
f09-d05-t-2.8,6162.49,2234.66,9791.786,3073.074,18457.312,4397.204,169.0,576.794,137.0,1847.156
f09-d05-t-3.0,6267.376,2265.548,9941.786,3117.45,18741.142,4465.556,181.0,580.24,137.0,1868.004
f09-d05-t-3.2,6365.042,2290.138,10087.004,3165.318,19027.024,4526.832,182.32,582.248,137.0,1886.702
f09-d05-t-3.4,6454.902,2320.342,10218.778,3210.096,19335.604,4595.16,186.88,583.626,137.0,1905.322
f09-d05-t-3.6,6541.19,2345.452,10372.996,3251.614,19636.866,4660.03,186.88,585.002,143.0,1921.994
f09-d05-t-3.8,6630.728,2371.99,10509.642,3292.078,19894.212,4718.19,186.88,585.862,143.0,1939.502
f09-d05-t-4.0,6721.192,2397.74,10640.13,3329.98,20155.97,4781.182,186.88,586.442,143.0,1955.144
f09-d05-t-4.2,6797.686,2422.17,10771.108,3367.418,20396.504,4838.072,186.88,587.28,143.0,1971.066
f09-d05-t-4.4,6876.58,2450.464,10879.358,3402.65,20631.726,4890.386,192.856,587.702,149.0,1987.632
f09-d05-t-4.6,6954.098,2474.588,11001.584,3442.76,20867.498,4947.284,192.88,588.156,149.0,2003.412
f09-d05-t-4.8,7024.96,2495.97,11128.476,3478.53,21112.32,5001.644,192.88,588.576,149.0,2018.96
f09-d05-t-5.0,7106.06,2518.074,11245.54,3512.276,21348.804,5052.952,192.88,588.724,149.0,2034.45
f09-d05-t-5.2,7177.666,2542.314,11368.13,3550.92,21571.516,5111.208,193.06,588.87,155.0,2049.802
f09-d05-t-5.4,7255.174,2563.678,11483.476,3584.274,21816.478,5164.884,198.88,588.92,155.0,2063.886
f09-d05-t-5.6,7328.354,2586.306,11599.816,3622.032,22040.622,5224.318,198.88,589.01,155.0,2078.984
f09-d05-t-5.8,7391.46,2609.11,11715.706,3655.548,22271.216,5275.688,198.88,589.07,155.0,2093.574
f09-d05-t-6.0,7464.672,2631.058,11818.832,3692.02,22508.06,5328.978,198.88,589.112,155.0,2108.604
f09-d05-t-6.2,7544.58,2654.026,11941.264,3726.082,22714.816,5391.826,198.88,589.152,155.0,2122.958
f09-d05-t-6.4,7623.24,2677.066,12051.852,3762.16,22928.518,5443.128,198.88,589.264,155.0,2136.62
f09-d05-t-6.6,7705.518,2698.62,12167.132,3797.662,23162.858,5494.062,199.0,589.268,160.0,2151.362
f09-d05-t-6.8,7772.924,2719.834,12280.152,3836.146,23383.648,5542.32,199.0,589.308,160.0,2165.242
f09-d05-t-7.0,7845.75,2742.132,12388.658,3867.77,23628.19,5604.548,204.844,589.314,160.0,2179.526
f09-d05-t-7.2,7916.398,2764.392,12506.452,3903.314,23838.702,5661.514,204.88,589.314,160.0,2193.336
f09-d05-t-7.4,7990.848,2787.686,12625.094,3936.022,24058.934,5715.772,204.88,589.314,160.0,2206.75
f09-d05-t-7.6,8062.528,2807.0,12743.11,3974.19,24284.798,5772.542,204.88,589.314,160.0,2220.646
f09-d05-t-7.8,8134.756,2828.83,12848.462,4013.788,24497.716,5822.766,204.88,589.314,160.0,2234.138
f09-d05-t-8.0,8206.346,2851.99,12963.064,4049.386,24700.572,5875.868,204.88,589.314,160.0,2248.758
f09-d05-t0.0,3587.954,1254.642,5663.486,1741.402,10565.534,2500.268,37.0,203.852,51.0,1128.108
f09-d05-t0.2,3127.992,1085.202,4904.86,1501.926,9131.16,2170.94,31.0,140.628,45.0,1010.864
f09-d05-t0.4,2486.932,881.812,3835.302,1207.448,6926.78,1741.894,31.0,105.386,37.0,867.56
f09-d05-t0.6,1647.876,560.204,2568.746,805.338,4804.45,1172.232,31.0,77.066,19.0,505.546
f09-d05-t0.8,1290.748,399.598,2037.86,609.362,3837.41,926.538,19.0,56.672,19.0,287.396
f09-d05-t1.0,1106.37,347.916,1717.784,527.536,3263.248,792.334,19.0,43.72,19.0,248.898
f09-d05-t1.2,973.1,308.604,1517.724,464.034,2841.248,697.544,13.0,30.882,10.0,225.898
f09-d05-t1.4,863.448,274.828,1329.982,414.808,2494.89,618.668,13.0,12.132,10.0,204.678
f09-d05-t1.6,760.814,246.684,1185.278,370.564,2160.806,545.912,1.0,1.0,1.0,184.888
f09-d05-t1.8,654.98,218.084,1026.61,329.186,1850.016,469.162,1.0,1.0,1.0,162.212
f09-d05-t2.0,556.578,189.364,866.814,281.642,1539.376,401.014,1.0,1.0,1.0,138.99
f10-d05-t-0.2,2472.49,1575.198,3639.48,1722.442,6870.19,2023.688,411.792,1091.032,90.954,1497.012
f10-d05-t-0.4,2558.33,1610.242,3760.582,1768.98,7117.188,2079.632,433.904,1096.702,92.85,1533.018
f10-d05-t-0.6,2630.596,1640.556,3888.154,1814.914,7332.324,2143.82,447.452,1101.078,94.93,1557.164
f10-d05-t-0.8,2702.68,1671.308,4010.0,1855.2,7550.908,2202.022,458.982,1105.15,96.938,1581.804
f10-d05-t-1.0,2777.138,1698.644,4125.096,1893.826,7790.33,2261.654,471.882,1108.258,99.08,1602.926
f10-d05-t-1.2,2860.246,1729.926,4246.796,1935.958,8020.834,2318.408,480.162,1110.688,101.03,1625.62
f10-d05-t-1.4,2939.432,1755.54,4369.448,1977.18,8253.586,2374.412,488.824,1113.1,103.042,1645.164
f10-d05-t-1.6,3014.176,1779.07,4480.382,2011.924,8479.35,2429.9,496.078,1114.08,105.246,1663.204
f10-d05-t-1.8,3081.948,1803.308,4593.056,2050.124,8711.658,2483.718,501.714,1115.82,107.402,1679.124
f10-d05-t-2.0,3149.546,1826.4,4712.112,2083.582,8927.344,2535.672,507.35,1117.652,109.464,1695.072
f10-d05-t-2.2,3224.942,1851.056,4820.338,2121.488,9152.83,2592.786,512.978,1118.56,111.482,1713.478
f10-d05-t-2.4,3301.122,1873.64,4929.702,2154.67,9390.316,2648.574,518.174,1119.22,113.754,1730.604
f10-d05-t-2.6,3375.392,1896.41,5033.582,2190.438,9601.04,2705.154,524.24,1119.864,115.854,1745.796
f10-d05-t-2.8,3451.83,1921.326,5159.066,2227.756,9824.922,2760.076,529.95,1120.516,117.712,1763.558
f10-d05-t-3.0,3522.032,1943.486,5272.85,2262.504,10042.036,2815.002,535.822,1121.348,119.77,1779.744
f10-d05-t-3.2,3595.326,1966.472,5396.7,2299.772,10243.978,2870.264,540.82,1121.822,122.166,1796.024
f10-d05-t-3.4,3667.442,1990.788,5510.53,2335.416,10482.348,2925.954,545.858,1122.494,124.422,1812.016
f10-d05-t-3.6,3742.948,2009.522,5611.568,2368.488,10698.67,2973.274,551.25,1122.822,126.798,1828.378
f10-d05-t-3.8,3813.876,2031.176,5724.884,2404.232,10908.868,3027.376,556.838,1123.13,129.156,1844.428
f10-d05-t-4.0,3887.524,2053.2,5831.228,2437.458,11131.072,3083.876,562.014,1123.35,131.564,1862.112
f10-d05-t-4.2,3960.152,2079.196,5953.568,2474.542,11371.566,3136.648,568.09,1123.542,134.29,1876.886
f10-d05-t-4.4,4034.058,2102.49,6058.762,2513.356,11611.99,3191.696,575.826,1123.622,137.198,1894.474
f10-d05-t-4.6,4112.976,2126.898,6183.782,2545.6,11817.294,3249.25,584.014,1123.798,140.354,1910.012
f10-d05-t-4.8,4185.15,2148.868,6297.268,2582.27,12041.148,3298.916,591.256,1123.856,142.772,1926.04
f10-d05-t-5.0,4261.668,2173.172,6406.488,2616.15,12254.926,3354.798,598.444,1123.948,145.132,1942.37
f10-d05-t-5.2,4327.326,2193.31,6526.994,2650.964,12502.498,3409.71,607.586,1124.054,148.224,1956.624
