% Artificial instance
% algorithm type = best
1 2.511886431509580e-01 2.511886431509580e-01 Powell 15 15
15 1.584893192461113e-01 1.584893192461113e-01 SLSQP 15 15
26 6.309573444801933e-02 6.309573444801933e-02 L-BFGS-B 15 15
28 3.981071705534973e-02 3.981071705534973e-02 SLSQP 15 15
32 1.584893192461113e-02 1.584893192461113e-02 L-BFGS-B 15 15
32363 1.000000000000000e-02 1.000000000000000e-02 64L 15 15
35091 6.309573444801930e-03 6.309573444801930e-03 64L 15 15
35980 3.981071705534973e-03 3.981071705534973e-03 64L 15 15
36505 2.511886431509579e-03 2.511886431509579e-03 64L 15 15
37418 1.584893192461114e-03 1.584893192461114e-03 64L 15 15
37676 1.000000000000000e-03 1.000000000000000e-03 64L 15 15
38284 6.309573444801930e-04 6.309573444801930e-04 64L 15 15
38593 3.981071705534974e-04 3.981071705534974e-04 64L 15 15
38783 2.511886431509580e-04 2.511886431509580e-04 64L 15 15
38889 1.584893192461114e-04 1.584893192461114e-04 64L 15 15
39079 1.000000000000000e-04 1.000000000000000e-04 64L 15 15
39311 6.309573444801929e-05 6.309573444801929e-05 64L 15 15
39415 3.981071705534969e-05 3.981071705534969e-05 64L 15 15
39717 2.511886431509582e-05 2.511886431509582e-05 64L 15 15
39895 1.584893192461114e-05 1.584893192461114e-05 64L 15 15
40123 1.000000000000000e-05 1.000000000000000e-05 64L 15 15
40272 6.309573444801930e-06 6.309573444801930e-06 64L 15 15
40439 3.981071705534969e-06 3.981071705534969e-06 64L 15 15
40647 2.511886431509582e-06 2.511886431509582e-06 64L 15 15
40792 1.584893192461114e-06 1.584893192461114e-06 64L 15 15
41088 1.000000000000000e-06 1.000000000000000e-06 64L 15 15
41368 6.309573444801930e-07 6.309573444801930e-07 64L 15 15
41473 3.981071705534969e-07 3.981071705534969e-07 64L 15 15
41704 2.511886431509582e-07 2.511886431509582e-07 64L 15 15
41962 1.584893192461114e-07 1.584893192461114e-07 64L 15 15
42245 1.000000000000000e-07 1.000000000000000e-07 64L 15 15
42662 6.309573444801930e-08 6.309573444801930e-08 64L 15 15
42829 3.981071705534969e-08 3.981071705534969e-08 64L 15 15
43020 2.511886431509582e-08 2.511886431509582e-08 64L 15 15
43276 1.584893192461114e-08 1.584893192461114e-08 64L 15 15
43509 1.000000000000000e-08 1.000000000000000e-08 64L 15 15
