% Artificial instance
% algorithm type = best
1 2.511886431509580e+02 2.511886431509580e+02 Powell 15 15
2 1.000000000000000e+02 1.000000000000000e+02 default 15 15
4 6.309573444801933e+01 6.309573444801933e+01 default 15 15
7 3.981071705534973e+01 3.981071705534973e+01 4L 15 15
11 2.511886431509580e+01 2.511886431509580e+01 default 15 15
23 1.584893192461113e+01 1.584893192461113e+01 default 15 15
45 1.000000000000000e+01 1.000000000000000e+01 4L 15 15
65 6.309573444801933e+00 6.309573444801933e+00 default 15 15
122 3.981071705534972e+00 3.981071705534972e+00 default 15 15
154 2.511886431509580e+00 2.511886431509580e+00 default 15 15
256 1.584893192461114e+00 1.584893192461114e+00 4L 15 15
493 1.000000000000000e+00 1.000000000000000e+00 8L 15 15
584 6.309573444801932e-01 6.309573444801932e-01 8L 15 15
900 3.981071705534972e-01 3.981071705534972e-01 8L 15 15
922 2.511886431509580e-01 2.511886431509580e-01 8L 15 15
993 1.584893192461113e-01 1.584893192461113e-01 8L 15 15
1041 1.000000000000000e-01 1.000000000000000e-01 8L 15 15
1220 6.309573444801933e-02 6.309573444801933e-02 8L 15 15
1265 3.981071705534973e-02 3.981071705534973e-02 8L 15 15
1333 2.511886431509579e-02 2.511886431509579e-02 8L 15 15
1369 1.584893192461113e-02 1.584893192461113e-02 8L 15 15
1389 1.000000000000000e-02 1.000000000000000e-02 8L 15 15
1405 6.309573444801930e-03 6.309573444801930e-03 8L 15 15
1416 3.981071705534973e-03 3.981071705534973e-03 8L 15 15
1425 2.511886431509579e-03 2.511886431509579e-03 8L 15 15
1443 1.584893192461114e-03 1.584893192461114e-03 8L 15 15
1466 1.000000000000000e-03 1.000000000000000e-03 8L 15 15
1479 6.309573444801930e-04 6.309573444801930e-04 8L 15 15
1493 3.981071705534974e-04 3.981071705534974e-04 8L 15 15
1516 2.511886431509580e-04 2.511886431509580e-04 8L 15 15
1522 1.584893192461114e-04 1.584893192461114e-04 8L 15 15
1544 1.000000000000000e-04 1.000000000000000e-04 8L 15 15
1573 6.309573444801929e-05 6.309573444801929e-05 8L 15 15
1584 3.981071705534969e-05 3.981071705534969e-05 8L 15 15
1604 2.511886431509582e-05 2.511886431509582e-05 8L 15 15
1631 1.584893192461114e-05 1.584893192461114e-05 8L 15 15
1644 1.000000000000000e-05 1.000000000000000e-05 8L 15 15
1653 6.309573444801930e-06 6.309573444801930e-06 8L 15 15
1668 3.981071705534969e-06 3.981071705534969e-06 8L 15 15
1692 2.511886431509582e-06 2.511886431509582e-06 8L 15 15
1707 1.584893192461114e-06 1.584893192461114e-06 8L 15 15
1714 1.000000000000000e-06 1.000000000000000e-06 8L 15 15
1725 6.309573444801930e-07 6.309573444801930e-07 8L 15 15
1733 3.981071705534969e-07 3.981071705534969e-07 8L 15 15
1750 2.511886431509582e-07 2.511886431509582e-07 8L 15 15
1778 1.584893192461114e-07 1.584893192461114e-07 8L 15 15
1801 1.000000000000000e-07 1.000000000000000e-07 8L 15 15
1815 6.309573444801930e-08 6.309573444801930e-08 8L 15 15
1830 3.981071705534969e-08 3.981071705534969e-08 8L 15 15
1854 2.511886431509582e-08 2.511886431509582e-08 8L 15 15
1858 1.584893192461114e-08 1.584893192461114e-08 8L 15 15
1870 1.000000000000000e-08 1.000000000000000e-08 8L 15 15
