% Artificial instance
% algorithm type = best
1 3.981071705534973e+02 3.981071705534973e+02 L-BFGS-B 15 15
3 2.511886431509580e+02 2.511886431509580e+02 default 15 15
5 1.584893192461114e+02 1.584893192461114e+02 default 15 15
14 1.000000000000000e+02 1.000000000000000e+02 default 15 15
42 6.309573444801933e+01 6.309573444801933e+01 default 15 15
84 3.981071705534973e+01 3.981071705534973e+01 default 15 15
203 2.511886431509580e+01 2.511886431509580e+01 default 15 15
453 1.584893192461113e+01 1.584893192461113e+01 2L 15 15
829 1.000000000000000e+01 1.000000000000000e+01 2L 15 15
1291 6.309573444801933e+00 6.309573444801933e+00 4L 15 15
1507 3.981071705534972e+00 3.981071705534972e+00 4L 15 15
2654 2.511886431509580e+00 2.511886431509580e+00 8L 15 15
4230 1.584893192461114e+00 1.584893192461114e+00 8L 15 15
4545 1.000000000000000e+00 1.000000000000000e+00 8L 15 15
8333 6.309573444801932e-01 6.309573444801932e-01 32L 15 15
8576 3.981071705534972e-01 3.981071705534972e-01 32L 15 15
8753 2.511886431509580e-01 2.511886431509580e-01 32L 15 15
8940 1.584893192461113e-01 1.584893192461113e-01 32L 15 15
9242 1.000000000000000e-01 1.000000000000000e-01 32L 15 15
9344 6.309573444801933e-02 6.309573444801933e-02 32L 15 15
9539 3.981071705534973e-02 3.981071705534973e-02 32L 15 15
9719 2.511886431509579e-02 2.511886431509579e-02 32L 15 15
9816 1.584893192461113e-02 1.584893192461113e-02 32L 15 15
9890 1.000000000000000e-02 1.000000000000000e-02 32L 15 15
10049 6.309573444801930e-03 6.309573444801930e-03 32L 15 15
10180 3.981071705534973e-03 3.981071705534973e-03 32L 15 15
10297 2.511886431509579e-03 2.511886431509579e-03 32L 15 15
10418 1.584893192461114e-03 1.584893192461114e-03 32L 15 15
10530 1.000000000000000e-03 1.000000000000000e-03 32L 15 15
10657 6.309573444801930e-04 6.309573444801930e-04 8L 15 15
10731 3.981071705534974e-04 3.981071705534974e-04 8L 15 15
10797 2.511886431509580e-04 2.511886431509580e-04 8L 15 15
10836 1.584893192461114e-04 1.584893192461114e-04 8L 15 15
10867 1.000000000000000e-04 1.000000000000000e-04 8L 15 15
10904 6.309573444801929e-05 6.309573444801929e-05 8L 15 15
10974 3.981071705534969e-05 3.981071705534969e-05 8L 15 15
11069 2.511886431509582e-05 2.511886431509582e-05 8L 15 15
11112 1.584893192461114e-05 1.584893192461114e-05 8L 15 15
11163 1.000000000000000e-05 1.000000000000000e-05 8L 15 15
11197 6.309573444801930e-06 6.309573444801930e-06 8L 15 15
11288 3.981071705534969e-06 3.981071705534969e-06 8L 15 15
11310 2.511886431509582e-06 2.511886431509582e-06 8L 15 15
11362 1.584893192461114e-06 1.584893192461114e-06 8L 15 15
11441 1.000000000000000e-06 1.000000000000000e-06 8L 15 15
11484 6.309573444801930e-07 6.309573444801930e-07 8L 15 15
11523 3.981071705534969e-07 3.981071705534969e-07 8L 15 15
11561 2.511886431509582e-07 2.511886431509582e-07 8L 15 15
11615 1.584893192461114e-07 1.584893192461114e-07 8L 15 15
11682 1.000000000000000e-07 1.000000000000000e-07 8L 15 15
11722 6.309573444801930e-08 6.309573444801930e-08 8L 15 15
11766 3.981071705534969e-08 3.981071705534969e-08 8L 15 15
11839 2.511886431509582e-08 2.511886431509582e-08 8L 15 15
11908 1.584893192461114e-08 1.584893192461114e-08 8L 15 15
11950 1.000000000000000e-08 1.000000000000000e-08 8L 15 15
