% Artificial instance
% algorithm type = best
1 1.000000000000000e+02 1.000000000000000e+02 Powell 15 15
2 6.309573444801933e+01 6.309573444801933e+01 default 15 15
3 3.981071705534973e+01 3.981071705534973e+01 default 15 15
6 2.511886431509580e+01 2.511886431509580e+01 2L 15 15
11 1.584893192461113e+01 1.584893192461113e+01 default 15 15
24 1.000000000000000e+01 1.000000000000000e+01 2L 15 15
45 6.309573444801933e+00 6.309573444801933e+00 2L 15 15
63 3.981071705534972e+00 3.981071705534972e+00 SLSQP 15 15
64 2.511886431509580e+00 2.511886431509580e+00 SLSQP 15 15
127 1.584893192461114e+00 1.584893192461114e+00 SLSQP 15 15
130 1.000000000000000e+00 1.000000000000000e+00 SLSQP 15 15
537 6.309573444801932e-01 6.309573444801932e-01 L-BFGS-B 15 15
545 3.981071705534972e-01 3.981071705534972e-01 L-BFGS-B 15 15
548 2.511886431509580e-01 2.511886431509580e-01 L-BFGS-B 15 15
550 1.584893192461113e-01 1.584893192461113e-01 L-BFGS-B 15 15
555 1.000000000000000e-01 1.000000000000000e-01 L-BFGS-B 15 15
556 6.309573444801933e-02 6.309573444801933e-02 L-BFGS-B 15 15
557 3.981071705534973e-02 3.981071705534973e-02 L-BFGS-B 15 15
558 2.511886431509579e-02 2.511886431509579e-02 L-BFGS-B 15 15
559 1.584893192461113e-02 1.584893192461113e-02 L-BFGS-B 15 15
564 1.000000000000000e-02 1.000000000000000e-02 L-BFGS-B 15 15
565 6.309573444801930e-03 6.309573444801930e-03 L-BFGS-B 15 15
566 3.981071705534973e-03 3.981071705534973e-03 L-BFGS-B 15 15
573 2.511886431509579e-03 2.511886431509579e-03 L-BFGS-B 15 15
576 1.584893192461114e-03 1.584893192461114e-03 L-BFGS-B 15 15
579 1.000000000000000e-03 1.000000000000000e-03 L-BFGS-B 15 15
585 6.309573444801930e-04 6.309573444801930e-04 L-BFGS-B 15 15
588 3.981071705534974e-04 3.981071705534974e-04 L-BFGS-B 15 15
592 2.511886431509580e-04 2.511886431509580e-04 L-BFGS-B 15 15
595 1.584893192461114e-04 1.584893192461114e-04 L-BFGS-B 15 15
597 1.000000000000000e-04 1.000000000000000e-04 L-BFGS-B 15 15
599 6.309573444801929e-05 6.309573444801929e-05 L-BFGS-B 15 15
600 3.981071705534969e-05 3.981071705534969e-05 L-BFGS-B 15 15
603 2.511886431509582e-05 2.511886431509582e-05 L-BFGS-B 15 15
619 1.584893192461114e-05 1.584893192461114e-05 L-BFGS-B 15 15
621 1.000000000000000e-05 1.000000000000000e-05 L-BFGS-B 15 15
652 6.309573444801930e-06 6.309573444801930e-06 L-BFGS-B 15 15
670 3.981071705534969e-06 3.981071705534969e-06 L-BFGS-B 15 15
672 2.511886431509582e-06 2.511886431509582e-06 L-BFGS-B 15 15
957 1.584893192461114e-06 1.584893192461114e-06 L-BFGS-B 15 15
1192 1.000000000000000e-06 1.000000000000000e-06 L-BFGS-B 15 15
1193 6.309573444801930e-07 6.309573444801930e-07 L-BFGS-B 15 15
1287 3.981071705534969e-07 3.981071705534969e-07 L-BFGS-B 15 15
1391 2.511886431509582e-07 2.511886431509582e-07 L-BFGS-B 15 15
2069 1.584893192461114e-07 1.584893192461114e-07 L-BFGS-B 15 15
2748 6.309573444801930e-08 6.309573444801930e-08 L-BFGS-B 15 15
3057 3.981071705534969e-08 3.981071705534969e-08 L-BFGS-B 15 15
3058 2.511886431509582e-08 2.511886431509582e-08 L-BFGS-B 15 15
3160 1.584893192461114e-08 1.584893192461114e-08 L-BFGS-B 15 15
3476 1.000000000000000e-08 1.000000000000000e-08 L-BFGS-B 15 15
