log10_target,solved,evaluations,fid,iid,rep,dim,param_id
2.0,True,560,9,101,1,5,32L
1.8,True,890,9,101,1,5,32L
1.6,True,1026,9,101,1,5,32L
1.4,True,1026,9,101,1,5,32L
1.2,True,1026,9,101,1,5,32L
1.0,True,1026,9,101,1,5,32L
0.8,True,1675,9,101,1,5,32L
0.6,True,2319,9,101,1,5,32L
0.4,True,3339,9,101,1,5,32L
0.2,True,4391,9,101,1,5,32L
0.0,True,5269,9,101,1,5,32L
-0.2,True,5699,9,101,1,5,32L
-0.4,True,6232,9,101,1,5,32L
-0.6,True,6841,9,101,1,5,32L
-0.8,True,7049,9,101,1,5,32L
-1.0,True,7444,9,101,1,5,32L
-1.2,True,7682,9,101,1,5,32L
-1.4,True,7980,9,101,1,5,32L
-1.6,True,8288,9,101,1,5,32L
-1.8,True,8578,9,101,1,5,32L
-2.0,True,8578,9,101,1,5,32L
-2.2,True,8736,9,101,1,5,32L
-2.4,True,8736,9,101,1,5,32L
-2.6,True,8736,9,101,1,5,32L
-2.8,True,9267,9,101,1,5,32L
-3.0,True,9267,9,101,1,5,32L
-3.2,True,9267,9,101,1,5,32L
-3.4,True,9267,9,101,1,5,32L
-3.6,True,9267,9,101,1,5,32L
-3.8,True,9267,9,101,1,5,32L
-4.0,True,10166,9,101,1,5,32L
-4.2,True,10166,9,101,1,5,32L
-4.4,True,10460,9,101,1,5,32L
-4.6,True,10539,9,101,1,5,32L
-4.8,True,10539,9,101,1,5,32L
-5.0,True,10768,9,101,1,5,32L
-5.2,True,10777,9,101,1,5,32L
-5.4,True,10777,9,101,1,5,32L
-5.6,True,11028,9,101,1,5,32L
-5.8,True,11028,9,101,1,5,32L
-6.0,True,11028,9,101,1,5,32L
-6.2,True,11165,9,101,1,5,32L
-6.4,True,11330,9,101,1,5,32L
-6.6,True,11563,9,101,1,5,32L
-6.8,True,11660,9,101,1,5,32L
-7.0,True,11660,9,101,1,5,32L
-7.2,True,11850,9,101,1,5,32L
-7.4,True,11875,9,101,1,5,32L
-7.6,True,12089,9,101,1,5,32L
-7.8,True,12346,9,101,1,5,32L
-8.0,True,12346,9,101,1,5,32L
2.0,True,961,9,102,1,5,32L
1.8,True,961,9,102,1,5,32L
1.6,True,1377,9,102,1,5,32L
1.4,True,1377,9,102,1,5,32L
1.2,True,1377,9,102,1,5,32L
1.0,True,2110,9,102,1,5,32L
0.8,True,2110,9,102,1,5,32L
0.6,True,2123,9,102,1,5,32L
0.4,True,2821,9,102,1,5,32L
0.2,True,4135,9,102,1,5,32L
0.0,True,5134,9,102,1,5,32L
-0.2,True,5886,9,102,1,5,32L
-0.4,True,6238,9,102,1,5,32L
-0.6,True,6641,9,102,1,5,32L
-0.8,True,7206,9,102,1,5,32L
-1.0,True,7536,9,102,1,5,32L
-1.2,True,7881,9,102,1,5,32L
-1.4,True,8143,9,102,1,5,32L
-1.6,True,8357,9,102,1,5,32L
-1.8,True,8528,9,102,1,5,32L
-2.0,True,8802,9,102,1,5,32L
-2.2,True,9009,9,102,1,5,32L
-2.4,True,9044,9,102,1,5,32L
-2.6,True,9078,9,102,1,5,32L
-2.8,True,9195,9,102,1,5,32L
-3.0,True,9195,9,102,1,5,32L
-3.2,True,9195,9,102,1,5,32L
-3.4,True,9195,9,102,1,5,32L
-3.6,True,9807,9,102,1,5,32L
-3.8,True,9807,9,102,1,5,32L
-4.0,True,10007,9,102,1,5,32L
-4.2,True,10007,9,102,1,5,32L
-4.4,True,10166,9,102,1,5,32L
-4.6,True,10292,9,102,1,5,32L
-4.8,True,10567,9,102,1,5,32L
-5.0,True,10766,9,102,1,5,32L
-5.2,True,10866,9,102,1,5,32L
-5.4,True,11024,9,102,1,5,32L
-5.6,True,11051,9,102,1,5,32L
-5.8,True,11301,9,102,1,5,32L
-6.0,True,11301,9,102,1,5,32L
-6.2,True,11435,9,102,1,5,32L
-6.4,True,11571,9,102,1,5,32L
-6.6,True,11571,9,102,1,5,32L
-6.8,True,11571,9,102,1,5,32L
-7.0,True,11979,9,102,1,5,32L
-7.2,True,11979,9,102,1,5,32L
-7.4,True,12137,9,102,1,5,32L
-7.6,True,12354,9,102,1,5,32L
-7.8,True,12383,9,102,1,5,32L
-8.0,True,12479,9,102,1,5,32L
2.0,True,847,9,103,1,5,32L
1.8,True,1060,9,103,1,5,32L
1.6,True,1171,9,103,1,5,32L
1.4,True,1621,9,103,1,5,32L
1.2,True,1621,9,103,1,5,32L
1.0,True,2032,9,103,1,5,32L
0.8,True,2484,9,103,1,5,32L
0.6,True,2787,9,103,1,5,32L
0.4,True,5087,9,103,1,5,32L
0.2,True,6418,9,103,1,5,32L
0.0,True,7187,9,103,1,5,32L
-0.2,True,7695,9,103,1,5,32L
-0.4,True,8077,9,103,1,5,32L
-0.6,True,8356,9,103,1,5,32L
-0.8,True,8891,9,103,1,5,32L
-1.0,True,9337,9,103,1,5,32L
