log10_target,solved,evaluations,fid,iid,rep,dim,param_id
2.0,True,18,12,101,1,2,SLSQP
1.8,True,18,12,101,1,2,SLSQP
1.6,True,18,12,101,1,2,SLSQP
1.4,True,18,12,101,1,2,SLSQP
1.2,True,18,12,101,1,2,SLSQP
1.0,True,18,12,101,1,2,SLSQP
0.8,True,22,12,101,1,2,SLSQP
0.6,True,25,12,101,1,2,SLSQP
0.4,True,25,12,101,1,2,SLSQP
0.2,True,25,12,101,1,2,SLSQP
0.0,True,25,12,101,1,2,SLSQP
-0.2,True,25,12,101,1,2,SLSQP
-0.4,True,25,12,101,1,2,SLSQP
-0.6,True,25,12,101,1,2,SLSQP
-0.8,True,25,12,101,1,2,SLSQP
-1.0,True,25,12,101,1,2,SLSQP
-1.2,True,25,12,101,1,2,SLSQP
-1.4,True,25,12,101,1,2,SLSQP
-1.6,True,25,12,101,1,2,SLSQP
-1.8,True,25,12,101,1,2,SLSQP
-2.0,True,25,12,101,1,2,SLSQP
-2.2,True,25,12,101,1,2,SLSQP
-2.4,True,25,12,101,1,2,SLSQP
-2.6,True,25,12,101,1,2,SLSQP
-2.8,True,25,12,101,1,2,SLSQP
-3.0,True,25,12,101,1,2,SLSQP
-3.2,True,25,12,101,1,2,SLSQP
-3.4,True,25,12,101,1,2,SLSQP
-3.6,True,25,12,101,1,2,SLSQP
-3.8,True,25,12,101,1,2,SLSQP
-4.0,True,25,12,101,1,2,SLSQP
-4.2,True,25,12,101,1,2,SLSQP
-4.4,True,25,12,101,1,2,SLSQP
-4.6,True,25,12,101,1,2,SLSQP
-4.8,True,28,12,101,1,2,SLSQP
-5.0,True,28,12,101,1,2,SLSQP
-5.2,True,28,12,101,1,2,SLSQP
-5.4,True,28,12,101,1,2,SLSQP
-5.6,True,28,12,101,1,2,SLSQP
-5.8,True,28,12,101,1,2,SLSQP
-6.0,True,28,12,101,1,2,SLSQP
-6.2,True,28,12,101,1,2,SLSQP
-6.4,True,28,12,101,1,2,SLSQP
-6.6,True,28,12,101,1,2,SLSQP
-6.8,True,28,12,101,1,2,SLSQP
-7.0,True,28,12,101,1,2,SLSQP
-7.2,True,28,12,101,1,2,SLSQP
-7.4,True,28,12,101,1,2,SLSQP
-7.6,False,30,12,101,1,2,SLSQP
-7.8,False,30,12,101,1,2,SLSQP
-8.0,False,30,12,101,1,2,SLSQP
2.0,True,27,12,102,1,2,SLSQP
1.8,True,27,12,102,1,2,SLSQP
1.6,True,27,12,102,1,2,SLSQP
