log10_target,solved,evaluations,fid,iid,rep,dim,param_id
2.0,True,574,12,101,1,3,8L
1.8,True,574,12,101,1,3,8L
1.6,True,574,12,101,1,3,8L
1.4,True,574,12,101,1,3,8L
1.2,True,574,12,101,1,3,8L
1.0,True,574,12,101,1,3,8L
0.8,True,789,12,101,1,3,8L
0.6,True,913,12,101,1,3,8L
0.4,True,1252,12,101,1,3,8L
0.2,True,1466,12,101,1,3,8L
0.0,True,1547,12,101,1,3,8L
-0.2,True,1641,12,101,1,3,8L
-0.4,True,1672,12,101,1,3,8L
-0.6,True,1703,12,101,1,3,8L
-0.8,True,1730,12,101,1,3,8L
-1.0,True,1730,12,101,1,3,8L
-1.2,True,1932,12,101,1,3,8L
-1.4,True,1943,12,101,1,3,8L
-1.6,True,2015,12,101,1,3,8L
-1.8,True,2193,12,101,1,3,8L
-2.0,True,2315,12,101,1,3,8L
-2.2,True,2365,12,101,1,3,8L
-2.4,True,2439,12,101,1,3,8L
-2.6,True,2625,12,101,1,3,8L
-2.8,True,2703,12,101,1,3,8L
-3.0,True,2806,12,101,1,3,8L
-3.2,True,2899,12,101,1,3,8L
-3.4,True,2913,12,101,1,3,8L
-3.6,True,3028,12,101,1,3,8L
-3.8,True,3091,12,101,1,3,8L
-4.0,True,3225,12,101,1,3,8L
-4.2,True,3297,12,101,1,3,8L
-4.4,True,3372,12,101,1,3,8L
-4.6,True,3372,12,101,1,3,8L
-4.8,True,3501,12,101,1,3,8L
-5.0,True,3563,12,101,1,3,8L
-5.2,True,3613,12,101,1,3,8L
-5.4,True,3643,12,101,1,3,8L
-5.6,True,3643,12,101,1,3,8L
-5.8,True,3753,12,101,1,3,8L
-6.0,True,3788,12,101,1,3,8L
-6.2,True,3788,12,101,1,3,8L
-6.4,True,3788,12,101,1,3,8L
-6.6,True,3788,12,101,1,3,8L
-6.8,True,3788,12,101,1,3,8L
-7.0,True,3930,12,101,1,3,8L
-7.2,True,3989,12,101,1,3,8L
-7.4,True,4061,12,101,1,3,8L
-7.6,True,4183,12,101,1,3,8L
-7.8,True,4195,12,101,1,3,8L
-8.0,True,4195,12,101,1,3,8L
2.0,True,813,12,102,1,3,8L
1.8,True,813,12,102,1,3,8L
1.6,True,813,12,102,1,3,8L
1.4,True,813,12,102,1,3,8L
1.2,True,1018,12,102,1,3,8L
1.0,True,1018,12,102,1,3,8L
0.8,True,1018,12,102,1,3,8L
0.6,True,1188,12,102,1,3,8L
0.4,True,1287,12,102,1,3,8L
0.2,True,1287,12,102,1,3,8L
0.0,True,2032,12,102,1,3,8L
-0.2,True,2760,12,102,1,3,8L
-0.4,True,3332,12,102,1,3,8L
-0.6,True,3942,12,102,1,3,8L
-0.8,True,6749,12,102,1,3,8L
-1.0,True,7186,12,102,1,3,8L
-1.2,True,7446,12,102,1,3,8L
-1.4,True,7569,12,102,1,3,8L
-1.6,True,7690,12,102,1,3,8L
-1.8,True,7770,12,102,1,3,8L
-2.0,True,7785,12,102,1,3,8L
-2.2,True,7876,12,102,1,3,8L
-2.4,True,8054,12,102,1,3,8L
-2.6,True,8290,12,102,1,3,8L
-2.8,True,8552,12,102,1,3,8L
-3.0,True,8760,12,102,1,3,8L
-3.2,True,13314,12,102,1,3,8L
-3.4,True,13467,12,102,1,3,8L
-3.6,True,13555,12,102,1,3,8L
-3.8,True,13784,12,102,1,3,8L
-4.0,True,13927,12,102,1,3,8L
-4.2,True,14130,12,102,1,3,8L
-4.4,True,14401,12,102,1,3,8L
-4.6,False,19096,12,102,1,3,8L
-4.8,False,19096,12,102,1,3,8L
-5.0,False,19096,12,102,1,3,8L
-5.2,False,19096,12,102,1,3,8L
-5.4,False,19096,12,102,1,3,8L
-5.6,False,19096,12,102,1,3,8L
-5.8,False,19096,12,102,1,3,8L
-6.0,False,19096,12,102,1,3,8L
-6.2,False,19096,12,102,1,3,8L
-6.4,False,19096,12,102,1,3,8L
-6.6,False,19096,12,102,1,3,8L
-6.8,False,19096,12,102,1,3,8L
-7.0,False,19096,12,102,1,3,8L
-7.2,False,19096,12,102,1,3,8L
-7.4,False,19096,12,102,1,3,8L
-7.6,False,19096,12,102,1,3,8L
-7.8,False,19096,12,102,1,3,8L
-8.0,False,19096,12,102,1,3,8L
2.0,True,585,12,103,1,3,8L
1.8,True,585,12,103,1,3,8L
1.6,True,585,12,103,1,3,8L
1.4,True,909,12,103,1,3,8L
1.2,True,909,12,103,1,3,8L
1.0,True,950,12,103,1,3,8L
0.8,True,1047,12,103,1,3,8L
0.6,True,1047,12,103,1,3,8L
0.4,True,1047,12,103,1,3,8L
0.2,True,1093,12,103,1,3,8L
0.0,True,1093,12,103,1,3,8L
-0.2,True,1175,12,103,1,3,8L
-0.4,True,1175,12,103,1,3,8L
-0.6,True,1175,12,103,1,3,8L
-0.8,True,1175,12,103,1,3,8L
-1.0,True,1635,12,103,1,3,8L
-1.2,True,1979,12,103,1,3,8L
-1.4,True,2130,12,103,1,3,8L
-1.6,True,2242,12,103,1,3,8L
-1.8,True,2242,12,103,1,3,8L
-2.0,True,2242,12,103,1,3,8L
-2.2,True,2312,12,103,1,3,8L
-2.4,True,2748,12,103,1,3,8L
-2.6,True,2934,12,103,1,3,8L
-2.8,True,3219,12,103,1,3,8L
-3.0,True,3402,12,103,1,3,8L
-3.2,True,3532,12,103,1,3,8L
-3.4,True,3851,12,103,1,3,8L
-3.6,True,3995,12,103,1,3,8L
-3.8,True,4171,12,103,1,3,8L
-4.0,True,4330,12,103,1,3,8L
-4.2,True,4557,12,103,1,3,8L
-4.4,True,4758,12,103,1,3,8L
-4.6,True,5019,12,103,1,3,8L
-4.8,True,5287,12,103,1,3,8L
-5.0,False,6832,12,103,1,3,8L
-5.2,False,6832,12,103,1,3,8L
-5.4,False,6832,12,103,1,3,8L
-5.6,False,6832,12,103,1,3,8L
-5.8,False,6832,12,103,1,3,8L
-6.0,False,6832,12,103,1,3,8L
-6.2,False,6832,12,103,1,3,8L
-6.4,False,6832,12,103,1,3,8L
-6.6,False,6832,12,103,1,3,8L
-6.8,False,6832,12,103,1,3,8L
-7.0,False,6832,12,103,1,3,8L
-7.2,False,6832,12,103,1,3,8L
-7.4,False,6832,12,103,1,3,8L
-7.6,False,6832,12,103,1,3,8L
-7.8,False,6832,12,103,1,3,8L
-8.0,False,6832,12,103,1,3,8L
2.0,True,496,12,104,1,3,8L
1.8,True,532,12,104,1,3,8L
1.6,True,532,12,104,1,3,8L
1.4,True,532,12,104,1,3,8L
1.2,True,532,12,104,1,3,8L
1.0,True,532,12,104,1,3,8L
0.8,True,532,12,104,1,3,8L
0.6,True,532,12,104,1,3,8L
0.4,True,766,12,104,1,3,8L
0.2,True,766,12,104,1,3,8L
0.0,True,1022,12,104,1,3,8L
-0.2,True,1022,12,104,1,3,8L
-0.4,True,1022,12,104,1,3,8L
-0.6,True,1171,12,104,1,3,8L
-0.8,True,1171,12,104,1,3,8L
-1.0,True,1171,12,104,1,3,8L
-1.2,True,1241,12,104,1,3,8L
-1.4,True,1241,12,104,1,3,8L
-1.6,True,1299,12,104,1,3,8L
-1.8,True,1299,12,104,1,3,8L
-2.0,True,1529,12,104,1,3,8L
-2.2,True,1529,12,104,1,3,8L
-2.4,True,2028,12,104,1,3,8L
-2.6,True,2246,12,104,1,3,8L
-2.8,True,2341,12,104,1,3,8L
-3.0,True,2574,12,104,1,3,8L
-3.2,True,2876,12,104,1,3,8L
-3.4,True,3104,12,104,1,3,8L
-3.6,True,3338,12,104,1,3,8L
-3.8,True,3450,12,104,1,3,8L
-4.0,True,3629,12,104,1,3,8L
-4.2,True,4008,12,104,1,3,8L
-4.4,True,4121,12,104,1,3,8L
-4.6,True,4371,12,104,1,3,8L
-4.8,True,4537,12,104,1,3,8L
-5.0,True,4726,12,104,1,3,8L
-5.2,True,4726,12,104,1,3,8L
-5.4,True,4824,12,104,1,3,8L
-5.6,True,5042,12,104,1,3,8L
-5.8,True,5330,12,104,1,3,8L
-6.0,True,12771,12,104,1,3,8L
-6.2,True,12771,12,104,1,3,8L
-6.4,True,12771,12,104,1,3,8L
-6.6,True,12959,12,104,1,3,8L
-6.8,True,12960,12,104,1,3,8L
-7.0,True,12965,12,104,1,3,8L
-7.2,True,12965,12,104,1,3,8L
-7.4,True,13088,12,104,1,3,8L
-7.6,True,13196,12,104,1,3,8L
-7.8,True,13196,12,104,1,3,8L
-8.0,True,13196,12,104,1,3,8L
2.0,True,662,12,105,1,3,8L
1.8,True,690,12,105,1,3,8L
1.6,True,739,12,105,1,3,8L
1.4,True,739,12,105,1,3,8L
1.2,True,739,12,105,1,3,8L
1.0,True,739,12,105,1,3,8L
0.8,True,739,12,105,1,3,8L
0.6,True,739,12,105,1,3,8L
0.4,True,739,12,105,1,3,8L
0.2,True,739,12,105,1,3,8L
0.0,True,905,12,105,1,3,8L
-0.2,True,933,12,105,1,3,8L
-0.4,True,1069,12,105,1,3,8L
-0.6,True,1178,12,105,1,3,8L
-0.8,True,1852,12,105,1,3,8L
-1.0,True,2143,12,105,1,3,8L
-1.2,True,2381,12,105,1,3,8L
-1.4,True,2501,12,105,1,3,8L
-1.6,True,2586,12,105,1,3,8L
-1.8,True,2640,12,105,1,3,8L
-2.0,True,2668,12,105,1,3,8L
-2.2,True,2668,12,105,1,3,8L
-2.4,True,2901,12,105,1,3,8L
-2.6,True,3306,12,105,1,3,8L
-2.8,True,3514,12,105,1,3,8L
-3.0,True,3781,12,105,1,3,8L
-3.2,True,3922,12,105,1,3,8L
-3.4,True,4090,12,105,1,3,8L
-3.6,True,4348,12,105,1,3,8L
-3.8,True,4520,12,105,1,3,8L
-4.0,True,4588,12,105,1,3,8L
-4.2,False,6832,12,105,1,3,8L
-4.4,False,6832,12,105,1,3,8L
-4.6,False,6832,12,105,1,3,8L
-4.8,False,6832,12,105,1,3,8L
-5.0,False,6832,12,105,1,3,8L
-5.2,False,6832,12,105,1,3,8L
-5.4,False,6832,12,105,1,3,8L
-5.6,False,6832,12,105,1,3,8L
-5.8,False,6832,12,105,1,3,8L
-6.0,False,6832,12,105,1,3,8L
-6.2,False,6832,12,105,1,3,8L
-6.4,False,6832,12,105,1,3,8L
-6.6,False,6832,12,105,1,3,8L
-6.8,False,6832,12,105,1,3,8L
-7.0,False,6832,12,105,1,3,8L
-7.2,False,6832,12,105,1,3,8L
-7.4,False,6832,12,105,1,3,8L
-7.6,False,6832,12,105,1,3,8L
-7.8,False,6832,12,105,1,3,8L
-8.0,False,6832,12,105,1,3,8L
2.0,True,514,12,106,1,3,8L
1.8,True,515,12,106,1,3,8L
1.6,True,515,12,106,1,3,8L
1.4,True,628,12,106,1,3,8L
1.2,True,641,12,106,1,3,8L
1.0,True,735,12,106,1,3,8L
0.8,True,811,12,106,1,3,8L
0.6,True,972,12,106,1,3,8L
0.4,True,1487,12,106,1,3,8L
0.2,True,1701,12,106,1,3,8L
0.0,True,1809,12,106,1,3,8L
-0.2,True,2197,12,106,1,3,8L
-0.4,True,2380,12,106,1,3,8L
-0.6,True,2526,12,106,1,3,8L
-0.8,True,2584,12,106,1,3,8L
-1.0,True,2607,12,106,1,3,8L
-1.2,True,2636,12,106,1,3,8L
-1.4,True,2636,12,106,1,3,8L
-1.6,True,2690,12,106,1,3,8L
-1.8,True,2690,12,106,1,3,8L
-2.0,True,2757,12,106,1,3,8L
-2.2,True,2757,12,106,1,3,8L
-2.4,True,3166,12,106,1,3,8L
-2.6,True,3225,12,106,1,3,8L
-2.8,True,3355,12,106,1,3,8L
-3.0,True,3367,12,106,1,3,8L
-3.2,True,3501,12,106,1,3,8L
-3.4,True,3546,12,106,1,3,8L
-3.6,True,3621,12,106,1,3,8L
-3.8,True,3621,12,106,1,3,8L
-4.0,True,3882,12,106,1,3,8L
-4.2,True,3940,12,106,1,3,8L
-4.4,True,3940,12,106,1,3,8L
-4.6,True,3940,12,106,1,3,8L
-4.8,True,4054,12,106,1,3,8L
-5.0,True,4054,12,106,1,3,8L
-5.2,True,4298,12,106,1,3,8L
-5.4,True,4406,12,106,1,3,8L
-5.6,True,4412,12,106,1,3,8L
-5.8,True,4627,12,106,1,3,8L
-6.0,True,4654,12,106,1,3,8L
-6.2,True,4713,12,106,1,3,8L
-6.4,True,4814,12,106,1,3,8L
-6.6,True,4880,12,106,1,3,8L
-6.8,True,4880,12,106,1,3,8L
-7.0,True,4880,12,106,1,3,8L
-7.2,True,4998,12,106,1,3,8L
-7.4,True,5081,12,106,1,3,8L
-7.6,True,5134,12,106,1,3,8L
-7.8,True,5163,12,106,1,3,8L
-8.0,True,5163,12,106,1,3,8L
2.0,True,760,12,107,1,3,8L
1.8,True,828,12,107,1,3,8L
1.6,True,898,12,107,1,3,8L
1.4,True,1074,12,107,1,3,8L
1.2,True,1548,12,107,1,3,8L
1.0,True,2637,12,107,1,3,8L
0.8,True,3704,12,107,1,3,8L
0.6,True,5489,12,107,1,3,8L
0.4,True,5489,12,107,1,3,8L
0.2,True,5767,12,107,1,3,8L
0.0,True,5767,12,107,1,3,8L
-0.2,True,5983,12,107,1,3,8L
-0.4,True,5991,12,107,1,3,8L
-0.6,True,5991,12,107,1,3,8L
-0.8,True,6139,12,107,1,3,8L
-1.0,True,6297,12,107,1,3,8L
-1.2,True,6297,12,107,1,3,8L
-1.4,True,6297,12,107,1,3,8L
-1.6,True,7068,12,107,1,3,8L
-1.8,True,7374,12,107,1,3,8L
-2.0,True,7651,12,107,1,3,8L
-2.2,True,7884,12,107,1,3,8L
-2.4,True,8046,12,107,1,3,8L
-2.6,True,8070,12,107,1,3,8L
-2.8,True,8153,12,107,1,3,8L
-3.0,True,8357,12,107,1,3,8L
-3.2,True,8556,12,107,1,3,8L
-3.4,True,8988,12,107,1,3,8L
-3.6,True,9301,12,107,1,3,8L
-3.8,True,9591,12,107,1,3,8L
-4.0,True,9973,12,107,1,3,8L
-4.2,False,11816,12,107,1,3,8L
-4.4,False,11816,12,107,1,3,8L
-4.6,False,11816,12,107,1,3,8L
-4.8,False,11816,12,107,1,3,8L
-5.0,False,11816,12,107,1,3,8L
-5.2,False,11816,12,107,1,3,8L
-5.4,False,11816,12,107,1,3,8L
-5.6,False,11816,12,107,1,3,8L
-5.8,False,11816,12,107,1,3,8L
-6.0,False,11816,12,107,1,3,8L
-6.2,False,11816,12,107,1,3,8L
-6.4,False,11816,12,107,1,3,8L
-6.6,False,11816,12,107,1,3,8L
-6.8,False,11816,12,107,1,3,8L
-7.0,False,11816,12,107,1,3,8L
-7.2,False,11816,12,107,1,3,8L
-7.4,False,11816,12,107,1,3,8L
-7.6,False,11816,12,107,1,3,8L
-7.8,False,11816,12,107,1,3,8L
-8.0,False,11816,12,107,1,3,8L
2.0,True,470,12,108,1,3,8L
1.8,True,524,12,108,1,3,8L
1.6,True,524,12,108,1,3,8L
1.4,True,544,12,108,1,3,8L
1.2,True,544,12,108,1,3,8L
1.0,True,716,12,108,1,3,8L
0.8,True,834,12,108,1,3,8L
0.6,True,847,12,108,1,3,8L
0.4,True,903,12,108,1,3,8L
0.2,True,903,12,108,1,3,8L
0.0,True,961,12,108,1,3,8L
-0.2,True,961,12,108,1,3,8L
-0.4,True,982,12,108,1,3,8L
-0.6,True,1105,12,108,1,3,8L
-0.8,True,1105,12,108,1,3,8L
-1.0,True,1140,12,108,1,3,8L
-1.2,True,1183,12,108,1,3,8L
-1.4,True,1183,12,108,1,3,8L
-1.6,True,1183,12,108,1,3,8L
-1.8,True,1183,12,108,1,3,8L
-2.0,True,1395,12,108,1,3,8L
-2.2,True,1444,12,108,1,3,8L
-2.4,True,1480,12,108,1,3,8L
-2.6,True,1480,12,108,1,3,8L
-2.8,True,1635,12,108,1,3,8L
-3.0,True,1635,12,108,1,3,8L
-3.2,True,1772,12,108,1,3,8L
-3.4,True,1785,12,108,1,3,8L
-3.6,True,1837,12,108,1,3,8L
-3.8,True,1907,12,108,1,3,8L
-4.0,True,1907,12,108,1,3,8L
-4.2,True,1935,12,108,1,3,8L
